Created on 05-15-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HBTC
2018-10-01,DASHBTC,0.0283,0.02853,0.0281,0.02843,2800.47,79.24
2018-09-30,DASHBTC,0.02854,0.02867,0.02821,0.0283,2756.5,78.32
2018-09-29,DASHBTC,0.02823,0.02901,0.02804,0.02854,2933.0,83.8
2018-09-28,DASHBTC,0.02919,0.02926,0.02806,0.02823,3593.82,102.86
2018-09-27,DASHBTC,0.02846,0.02947,0.0283,0.02919,3387.33,97.76
2018-09-26,DASHBTC,0.02958,0.02959,0.02818,0.02846,3549.0,103.11
2018-09-25,DASHBTC,0.03011,0.03017,0.02811,0.02958,3482.85,101.15
2018-09-24,DASHBTC,0.03056,0.03069,0.02912,0.03011,3297.95,97.92
2018-09-23,DASHBTC,0.03049,0.03137,0.0303,0.03056,3132.11,96.18
2018-09-22,DASHBTC,0.03107,0.03155,0.02992,0.03049,4612.5,140.97
2018-09-21,DASHBTC,0.03066,0.03177,0.03004,0.03107,4718.95,145.58
2018-09-20,DASHBTC,0.0299,0.03099,0.02922,0.03066,3365.94,100.62
2018-09-19,DASHBTC,0.03026,0.03104,0.02943,0.0299,3493.11,105.11
2018-09-18,DASHBTC,0.02928,0.03026,0.02833,0.03026,3852.29,113.25
2018-09-17,DASHBTC,0.0295,0.03068,0.02868,0.02928,4083.57,122.53
2018-09-16,DASHBTC,0.02934,0.02978,0.0286,0.0295,2972.7,86.2
2018-09-15,DASHBTC,0.02945,0.02985,0.0287,0.02934,3583.74,104.76
2018-09-14,DASHBTC,0.0295,0.03044,0.02878,0.02945,3645.08,107.65
2018-09-13,DASHBTC,0.02923,0.03089,0.02835,0.0295,4829.01,143.53
2018-09-12,DASHBTC,0.02986,0.02989,0.02734,0.02923,5109.29,145.99
2018-09-11,DASHBTC,0.0319,0.03251,0.02887,0.02986,4039.33,124.63
2018-09-10,DASHBTC,0.03083,0.033,0.03083,0.0319,4625.15,148.25
2018-09-09,DASHBTC,0.03004,0.03107,0.02847,0.03083,4335.02,130.41
2018-09-08,DASHBTC,0.02917,0.03149,0.02912,0.03004,5496.19,167.79
2018-09-07,DASHBTC,0.02777,0.03012,0.02693,0.02917,5462.02,153.83
2018-09-06,DASHBTC,0.02584,0.02779,0.02523,0.02777,5586.95,147.64
2018-09-05,DASHBTC,0.02945,0.03016,0.0254,0.02584,4135.09,116.24
2018-09-04,DASHBTC,0.02996,0.03024,0.02912,0.02945,3043.87,90.34
2018-09-03,DASHBTC,0.02924,0.03065,0.02828,0.02996,3313.37,96.85
2018-09-02,DASHBTC,0.03083,0.03106,0.02853,0.02924,3517.04,104.2
2018-09-01,DASHBTC,0.02771,0.03149,0.02767,0.03083,6689.39,198.93
2018-08-31,DASHBTC,0.02645,0.02783,0.0263,0.02771,3317.3,89.56
2018-08-30,DASHBTC,0.02654,0.02675,0.02552,0.02645,3209.15,83.99
2018-08-29,DASHBTC,0.02741,0.02859,0.02638,0.02654,5693.47,155.98
2018-08-28,DASHBTC,0.02673,0.0284,0.02485,0.02741,5243.95,138.13
2018-08-27,DASHBTC,0.02108,0.02783,0.02107,0.02673,5667.1,137.3
2018-08-26,DASHBTC,0.02151,0.02152,0.02094,0.02108,3413.71,72.33
2018-08-25,DASHBTC,0.02166,0.02176,0.0212,0.02151,2853.9,60.94
2018-08-24,DASHBTC,0.02153,0.02196,0.02113,0.02166,2907.92,62.28
2018-08-23,DASHBTC,0.02147,0.02191,0.02113,0.02153,3000.25,64.67
2018-08-22,DASHBTC,0.02192,0.02244,0.02139,0.02147,3368.1,73.8
2018-08-21,DASHBTC,0.02257,0.02289,0.02153,0.02192,2871.1,63.93
2018-08-20,DASHBTC,0.02383,0.02424,0.0225,0.02257,3322.46,77.5
2018-08-19,DASHBTC,0.02378,0.02506,0.02339,0.02383,3021.3,72.71
2018-08-18,DASHBTC,0.02548,0.02578,0.02305,0.02378,3680.0,90.47
2018-08-17,DASHBTC,0.02395,0.0255,0.02389,0.02548,3623.56,88.66
2018-08-16,DASHBTC,0.02447,0.02468,0.02368,0.02395,2880.61,69.74
2018-08-15,DASHBTC,0.02232,0.02468,0.02227,0.02447,5517.91,132.04
2018-08-14,DASHBTC,0.02302,0.02381,0.02196,0.02232,4971.34,113.33
2018-08-13,DASHBTC,0.02657,0.027,0.02298,0.02302,6515.18,164.89
2018-08-12,DASHBTC,0.0269,0.0269,0.0269,0.0269,0.0,0.0
2018-08-11,DASHBTC,0.0274,0.02749,0.02677,0.0269,1482.63,40.11
2018-08-10,DASHBTC,0.0281,0.02933,0.02732,0.0274,5880.3,167.86
2018-08-09,DASHBTC,0.02748,0.02954,0.02736,0.0281,3477.16,97.44
2018-08-08,DASHBTC,0.02787,0.02937,0.02702,0.02748,4940.12,139.31
2018-08-07,DASHBTC,0.02882,0.02911,0.02775,0.02787,2971.19,85.24
2018-08-06,DASHBTC,0.02935,0.02981,0.02868,0.02882,2789.68,81.88
2018-08-05,DASHBTC,0.02883,0.02982,0.02868,0.02935,3037.37,89.03
2018-08-04,DASHBTC,0.02839,0.0291,0.02817,0.02883,2785.71,79.71
2018-08-03,DASHBTC,0.02797,0.02876,0.02753,0.02839,3165.3,88.66
2018-08-02,DASHBTC,0.02877,0.02892,0.02739,0.02797,2698.05,75.5
2018-08-01,DASHBTC,0.02815,0.02958,0.02805,0.02877,5111.64,147.81
2018-07-31,DASHBTC,0.0288,0.02884,0.02767,0.02815,4785.47,135.0
2018-07-30,DASHBTC,0.02916,0.02946,0.02868,0.0288,2792.84,81.13
2018-07-29,DASHBTC,0.02926,0.02944,0.02903,0.02916,2505.64,73.29
2018-07-28,DASHBTC,0.02995,0.02999,0.02912,0.02926,2655.4,78.41
2018-07-27,DASHBTC,0.03058,0.03127,0.02978,0.02995,3041.82,92.17
2018-07-26,DASHBTC,0.03004,0.0309,0.0295,0.03058,2771.09,83.18
2018-07-25,DASHBTC,0.03002,0.03053,0.02915,0.03004,3403.28,101.93
2018-07-24,DASHBTC,0.03132,0.03156,0.02982,0.03002,5693.24,173.01
2018-07-23,DASHBTC,0.0338,0.03401,0.03109,0.03132,5966.59,190.02
2018-07-22,DASHBTC,0.03461,0.03503,0.0334,0.0338,2704.89,92.29
2018-07-21,DASHBTC,0.03312,0.03463,0.03243,0.03461,3607.79,120.52
2018-07-20,DASHBTC,0.035,0.03797,0.03295,0.03312,4302.88,151.94
2018-07-19,DASHBTC,0.03601,0.03706,0.03436,0.035,3283.26,117.01
2018-07-18,DASHBTC,0.03555,0.0363,0.03486,0.03601,3355.85,119.61
2018-07-17,DASHBTC,0.03652,0.03745,0.03521,0.03555,4302.5,157.32
2018-07-16,DASHBTC,0.0364,0.03777,0.03569,0.03652,3085.71,112.55
2018-07-15,DASHBTC,0.03548,0.03682,0.03507,0.0364,2414.57,86.77
2018-07-14,DASHBTC,0.03506,0.03599,0.03464,0.03548,2153.09,75.71
2018-07-13,DASHBTC,0.03407,0.03864,0.03393,0.03506,3408.58,122.76
2018-07-12,DASHBTC,0.0341,0.03452,0.03345,0.03407,3883.06,131.75
2018-07-11,DASHBTC,0.03496,0.03525,0.03362,0.0341,2982.88,102.27
2018-07-10,DASHBTC,0.0346,0.03504,0.03377,0.03496,3345.32,115.54
2018-07-09,DASHBTC,0.0363,0.03654,0.03433,0.0346,2994.48,106.05
2018-07-08,DASHBTC,0.03643,0.03688,0.03559,0.0363,2918.73,105.82
2018-07-07,DASHBTC,0.03659,0.037,0.03618,0.03643,2819.53,103.09
2018-07-06,DASHBTC,0.03707,0.03719,0.03613,0.03659,2941.77,107.27
2018-07-05,DASHBTC,0.03728,0.03802,0.03655,0.03707,3708.53,138.53
2018-07-04,DASHBTC,0.03706,0.03753,0.03528,0.03728,3106.08,114.9
2018-07-03,DASHBTC,0.03775,0.03939,0.03691,0.03706,3005.69,115.14
2018-07-02,DASHBTC,0.03719,0.03829,0.03703,0.03775,2746.95,103.96
2018-07-01,DASHBTC,0.03749,0.03752,0.03634,0.03719,2964.34,109.46
2018-06-30,DASHBTC,0.03797,0.03819,0.03634,0.03749,2988.13,112.58
2018-06-29,DASHBTC,0.03746,0.03857,0.03688,0.03797,3280.25,123.43
2018-06-28,DASHBTC,0.03735,0.03755,0.03619,0.03746,2411.12,88.49
2018-06-27,DASHBTC,0.03784,0.03808,0.03661,0.03735,2797.46,104.63
2018-06-26,DASHBTC,0.03837,0.03868,0.03717,0.03784,3141.29,119.5
2018-06-25,DASHBTC,0.03868,0.03939,0.03836,0.03837,2665.59,103.33
2018-06-24,DASHBTC,0.03937,0.04011,0.03858,0.03868,4293.07,168.6
2018-06-23,DASHBTC,0.03895,0.04057,0.03884,0.03937,3949.59,157.33
2018-06-22,DASHBTC,0.03888,0.03985,0.03812,0.03895,2956.37,114.28
2018-06-21,DASHBTC,0.03939,0.03997,0.03858,0.03888,3835.52,151.3
2018-06-20,DASHBTC,0.03865,0.03953,0.03801,0.03939,2957.64,114.38
2018-06-19,DASHBTC,0.03941,0.04034,0.03838,0.03865,2967.43,116.61
2018-06-18,DASHBTC,0.04092,0.04102,0.03872,0.03941,2917.66,115.49
2018-06-17,DASHBTC,0.04105,0.04169,0.04036,0.04092,2786.57,114.08
2018-06-16,DASHBTC,0.03986,0.04107,0.03964,0.04105,2681.57,107.97
2018-06-15,DASHBTC,0.04017,0.04107,0.03921,0.03986,3019.73,120.75
2018-06-14,DASHBTC,0.03875,0.04083,0.03869,0.04017,3298.39,131.67
2018-06-13,DASHBTC,0.03957,0.04008,0.03847,0.03875,3149.59,123.25
2018-06-12,DASHBTC,0.03919,0.04095,0.03876,0.03957,3292.05,131.77
2018-06-11,DASHBTC,0.03993,0.04094,0.03826,0.03919,3068.63,122.18
2018-06-10,DASHBTC,0.03967,0.04097,0.03888,0.03993,3906.94,155.48
2018-06-09,DASHBTC,0.04079,0.04088,0.03859,0.03967,3226.72,128.62
2018-06-08,DASHBTC,0.04108,0.04139,0.04,0.04079,2859.23,116.48
2018-06-07,DASHBTC,0.04117,0.04132,0.04074,0.04108,2935.97,120.46
2018-06-06,DASHBTC,0.04175,0.04193,0.04085,0.04117,2798.05,115.85
2018-06-05,DASHBTC,0.04223,0.04258,0.04121,0.04175,2980.24,124.93
2018-06-04,DASHBTC,0.04273,0.04354,0.0415,0.04223,2791.58,118.17
2018-06-03,DASHBTC,0.04216,0.04372,0.04213,0.04273,3247.63,139.51
2018-06-02,DASHBTC,0.0419,0.04281,0.04137,0.04216,3710.56,155.88
2018-06-01,DASHBTC,0.04072,0.04207,0.04049,0.0419,3030.92,124.16
2018-05-31,DASHBTC,0.04118,0.04167,0.04061,0.04072,3072.85,126.07
2018-05-30,DASHBTC,0.04246,0.04265,0.0403,0.04118,4128.47,172.06
2018-05-29,DASHBTC,0.04015,0.04334,0.03989,0.04246,3229.67,133.07
2018-05-28,DASHBTC,0.04287,0.04373,0.04013,0.04015,2884.11,120.77
2018-05-27,DASHBTC,0.04382,0.04414,0.04247,0.04287,3321.1,143.93
2018-05-26,DASHBTC,0.04529,0.04535,0.04362,0.04382,2813.54,125.27
2018-05-25,DASHBTC,0.04532,0.04616,0.04441,0.04529,2936.28,132.73
2018-05-24,DASHBTC,0.0453,0.04589,0.04422,0.04532,3168.32,143.02
2018-05-23,DASHBTC,0.04464,0.04548,0.04379,0.0453,3185.24,141.58
2018-05-22,DASHBTC,0.04571,0.04614,0.0405,0.04464,3245.64,146.66
2018-05-21,DASHBTC,0.04736,0.04736,0.04551,0.04571,3553.48,165.44
2018-05-20,DASHBTC,0.04662,0.04753,0.04639,0.04736,3565.44,167.53
2018-05-19,DASHBTC,0.04802,0.0484,0.04646,0.04662,4607.21,219.34
2018-05-18,DASHBTC,0.04798,0.04857,0.04646,0.04802,3266.55,155.26
2018-05-17,DASHBTC,0.0495,0.05017,0.04773,0.04798,3288.11,161.18
2018-05-16,DASHBTC,0.05048,0.05057,0.04855,0.0495,3186.04,156.63
2018-05-15,DASHBTC,0.04979,0.05173,0.04867,0.05048,3908.09,196.17
2018-05-14,DASHBTC,0.04785,0.05177,0.04621,0.04979,4043.86,194.84
2018-05-13,DASHBTC,0.04765,0.04842,0.04674,0.04785,2845.22,135.19
2018-05-12,DASHBTC,0.04657,0.04778,0.04549,0.04765,3241.3,151.42
2018-05-11,DASHBTC,0.04627,0.04915,0.04536,0.04657,3223.57,149.53
2018-05-10,DASHBTC,0.04748,0.04946,0.04623,0.04627,3490.94,168.43
2018-05-09,DASHBTC,0.04811,0.04824,0.04551,0.04748,3135.78,148.35
2018-05-08,DASHBTC,0.04886,0.04961,0.04768,0.04811,2966.63,144.45
2018-05-07,DASHBTC,0.05022,0.05063,0.04802,0.04886,3439.63,169.55
2018-05-06,DASHBTC,0.05157,0.05322,0.04993,0.05022,3253.42,166.63
2018-05-05,DASHBTC,0.05015,0.0516,0.04977,0.05157,3175.45,160.42
2018-05-04,DASHBTC,0.05169,0.05204,0.04978,0.05015,3069.95,155.52
2018-05-03,DASHBTC,0.05288,0.05359,0.05144,0.05169,2656.44,139.79
2018-05-02,DASHBTC,0.05267,0.05299,0.05102,0.05288,1548.46,80.7
2018-05-01,DASHBTC,0.05114,0.0545,0.05041,0.05267,2587.61,135.73
2018-04-30,DASHBTC,0.05291,0.05343,0.05099,0.05114,1696.12,88.56
2018-04-29,DASHBTC,0.05301,0.05372,0.05176,0.05291,1595.09,83.96
2018-04-28,DASHBTC,0.05271,0.05409,0.05238,0.05301,1579.12,83.69
2018-04-27,DASHBTC,0.05444,0.05468,0.05206,0.05271,1281.78,67.97
2018-04-26,DASHBTC,0.05228,0.05522,0.05119,0.05444,2190.24,116.81
2018-04-25,DASHBTC,0.05462,0.05462,0.05037,0.05228,2482.71,129.76
2018-04-24,DASHBTC,0.05631,0.05875,0.05438,0.05462,1833.08,104.89
2018-04-23,DASHBTC,0.05314,0.05887,0.05197,0.05631,2114.27,115.73
2018-04-22,DASHBTC,0.05002,0.05445,0.04966,0.05314,1773.48,91.97
2018-04-21,DASHBTC,0.05215,0.05253,0.04907,0.05002,3615.68,182.43
2018-04-20,DASHBTC,0.05222,0.05348,0.05148,0.05215,4337.66,226.41
2018-04-19,DASHBTC,0.0519,0.05267,0.04965,0.05222,662.58,34.12
2018-04-18,DASHBTC,0.04628,0.05196,0.0457,0.0519,821.96,39.7
2018-04-17,DASHBTC,0.04543,0.04686,0.0448,0.04628,476.48,21.96
2018-04-16,DASHBTC,0.04578,0.04609,0.04458,0.04543,166.81,7.57
2018-04-15,DASHBTC,0.04484,0.04629,0.04454,0.04578,315.49,14.32
2018-04-14,DASHBTC,0.04469,0.04638,0.04429,0.04484,36.96,1.67
2018-04-13,DASHBTC,0.04483,0.0479,0.04448,0.04469,600.59,27.78
2018-04-12,DASHBTC,0.0446,0.04554,0.04324,0.04483,441.87,19.61
2018-04-11,DASHBTC,0.04375,0.04464,0.04324,0.0446,56.78,2.5
2018-04-10,DASHBTC,0.0444,0.0447,0.04268,0.04375,4617.7,205.22
2018-04-09,DASHBTC,0.04433,0.04564,0.04387,0.0444,57.51,2.59
2018-04-08,DASHBTC,0.04284,0.04501,0.04257,0.04433,495.97,21.65
2018-04-07,DASHBTC,0.04321,0.04466,0.04284,0.04284,202.04,8.8
2018-04-06,DASHBTC,0.04452,0.04454,0.04272,0.04321,28.21,1.24
2018-04-05,DASHBTC,0.04368,0.0449,0.04329,0.04452,96.73,4.27
2018-04-04,DASHBTC,0.046,0.04622,0.04368,0.04368,104.32,4.69
2018-04-03,DASHBTC,0.04338,0.04605,0.04338,0.046,177.81,8.0
2018-04-02,DASHBTC,0.04266,0.04423,0.04217,0.04338,136.84,5.89
2018-04-01,DASHBTC,0.04459,0.04476,0.04179,0.04266,98.03,4.28
2018-03-31,DASHBTC,0.04536,0.04661,0.04378,0.04459,189.74,8.62
2018-03-30,DASHBTC,0.044,0.04711,0.04368,0.04536,165.04,7.59
2018-03-29,DASHBTC,0.04396,0.04728,0.04268,0.044,360.59,16.33
2018-03-28,DASHBTC,0.04611,0.04611,0.04396,0.04396,275.32,12.27
2018-03-27,DASHBTC,0.04755,0.04767,0.04511,0.04611,488.38,22.56
2018-03-26,DASHBTC,0.04907,0.04907,0.04697,0.04755,87.66,4.26
2018-03-25,DASHBTC,0.04899,0.04957,0.0483,0.04907,45.59,2.23
2018-03-24,DASHBTC,0.04828,0.05178,0.04821,0.04899,354.81,17.71
2018-03-23,DASHBTC,0.04711,0.04888,0.04672,0.04828,70.19,3.35
2018-03-22,DASHBTC,0.04793,0.04876,0.0462,0.04711,98.16,4.69
2018-03-21,DASHBTC,0.0484,0.04924,0.04738,0.04793,186.64,9.03
2018-03-20,DASHBTC,0.04703,0.05,0.04672,0.0484,233.98,11.36
2018-03-19,DASHBTC,0.04843,0.04843,0.04498,0.04703,119.29,5.57
2018-03-18,DASHBTC,0.04893,0.0495,0.0444,0.04843,464.61,22.05
2018-03-17,DASHBTC,0.0507,0.05203,0.04843,0.04893,134.56,6.85
2018-03-16,DASHBTC,0.05002,0.05121,0.04948,0.0507,96.15,4.81
2018-03-15,DASHBTC,0.05105,0.0526,0.04984,0.05002,184.56,9.38
2018-03-14,DASHBTC,0.05275,0.05479,0.051,0.05105,91.73,4.89
2018-03-13,DASHBTC,0.05404,0.05504,0.05252,0.05275,141.85,7.6
2018-03-12,DASHBTC,0.05597,0.05597,0.05404,0.05404,135.68,7.46
2018-03-11,DASHBTC,0.05469,0.05696,0.05415,0.05597,168.69,9.4
2018-03-10,DASHBTC,0.05393,0.05696,0.0534,0.05469,193.88,10.76
2018-03-09,DASHBTC,0.05275,0.05401,0.051,0.05393,206.6,10.82
2018-03-08,DASHBTC,0.0515,0.0531,0.05096,0.05275,102.06,5.31
2018-03-07,DASHBTC,0.05373,0.0541,0.05126,0.0515,169.69,8.95
2018-03-06,DASHBTC,0.05297,0.05423,0.05235,0.05373,108.53,5.79
2018-03-05,DASHBTC,0.05432,0.05437,0.05249,0.05297,502.22,26.64
2018-03-04,DASHBTC,0.05337,0.05562,0.05296,0.05432,229.26,12.43
2018-03-03,DASHBTC,0.05402,0.05483,0.05225,0.05337,108.98,5.81
2018-03-02,DASHBTC,0.05646,0.05646,0.05402,0.05402,167.44,9.24
2018-03-01,DASHBTC,0.05627,0.05734,0.0553,0.05646,196.43,11.02
2018-02-28,DASHBTC,0.05763,0.05766,0.05554,0.05627,333.63,18.73
2018-02-27,DASHBTC,0.06055,0.06055,0.05703,0.05763,343.02,19.97
2018-02-26,DASHBTC,0.0619,0.06247,0.05993,0.06055,262.61,16.03
2018-02-25,DASHBTC,0.0606,0.06264,0.0606,0.0619,178.4,10.88
2018-02-24,DASHBTC,0.06127,0.06203,0.05965,0.0606,1086.89,66.17
2018-02-23,DASHBTC,0.0637,0.06424,0.06127,0.06127,359.29,22.22
2018-02-22,DASHBTC,0.06241,0.06445,0.06,0.0637,498.54,31.0
2018-02-21,DASHBTC,0.06124,0.0651,0.06032,0.06241,496.72,31.5
2018-02-20,DASHBTC,0.06591,0.06591,0.06019,0.06124,255.21,16.03
2018-02-19,DASHBTC,0.06605,0.06691,0.0644,0.06591,112.46,7.38
2018-02-18,DASHBTC,0.06671,0.06723,0.065,0.06605,107.1,7.1
2018-02-17,DASHBTC,0.06846,0.06949,0.06671,0.06671,168.52,11.48
2018-02-16,DASHBTC,0.0685,0.07121,0.06846,0.06846,180.74,12.59
2018-02-15,DASHBTC,0.07202,0.07322,0.0685,0.0685,650.04,45.4
2018-02-14,DASHBTC,0.06968,0.07449,0.06923,0.07202,486.76,35.14
2018-02-13,DASHBTC,0.06925,0.07055,0.06857,0.06968,155.7,10.85
2018-02-12,DASHBTC,0.07145,0.07297,0.06925,0.06925,85.88,6.14
2018-02-11,DASHBTC,0.07426,0.07426,0.07051,0.07145,152.33,11.09
2018-02-10,DASHBTC,0.07338,0.0757,0.07267,0.07426,1012.14,74.88
2018-02-09,DASHBTC,0.07339,0.07449,0.07214,0.07338,326.05,23.95
2018-02-08,DASHBTC,0.06896,0.07339,0.06771,0.07339,866.08,61.12
2018-02-07,DASHBTC,0.06818,0.07067,0.06621,0.06896,1114.22,75.75
2018-02-06,DASHBTC,0.06509,0.0694,0.0617,0.06818,3584.38,233.93
2018-02-05,DASHBTC,0.06606,0.06722,0.0637,0.06509,1361.89,89.02
2018-02-04,DASHBTC,0.06906,0.07087,0.066,0.06606,1299.25,88.69
2018-02-03,DASHBTC,0.06645,0.06955,0.06336,0.06906,752.77,50.47
2018-02-02,DASHBTC,0.0676,0.06793,0.05566,0.06645,1929.71,121.39
2018-02-01,DASHBTC,0.0685,0.06958,0.06589,0.0676,2661.24,180.07
2018-01-31,DASHBTC,0.06692,0.06896,0.06665,0.0685,1158.97,78.27
2018-01-30,DASHBTC,0.0684,0.07045,0.06686,0.06692,1929.61,132.87
2018-01-29,DASHBTC,0.06925,0.06979,0.06676,0.0684,2194.17,150.63
2018-01-28,DASHBTC,0.06772,0.06941,0.06514,0.06925,2864.43,192.43
2018-01-27,DASHBTC,0.07029,0.07049,0.0671,0.06772,2632.69,180.08
2018-01-26,DASHBTC,0.07077,0.0722,0.0695,0.07029,1464.58,103.96
2018-01-25,DASHBTC,0.06911,0.07181,0.06911,0.07077,1989.7,140.23
2018-01-24,DASHBTC,0.06979,0.06979,0.06768,0.06911,1668.86,115.15
2018-01-23,DASHBTC,0.06995,0.07327,0.06853,0.06979,2031.27,142.34
2018-01-22,DASHBTC,0.07091,0.0726,0.06907,0.06995,1940.32,138.22
2018-01-21,DASHBTC,0.07199,0.07381,0.07014,0.07091,1145.23,81.7
2018-01-20,DASHBTC,0.07354,0.077,0.071,0.07199,2499.07,182.17
2018-01-19,DASHBTC,0.07232,0.07667,0.07161,0.07354,2335.57,170.95
2018-01-18,DASHBTC,0.07141,0.07703,0.06865,0.07232,2834.08,204.92
2018-01-17,DASHBTC,0.06651,0.0727,0.06414,0.07141,3672.36,250.65
2018-01-16,DASHBTC,0.06986,0.07347,0.06224,0.06651,2867.61,196.03
2018-01-15,DASHBTC,0.0741,0.07563,0.06976,0.06986,884.97,63.83
2018-01-14,DASHBTC,0.07709,0.07798,0.0741,0.0741,1198.59,90.4
2018-01-13,DASHBTC,0.07563,0.07871,0.07553,0.07709,959.05,73.51
2018-01-12,DASHBTC,0.07846,0.07885,0.07314,0.07563,519.84,39.21
2018-01-11,DASHBTC,0.07431,0.07952,0.07326,0.07846,1013.09,78.27
2018-01-10,DASHBTC,0.07657,0.0786,0.07411,0.07431,299.44,22.85
2018-01-09,DASHBTC,0.07262,0.07778,0.07079,0.07657,476.71,35.47
2018-01-08,DASHBTC,0.07155,0.07546,0.07015,0.07262,732.89,53.29
2018-01-07,DASHBTC,0.06735,0.07719,0.06735,0.07155,534.83,38.57
2018-01-06,DASHBTC,0.06348,0.08,0.06276,0.06735,780.05,55.02
2018-01-05,DASHBTC,0.07368,0.08,0.06275,0.06348,892.82,63.69
2018-01-04,DASHBTC,0.0747,0.08,0.072,0.07368,792.35,59.89
2018-01-03,DASHBTC,0.07825,0.07833,0.074,0.0747,835.92,62.86
2018-01-02,DASHBTC,0.07575,0.08142,0.07282,0.07825,1876.15,147.49
2018-01-01,DASHBTC,0.0733,0.07735,0.07265,0.07575,1669.64,126.33
2017-12-31,DASHBTC,0.0762,0.07624,0.0733,0.0733,504.41,37.63
2017-12-30,DASHBTC,0.07615,0.07771,0.07314,0.0762,378.79,28.4
2017-12-29,DASHBTC,0.07702,0.07845,0.07237,0.07615,320.27,24.39
2017-12-28,DASHBTC,0.07404,0.0778,0.07249,0.07702,187.45,13.83
2017-12-27,DASHBTC,0.07511,0.07598,0.07291,0.07404,410.0,30.54
2017-12-26,DASHBTC,0.08095,0.08136,0.07248,0.07511,396.89,30.5
2017-12-25,DASHBTC,0.0815,0.085,0.08027,0.08095,241.38,19.9
2017-12-24,DASHBTC,0.08274,0.08329,0.08048,0.0815,348.69,28.49
2017-12-23,DASHBTC,0.08258,0.08671,0.08074,0.08274,482.44,40.04
2017-12-22,DASHBTC,0.08763,0.09207,0.07294,0.08258,1311.77,108.59
2017-12-21,DASHBTC,0.0867,0.12,0.08283,0.08763,2067.12,198.48
2017-12-20,DASHBTC,0.06528,0.0917,0.06484,0.0867,2936.47,229.08
2017-12-19,DASHBTC,0.06006,0.06635,0.06006,0.06528,1118.13,71.03
2017-12-18,DASHBTC,0.05666,0.06329,0.05422,0.06006,840.49,48.4
2017-12-17,DASHBTC,0.05387,0.07889,0.052,0.05666,1904.2,111.72
2017-12-16,DASHBTC,0.05068,0.05387,0.04628,0.05387,342.98,17.11
2017-12-15,DASHBTC,0.05655,0.05669,0.04732,0.05068,659.92,33.92
2017-12-14,DASHBTC,0.05393,0.088,0.05293,0.05655,1243.1,74.52
2017-12-13,DASHBTC,0.0532,0.056,0.04909,0.05393,724.76,39.22
2017-12-12,DASHBTC,0.04524,0.05609,0.04436,0.0532,809.6,39.56
2017-12-11,DASHBTC,0.0447,0.04584,0.04233,0.04524,647.27,28.3
2017-12-10,DASHBTC,0.04833,0.052,0.04365,0.0447,1025.18,49.25
2017-12-09,DASHBTC,0.04373,0.05315,0.04325,0.04833,740.29,36.76
2017-12-08,DASHBTC,0.04,0.05407,0.0363,0.04373,687.91,30.67
2017-12-07,DASHBTC,0.0495,0.0749,0.04,0.04,386.23,18.39
2017-12-06,DASHBTC,0.06254,0.06436,0.0495,0.0495,599.67,31.85
2017-12-05,DASHBTC,0.0668,0.0668,0.05662,0.06254,373.12,23.12
2017-12-04,DASHBTC,0.06693,0.068,0.06503,0.0668,238.4,15.82
2017-12-03,DASHBTC,0.073,0.073,0.06609,0.06693,491.5,33.88
2017-12-02,DASHBTC,0.0723,0.075,0.06889,0.073,551.21,39.45
2017-12-01,DASHBTC,0.074,0.0765,0.07053,0.0723,256.78,18.58
