Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2018-08-18,ETHBTC,0.0479,0.0485,0.0441,0.0459,84.35,3.893
2018-08-17,ETHBTC,0.0456,0.0485,0.0453,0.0479,133.81,6.235
2018-08-16,ETHBTC,0.0451,0.0467,0.0447,0.0456,90.82,4.141
2018-08-15,ETHBTC,0.0447,0.0465,0.0442,0.0451,80.72,3.657
2018-08-14,ETHBTC,0.0452,0.0452,0.042,0.0447,249.83,10.88
2018-08-13,ETHBTC,0.0503,0.0505,0.0451,0.0452,76.56,3.66
2018-08-12,ETHBTC,0.0517,0.0519,0.05,0.0503,69.9,3.553
2018-08-11,ETHBTC,0.0539,0.0556,0.0497,0.0517,95.15,4.92
2018-08-10,ETHBTC,0.0562,0.0565,0.0537,0.0539,55.99,3.065
2018-08-09,ETHBTC,0.0563,0.0571,0.0555,0.0562,37.24,2.097
2018-08-08,ETHBTC,0.0561,0.0578,0.0555,0.0563,119.14,6.775
2018-08-07,ETHBTC,0.0586,0.0586,0.0557,0.0561,66.46,3.81
2018-08-06,ETHBTC,0.0583,0.0589,0.0576,0.0586,19.13,1.111
2018-08-05,ETHBTC,0.058,0.0589,0.0577,0.0583,82.8,4.833
2018-08-04,ETHBTC,0.0562,0.0586,0.0551,0.058,68.31,3.869
2018-08-03,ETHBTC,0.0548,0.0566,0.0541,0.0562,121.91,6.753
2018-08-02,ETHBTC,0.0551,0.0555,0.054,0.0548,75.55,4.136
2018-08-01,ETHBTC,0.0558,0.0563,0.0548,0.0551,43.18,2.394
2018-07-31,ETHBTC,0.0557,0.0564,0.0545,0.0558,49.52,2.746
2018-07-30,ETHBTC,0.0567,0.0572,0.0556,0.0557,88.79,5.019
2018-07-29,ETHBTC,0.0568,0.0571,0.0564,0.0567,15.77,0.8932
2018-07-28,ETHBTC,0.0572,0.0577,0.0565,0.0568,53.69,3.072
2018-07-27,ETHBTC,0.059,0.059,0.0565,0.0572,48.68,2.849
2018-07-26,ETHBTC,0.0577,0.059,0.0575,0.059,51.58,2.996
2018-07-25,ETHBTC,0.057,0.0584,0.0567,0.0577,45.21,2.588
2018-07-24,ETHBTC,0.0585,0.0597,0.0565,0.057,130.49,7.573
2018-07-23,ETHBTC,0.0619,0.0619,0.0578,0.0585,140.28,8.381
2018-07-22,ETHBTC,0.0625,0.0627,0.0618,0.0619,91.55,5.699
2018-07-21,ETHBTC,0.0612,0.0633,0.061,0.0625,50.5,3.155
2018-07-20,ETHBTC,0.0631,0.0633,0.0605,0.0612,66.09,4.074
2018-07-19,ETHBTC,0.0651,0.0702,0.0625,0.0631,141.71,9.483
2018-07-18,ETHBTC,0.0682,0.0693,0.0644,0.0651,127.53,8.511
2018-07-17,ETHBTC,0.0709,0.0714,0.0677,0.0682,164.2,11.39
2018-07-16,ETHBTC,0.0704,0.0725,0.0702,0.0709,73.08,5.24
2018-07-15,ETHBTC,0.0696,0.071,0.0692,0.0704,13.86,0.9716
2018-07-14,ETHBTC,0.0694,0.0701,0.0689,0.0696,34.03,2.364
2018-07-13,ETHBTC,0.069,0.0705,0.0689,0.0694,67.46,4.73
2018-07-12,ETHBTC,0.0698,0.0706,0.0686,0.069,31.7,2.2
2018-07-11,ETHBTC,0.069,0.07,0.0679,0.0698,194.27,13.41
2018-07-10,ETHBTC,0.0709,0.0709,0.068,0.069,69.31,4.777
2018-07-09,ETHBTC,0.0727,0.0728,0.0709,0.0709,25.67,1.842
2018-07-08,ETHBTC,0.0716,0.0729,0.0715,0.0727,67.27,4.862
2018-07-07,ETHBTC,0.0714,0.0716,0.0704,0.0716,25.51,1.818
2018-07-06,ETHBTC,0.0719,0.0719,0.0702,0.0714,34.71,2.468
2018-07-05,ETHBTC,0.0711,0.0719,0.0705,0.0719,26.19,1.866
2018-07-04,ETHBTC,0.0717,0.0719,0.0702,0.0711,41.94,2.978
2018-07-03,ETHBTC,0.0723,0.0748,0.0707,0.0717,127.81,9.177
2018-07-02,ETHBTC,0.0714,0.0748,0.0707,0.0723,23.34,1.672
2018-07-01,ETHBTC,0.071,0.0719,0.0708,0.0714,30.09,2.148
2018-06-30,ETHBTC,0.0719,0.0719,0.0697,0.071,69.92,4.956
2018-06-29,ETHBTC,0.0716,0.0724,0.069,0.0719,61.19,4.307
2018-06-28,ETHBTC,0.0723,0.0725,0.0707,0.0716,24.13,1.727
2018-06-27,ETHBTC,0.0713,0.0723,0.0703,0.0723,57.97,4.129
2018-06-26,ETHBTC,0.0739,0.074,0.0712,0.0713,61.59,4.464
2018-06-25,ETHBTC,0.0738,0.0755,0.0731,0.0739,95.91,7.116
2018-06-24,ETHBTC,0.0765,0.0769,0.0721,0.0738,158.04,11.89
2018-06-23,ETHBTC,0.0757,0.0779,0.0754,0.0765,138.49,10.64
2018-06-22,ETHBTC,0.0784,0.0788,0.0753,0.0757,140.46,10.79
2018-06-21,ETHBTC,0.0793,0.0803,0.078,0.0784,84.44,6.684
2018-06-20,ETHBTC,0.08,0.0802,0.0786,0.0793,88.1,7.014
2018-06-19,ETHBTC,0.0775,0.08,0.077,0.08,80.01,6.31
2018-06-18,ETHBTC,0.077,0.0778,0.0764,0.0775,27.77,2.142
2018-06-17,ETHBTC,0.0769,0.0779,0.0764,0.077,47.3,3.664
2018-06-16,ETHBTC,0.0776,0.0779,0.076,0.0769,140.98,10.85
2018-06-15,ETHBTC,0.0781,0.0788,0.0751,0.0776,72.63,5.607
2018-06-14,ETHBTC,0.075,0.0787,0.0732,0.0781,160.36,12.1
2018-06-13,ETHBTC,0.0752,0.0772,0.0727,0.075,120.95,8.982
2018-06-12,ETHBTC,0.0781,0.0787,0.0748,0.0752,85.92,6.633
2018-06-11,ETHBTC,0.0778,0.0796,0.0766,0.0781,115.11,9.009
2018-06-10,ETHBTC,0.0792,0.0809,0.076,0.0778,309.61,24.19
2018-06-09,ETHBTC,0.0792,0.0797,0.0786,0.0792,85.83,6.783
2018-06-08,ETHBTC,0.0785,0.0795,0.0781,0.0792,28.3,2.23
2018-06-07,ETHBTC,0.0799,0.08,0.0781,0.0785,78.95,6.251
2018-06-06,ETHBTC,0.0806,0.0806,0.0791,0.0799,75.37,6.007
2018-06-05,ETHBTC,0.079,0.0813,0.0785,0.0806,52.56,4.193
2018-06-04,ETHBTC,0.0795,0.0812,0.0778,0.079,46.58,3.722
2018-06-03,ETHBTC,0.0778,0.0809,0.0778,0.0795,64.09,5.107
2018-06-02,ETHBTC,0.0777,0.0792,0.0766,0.0778,164.25,12.84
2018-06-01,ETHBTC,0.0775,0.0783,0.0757,0.0777,41.05,3.157
2018-05-31,ETHBTC,0.0759,0.0775,0.0753,0.0775,38.74,2.955
2018-05-30,ETHBTC,0.0753,0.0778,0.0742,0.0759,47.44,3.581
2018-05-29,ETHBTC,0.0718,0.078,0.0718,0.0753,112.57,8.36
2018-05-28,ETHBTC,0.0779,0.0781,0.0717,0.0718,134.25,9.931
2018-05-27,ETHBTC,0.08,0.0807,0.077,0.0779,106.73,8.477
2018-05-26,ETHBTC,0.0782,0.0808,0.078,0.08,42.02,3.366
2018-05-25,ETHBTC,0.0795,0.0812,0.0777,0.0782,124.4,9.822
2018-05-24,ETHBTC,0.0774,0.0797,0.0751,0.0795,121.14,9.371
2018-05-23,ETHBTC,0.0814,0.082,0.0761,0.0774,311.3,24.42
2018-05-22,ETHBTC,0.0831,0.0837,0.0807,0.0814,195.67,16.11
2018-05-21,ETHBTC,0.0845,0.0845,0.0824,0.0831,61.95,5.187
2018-05-20,ETHBTC,0.0848,0.0858,0.0831,0.0845,128.59,10.9
2018-05-19,ETHBTC,0.0838,0.0855,0.0831,0.0848,116.96,9.857
2018-05-18,ETHBTC,0.0838,0.0845,0.0826,0.0838,42.27,3.545
2018-05-17,ETHBTC,0.0848,0.0857,0.0828,0.0838,165.35,14.04
2018-05-16,ETHBTC,0.0837,0.0848,0.0827,0.0848,45.1,3.778
2018-05-15,ETHBTC,0.0839,0.0849,0.0828,0.0837,99.91,8.369
2018-05-14,ETHBTC,0.0842,0.0858,0.081,0.0839,132.24,11.01
2018-05-13,ETHBTC,0.0809,0.0855,0.0799,0.0842,105.26,8.728
2018-05-12,ETHBTC,0.0808,0.0816,0.0775,0.0809,88.73,7.003
2018-05-11,ETHBTC,0.081,0.0824,0.078,0.0808,149.91,12.0
2018-05-10,ETHBTC,0.0803,0.0825,0.0803,0.081,69.96,5.69
2018-05-09,ETHBTC,0.0819,0.0824,0.0791,0.0803,95.25,7.663
2018-05-08,ETHBTC,0.08,0.0821,0.0794,0.0819,169.42,13.68
2018-05-07,ETHBTC,0.082,0.0827,0.076,0.08,245.91,19.7
2018-05-06,ETHBTC,0.0827,0.0848,0.08,0.082,237.32,19.41
2018-05-05,ETHBTC,0.0811,0.0839,0.081,0.0827,193.97,16.04
2018-05-04,ETHBTC,0.081,0.0836,0.0795,0.0811,267.6,21.78
2018-05-03,ETHBTC,0.0748,0.0812,0.0747,0.081,267.78,21.02
2018-05-02,ETHBTC,0.0743,0.0752,0.0739,0.0748,116.23,8.68
2018-05-01,ETHBTC,0.0722,0.075,0.0702,0.0743,119.7,8.747
2018-04-30,ETHBTC,0.0735,0.075,0.0721,0.0722,80.04,5.912
2018-04-29,ETHBTC,0.0732,0.0737,0.0726,0.0735,97.08,7.106
2018-04-28,ETHBTC,0.0731,0.0739,0.0714,0.0732,87.24,6.383
2018-04-27,ETHBTC,0.0719,0.0765,0.071,0.0731,175.48,12.82
2018-04-26,ETHBTC,0.0693,0.0734,0.0692,0.0719,297.39,21.09
2018-04-25,ETHBTC,0.0728,0.0735,0.0661,0.0693,620.03,43.66
2018-04-24,ETHBTC,0.0719,0.0764,0.0717,0.0728,790.85,58.29
2018-04-23,ETHBTC,0.0706,0.0728,0.0706,0.0719,255.64,18.45
2018-04-22,ETHBTC,0.0677,0.0722,0.0669,0.0706,203.76,14.29
2018-04-21,ETHBTC,0.0697,0.0699,0.065,0.0677,172.36,11.85
2018-04-20,ETHBTC,0.0696,0.0709,0.0677,0.0697,217.82,15.06
2018-04-19,ETHBTC,0.0643,0.0696,0.0642,0.0696,240.39,15.94
2018-04-18,ETHBTC,0.0638,0.0648,0.0624,0.0643,271.67,17.24
2018-04-17,ETHBTC,0.0641,0.0643,0.0629,0.0638,133.19,8.454
2018-04-16,ETHBTC,0.0636,0.0646,0.0628,0.0641,280.18,17.87
2018-04-15,ETHBTC,0.0631,0.0649,0.0619,0.0636,158.25,9.99
2018-04-14,ETHBTC,0.063,0.0636,0.0616,0.0631,162.95,10.18
2018-04-13,ETHBTC,0.0633,0.0649,0.062,0.063,107.54,6.805
2018-04-12,ETHBTC,0.062,0.0634,0.0595,0.0633,387.85,23.77
2018-04-11,ETHBTC,0.0603,0.062,0.0591,0.062,132.25,8.057
2018-04-10,ETHBTC,0.0592,0.0615,0.0582,0.0603,171.57,10.17
2018-04-09,ETHBTC,0.0571,0.06,0.0571,0.0592,204.54,12.0
2018-04-08,ETHBTC,0.056,0.0573,0.0555,0.0571,93.64,5.283
2018-04-07,ETHBTC,0.0559,0.0563,0.0553,0.056,60.86,3.403
2018-04-06,ETHBTC,0.0566,0.0568,0.0555,0.0559,163.61,9.179
2018-04-05,ETHBTC,0.0564,0.0568,0.0556,0.0566,83.96,4.711
2018-04-04,ETHBTC,0.0562,0.0565,0.054,0.0564,129.53,7.189
2018-04-03,ETHBTC,0.0549,0.0562,0.054,0.0562,422.62,23.12
2018-04-02,ETHBTC,0.0554,0.0561,0.0546,0.0549,80.5,4.46
2018-04-01,ETHBTC,0.0573,0.0573,0.0552,0.0554,214.0,12.07
2018-03-31,ETHBTC,0.0579,0.0589,0.0565,0.0573,224.11,12.9
2018-03-30,ETHBTC,0.0542,0.0579,0.054,0.0579,524.61,29.3
2018-03-29,ETHBTC,0.0563,0.0567,0.0539,0.0542,806.75,44.71
2018-03-28,ETHBTC,0.0579,0.0588,0.0562,0.0563,409.98,23.48
2018-03-27,ETHBTC,0.0601,0.0602,0.0569,0.0579,590.58,34.67
2018-03-26,ETHBTC,0.0622,0.0624,0.0595,0.0601,395.59,24.16
2018-03-25,ETHBTC,0.0615,0.063,0.0605,0.0622,333.97,20.59
2018-03-24,ETHBTC,0.0614,0.0615,0.06,0.0615,394.75,24.0
2018-03-23,ETHBTC,0.062,0.0625,0.0606,0.0614,710.14,43.81
2018-03-22,ETHBTC,0.0631,0.0639,0.0613,0.062,424.06,26.47
2018-03-21,ETHBTC,0.0631,0.0657,0.0622,0.0631,483.01,30.8
2018-03-20,ETHBTC,0.0648,0.0658,0.0621,0.0631,768.96,49.05
2018-03-19,ETHBTC,0.0661,0.0675,0.0637,0.0648,1291.42,84.41
2018-03-18,ETHBTC,0.0703,0.0703,0.0612,0.0661,967.07,63.92
2018-03-17,ETHBTC,0.0728,0.0748,0.0699,0.0703,778.98,56.51
2018-03-16,ETHBTC,0.0742,0.075,0.0721,0.0728,565.17,41.81
2018-03-15,ETHBTC,0.0751,0.0772,0.073,0.0742,646.64,48.48
2018-03-14,ETHBTC,0.076,0.0777,0.0739,0.0751,1614.94,122.46
2018-03-13,ETHBTC,0.0772,0.0782,0.075,0.076,942.65,72.34
2018-03-12,ETHBTC,0.0757,0.0778,0.0732,0.0772,657.76,50.09
2018-03-11,ETHBTC,0.0782,0.0799,0.074,0.0757,229.41,17.82
2018-03-10,ETHBTC,0.0789,0.08,0.0776,0.0782,130.53,10.25
2018-03-09,ETHBTC,0.0757,0.079,0.0745,0.0789,596.66,45.69
2018-03-08,ETHBTC,0.0764,0.0788,0.0746,0.0757,500.99,38.33
2018-03-07,ETHBTC,0.0767,0.079,0.0737,0.0764,302.01,22.88
2018-03-06,ETHBTC,0.074,0.077,0.074,0.0767,733.24,55.58
2018-03-05,ETHBTC,0.0751,0.0759,0.073,0.074,283.0,21.29
2018-03-04,ETHBTC,0.0752,0.077,0.075,0.0751,204.65,15.58
2018-03-03,ETHBTC,0.0779,0.0782,0.0746,0.0752,157.1,11.97
2018-03-02,ETHBTC,0.08,0.08,0.0775,0.0779,268.27,21.13
2018-03-01,ETHBTC,0.0832,0.0838,0.0797,0.08,190.61,15.68
2018-02-28,ETHBTC,0.0822,0.0832,0.0804,0.0832,216.66,17.77
2018-02-27,ETHBTC,0.0844,0.0859,0.0819,0.0822,134.23,11.18
2018-02-26,ETHBTC,0.0877,0.0897,0.0831,0.0844,307.11,26.83
2018-02-25,ETHBTC,0.0857,0.0897,0.0857,0.0877,104.75,9.134
2018-02-24,ETHBTC,0.0846,0.0873,0.083,0.0857,124.37,10.58
2018-02-23,ETHBTC,0.0822,0.0896,0.0821,0.0846,271.65,23.13
2018-02-22,ETHBTC,0.0802,0.0941,0.079,0.0822,318.79,26.12
2018-02-21,ETHBTC,0.0782,0.0849,0.0781,0.0802,684.51,55.2
2018-02-20,ETHBTC,0.0842,0.0844,0.0774,0.0782,229.37,18.74
2018-02-19,ETHBTC,0.0883,0.0887,0.084,0.0842,211.45,18.38
2018-02-18,ETHBTC,0.088,0.0903,0.0852,0.0883,266.21,23.46
2018-02-17,ETHBTC,0.092,0.0933,0.088,0.088,241.0,21.77
2018-02-16,ETHBTC,0.0921,0.0954,0.09,0.092,374.73,34.99
2018-02-15,ETHBTC,0.0984,0.0984,0.0915,0.0921,729.5,69.35
2018-02-14,ETHBTC,0.0987,0.0993,0.0965,0.0984,373.58,36.72
2018-02-13,ETHBTC,0.097,0.0999,0.0962,0.0987,751.95,73.89
2018-02-12,ETHBTC,0.1012,0.1012,0.095,0.097,341.95,33.77
2018-02-11,ETHBTC,0.1005,0.1014,0.0996,0.1012,244.9,24.59
2018-02-10,ETHBTC,0.1024,0.1028,0.0998,0.1005,173.84,17.51
2018-02-09,ETHBTC,0.1,0.1029,0.099,0.1024,397.88,40.23
2018-02-08,ETHBTC,0.1,0.1023,0.0961,0.1,178.19,17.73
2018-02-07,ETHBTC,0.1028,0.1035,0.0994,0.1,398.16,40.32
2018-02-06,ETHBTC,0.0995,0.1038,0.0945,0.1028,397.23,40.04
2018-02-05,ETHBTC,0.1005,0.1035,0.094,0.0995,303.6,30.47
2018-02-04,ETHBTC,0.1055,0.1069,0.1,0.1005,298.7,30.74
2018-02-03,ETHBTC,0.1044,0.1083,0.1028,0.1055,287.75,30.54
2018-02-02,ETHBTC,0.112,0.1145,0.0981,0.1044,624.91,66.86
2018-02-01,ETHBTC,0.1106,0.126,0.1094,0.112,476.2,54.96
2018-01-31,ETHBTC,0.1034,0.111,0.1034,0.1106,442.42,47.91
2018-01-30,ETHBTC,0.1037,0.1089,0.1027,0.1034,545.36,57.43
2018-01-29,ETHBTC,0.1055,0.1062,0.1023,0.1037,260.94,27.29
2018-01-28,ETHBTC,0.0978,0.1067,0.0966,0.1055,412.69,42.09
2018-01-27,ETHBTC,0.0948,0.1079,0.0931,0.0978,768.51,73.8
2018-01-26,ETHBTC,0.0946,0.096,0.09,0.0948,407.98,38.52
2018-01-25,ETHBTC,0.0939,0.097,0.0934,0.0946,377.44,35.87
2018-01-24,ETHBTC,0.0912,0.0968,0.0899,0.0939,626.94,58.02
2018-01-23,ETHBTC,0.0928,0.0935,0.0891,0.0912,419.89,38.33
2018-01-22,ETHBTC,0.091,0.0943,0.0903,0.0928,233.52,21.41
2018-01-21,ETHBTC,0.0913,0.092,0.0892,0.091,155.23,14.09
2018-01-20,ETHBTC,0.0913,0.0918,0.0864,0.0913,457.45,41.25
2018-01-19,ETHBTC,0.092,0.0937,0.09,0.0913,564.24,51.66
2018-01-18,ETHBTC,0.0927,0.0982,0.0886,0.092,1048.74,95.91
2018-01-17,ETHBTC,0.0958,0.1004,0.082,0.0927,1029.88,92.76
2018-01-16,ETHBTC,0.0934,0.1,0.0871,0.0958,837.98,77.17
2018-01-15,ETHBTC,0.0998,0.1012,0.0916,0.0934,215.82,20.84
2018-01-14,ETHBTC,0.0974,0.1038,0.0948,0.0998,252.32,24.77
2018-01-13,ETHBTC,0.0908,0.104,0.09,0.0974,306.08,28.81
2018-01-12,ETHBTC,0.0874,0.1,0.085,0.0908,386.19,34.73
2018-01-11,ETHBTC,0.0856,0.095,0.08,0.0874,302.31,26.98
2018-01-10,ETHBTC,0.0924,0.11,0.0835,0.0856,896.93,83.63
2018-01-09,ETHBTC,0.0763,0.094,0.0739,0.0924,588.52,47.95
2018-01-08,ETHBTC,0.0688,0.0799,0.0675,0.0763,682.59,51.35
2018-01-07,ETHBTC,0.0589,0.0725,0.0589,0.0688,670.2,44.11
2018-01-06,ETHBTC,0.0578,0.1001,0.0549,0.0589,1728.1,116.38
2018-01-05,ETHBTC,0.0646,0.0709,0.0571,0.0578,661.76,41.64
2018-01-04,ETHBTC,0.0631,0.09,0.0605,0.0646,809.58,53.82
2018-01-03,ETHBTC,0.0581,0.0687,0.0564,0.0631,920.89,54.66
2018-01-02,ETHBTC,0.0569,0.0798,0.055,0.0581,858.61,53.32
2018-01-01,ETHBTC,0.0549,0.058,0.053,0.0569,525.18,29.46
2017-12-31,ETHBTC,0.055,0.0575,0.0525,0.0549,868.35,47.85
2017-12-30,ETHBTC,0.0513,0.0566,0.0507,0.055,306.29,16.29
2017-12-29,ETHBTC,0.0502,0.0545,0.0491,0.0513,353.11,18.07
2017-12-28,ETHBTC,0.0475,0.0513,0.0473,0.0502,254.89,12.55
2017-12-27,ETHBTC,0.0476,0.0495,0.046,0.0475,473.64,22.38
2017-12-26,ETHBTC,0.0524,0.0535,0.0461,0.0476,638.87,31.01
2017-12-25,ETHBTC,0.0482,0.0537,0.0482,0.0524,397.28,20.52
2017-12-24,ETHBTC,0.0484,0.0515,0.0477,0.0482,398.29,19.4
2017-12-23,ETHBTC,0.0453,0.0512,0.0453,0.0484,498.13,24.34
2017-12-22,ETHBTC,0.0511,0.0548,0.045,0.0453,788.09,38.78
2017-12-21,ETHBTC,0.0481,0.0545,0.0472,0.0511,433.34,21.53
2017-12-20,ETHBTC,0.0469,0.05,0.0451,0.0481,388.03,18.55
2017-12-19,ETHBTC,0.042,0.0487,0.0404,0.0469,688.54,30.67
2017-12-18,ETHBTC,0.0383,0.044,0.0356,0.042,719.48,28.08
2017-12-17,ETHBTC,0.0364,0.042,0.0352,0.0383,513.42,18.8
2017-12-16,ETHBTC,0.0389,0.042,0.035,0.0364,499.47,19.22
2017-12-15,ETHBTC,0.0416,0.0442,0.0346,0.0389,1299.14,49.74
2017-12-14,ETHBTC,0.044,0.0487,0.0401,0.0416,844.33,37.31
2017-12-13,ETHBTC,0.0385,0.0448,0.0353,0.044,834.67,33.24
2017-12-12,ETHBTC,0.0301,0.04,0.0277,0.0385,1313.83,44.7
2017-12-11,ETHBTC,0.0284,0.0303,0.0267,0.0301,755.17,21.06
2017-12-10,ETHBTC,0.0314,0.0339,0.0281,0.0284,984.76,30.81
2017-12-09,ETHBTC,0.0245,0.0348,0.0245,0.0314,1120.31,35.38
2017-12-08,ETHBTC,0.0225,0.0309,0.0215,0.0245,328.11,8.959
2017-12-07,ETHBTC,0.03,0.031,0.0225,0.0225,688.11,18.64
2017-12-06,ETHBTC,0.0387,0.0398,0.03,0.03,654.96,23.0
2017-12-05,ETHBTC,0.0401,0.0413,0.0386,0.0387,298.42,11.76
2017-12-04,ETHBTC,0.0418,0.0418,0.0401,0.0401,560.27,22.88
2017-12-03,ETHBTC,0.0423,0.0425,0.0405,0.0418,688.06,28.48
2017-12-02,ETHBTC,0.0422,0.0427,0.0418,0.0423,73.81,3.107
2017-12-01,ETHBTC,0.0446,0.0449,0.042,0.0422,1001.32,43.67
2017-11-30,ETHBTC,0.0437,0.0464,0.0419,0.0446,949.52,41.59
2017-11-29,ETHBTC,0.0461,0.05,0.0431,0.0437,1039.79,46.86
2017-11-28,ETHBTC,0.0481,0.0509,0.0452,0.0461,110.71,5.319
2017-11-27,ETHBTC,0.051,0.0516,0.048,0.0481,478.43,23.81
2017-11-26,ETHBTC,0.0524,0.0536,0.0477,0.051,990.87,50.38
2017-11-25,ETHBTC,0.058,0.0638,0.0524,0.0524,1007.24,56.41
2017-11-24,ETHBTC,0.0505,0.063,0.0482,0.058,2043.98,108.55
2017-11-23,ETHBTC,0.0466,0.0549,0.0458,0.0505,3182.27,157.15
2017-11-22,ETHBTC,0.0448,0.0466,0.0434,0.0466,180.79,8.118
2017-11-21,ETHBTC,0.045,0.0474,0.0431,0.0448,218.73,9.85
2017-11-20,ETHBTC,0.0447,0.0459,0.0431,0.045,152.49,6.77
2017-11-19,ETHBTC,0.0449,0.05,0.0427,0.0447,974.24,45.03
2017-11-18,ETHBTC,0.0431,0.0451,0.0421,0.0449,280.6,12.3
2017-11-17,ETHBTC,0.0423,0.0448,0.0401,0.0431,312.61,13.19
2017-11-16,ETHBTC,0.0462,0.0464,0.04,0.0423,722.99,31.51
2017-11-15,ETHBTC,0.0529,0.0534,0.045,0.0462,801.36,38.24
2017-11-14,ETHBTC,0.048,0.0537,0.0466,0.0529,378.65,18.61
2017-11-13,ETHBTC,0.0506,0.056,0.0458,0.048,465.91,23.59
2017-11-12,ETHBTC,0.0509,0.0588,0.0477,0.0506,408.83,21.28
2017-11-11,ETHBTC,0.0469,0.0515,0.0437,0.0509,345.7,15.94
2017-11-10,ETHBTC,0.0441,0.0469,0.0428,0.0469,577.59,26.0
2017-11-09,ETHBTC,0.0405,0.0465,0.0405,0.0441,536.05,23.6
2017-11-08,ETHBTC,0.0411,0.0447,0.0386,0.0405,631.1,25.63
2017-11-07,ETHBTC,0.044,0.044,0.041,0.0411,294.03,12.37
2017-11-06,ETHBTC,0.04,0.0454,0.0393,0.044,238.55,9.756
2017-11-05,ETHBTC,0.0401,0.0428,0.0389,0.04,313.67,12.51
2017-11-04,ETHBTC,0.0425,0.0431,0.04,0.0401,326.06,13.64
2017-11-03,ETHBTC,0.0391,0.0436,0.0391,0.0425,556.37,22.93
2017-11-02,ETHBTC,0.043,0.0439,0.0376,0.0391,695.51,28.03
2017-11-01,ETHBTC,0.0471,0.049,0.043,0.043,398.65,18.28
2017-10-31,ETHBTC,0.0504,0.0513,0.0471,0.0471,416.95,20.47
2017-10-30,ETHBTC,0.0492,0.052,0.0486,0.0504,285.07,14.37
2017-10-29,ETHBTC,0.0511,0.0547,0.049,0.0492,387.95,20.05
2017-10-28,ETHBTC,0.0519,0.0525,0.05,0.0511,205.89,10.58
2017-10-27,ETHBTC,0.051,0.052,0.0492,0.0519,236.55,12.14
2017-10-26,ETHBTC,0.052,0.0529,0.049,0.051,214.89,10.96
2017-10-25,ETHBTC,0.057,0.0579,0.052,0.052,449.69,24.11
2017-10-24,ETHBTC,0.0477,0.0638,0.0477,0.057,571.14,31.05
2017-10-23,ETHBTC,0.0493,0.0503,0.0477,0.0477,1138.01,55.73
2017-10-22,ETHBTC,0.05,0.0525,0.0493,0.0493,513.01,25.98
2017-10-21,ETHBTC,0.0538,0.0538,0.0474,0.05,414.74,20.47
2017-10-20,ETHBTC,0.0537,0.0559,0.0502,0.0538,492.46,26.25
2017-10-19,ETHBTC,0.0562,0.0592,0.0537,0.0537,342.22,18.74
2017-10-18,ETHBTC,0.0565,0.0595,0.0557,0.0562,836.92,47.66
2017-10-17,ETHBTC,0.0573,0.0596,0.0562,0.0565,314.83,18.29
2017-10-16,ETHBTC,0.0601,0.0698,0.0573,0.0573,771.82,47.41
2017-10-15,ETHBTC,0.0582,0.0638,0.0571,0.0601,236.36,14.09
2017-10-14,ETHBTC,0.06,0.0649,0.0581,0.0582,379.89,23.14
2017-10-13,ETHBTC,0.0563,0.0649,0.051,0.06,839.08,48.07
2017-10-12,ETHBTC,0.063,0.0651,0.0562,0.0563,703.95,42.05
2017-10-11,ETHBTC,0.0626,0.0647,0.0607,0.063,123.96,7.807
2017-10-10,ETHBTC,0.0639,0.0653,0.06,0.0626,111.23,7.011
2017-10-09,ETHBTC,0.0675,0.0675,0.0599,0.0639,333.65,21.49
2017-10-08,ETHBTC,0.0702,0.0712,0.0668,0.0675,179.57,12.43
2017-10-07,ETHBTC,0.0705,0.073,0.0697,0.0702,162.69,11.59
2017-10-06,ETHBTC,0.0693,0.0705,0.068,0.0705,97.76,6.768
2017-10-05,ETHBTC,0.0696,0.071,0.0681,0.0693,318.33,22.06
2017-10-04,ETHBTC,0.0689,0.071,0.0681,0.0696,350.08,24.06
2017-10-03,ETHBTC,0.0678,0.0694,0.0672,0.0689,220.79,15.12
2017-10-02,ETHBTC,10,6250,0.066,0.0678,411.33,29.04
