Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XEM,Volume JPY
2019-05-05,XEMJPY,5.94,5.989,5.675,5.68,8759682.0,50995751.8
2019-05-04,XEMJPY,6.131,6.271,5.86,5.94,9648585.1,58177503.03
2019-05-03,XEMJPY,6.119,6.28,6.081,6.131,11978665.4,73909792.45
2019-05-02,XEMJPY,6.14,6.161,6.061,6.119,5266369.9,32238937.15
2019-05-01,XEMJPY,6.201,6.323,6.06,6.14,7313137.6,45150134.28
2019-04-30,XEMJPY,5.97,6.324,5.96,6.201,16198892.9,99588794.71
2019-04-29,XEMJPY,6.321,6.458,5.96,5.97,10552190.2,65538616.54
2019-04-28,XEMJPY,6.514,6.55,6.311,6.321,4262763.1,27392510.37
2019-04-27,XEMJPY,6.465,6.665,6.46,6.539,7361674.0,48264402.0
2019-04-26,XEMJPY,6.342,6.579,6.16,6.465,15138707.3,96348559.52
2019-04-25,XEMJPY,6.5,6.949,6.313,6.342,20290846.0,135881521.98
2019-04-24,XEMJPY,7.111,7.12,6.375,6.5,19134725.8,127213034.81
2019-04-23,XEMJPY,7.199,7.35,7.1,7.111,11075213.0,79577580.91
2019-04-22,XEMJPY,7.145,7.24,7.04,7.199,9498307.2,68028419.42
2019-04-21,XEMJPY,7.23,7.46,7.019,7.145,17001754.9,122608491.0
2019-04-20,XEMJPY,7.149,7.325,7.13,7.23,9262630.0,66844317.52
2019-04-19,XEMJPY,7.252,7.26,7.101,7.149,9977541.2,71550534.29
2019-04-18,XEMJPY,7.22,7.38,7.16,7.252,11330038.5,82520544.56
2019-04-17,XEMJPY,7.31,7.5,7.055,7.22,15603570.0,113310845.91
2019-04-16,XEMJPY,7.31,7.35,6.99,7.31,16453463.0,118400403.34
2019-04-15,XEMJPY,7.679,7.73,7.12,7.31,12937668.1,96861466.77
2019-04-14,XEMJPY,7.41,7.69,7.288,7.679,9940073.7,74276084.82
2019-04-13,XEMJPY,7.4,7.75,7.363,7.41,11533293.0,86834822.93
2019-04-12,XEMJPY,7.262,7.6,7,7.4,16410614.4,119444050.79
2019-04-11,XEMJPY,8.059,8.087,7.072,7.262,32151388.5,241170606.54
2019-04-10,XEMJPY,8.061,8.27,8,8.059,11378976.7,92644047.89
2019-04-09,XEMJPY,8.4,8.4,7.955,8.061,17128811.1,139309714.2
2019-04-08,XEMJPY,7.99,8.44,7.91,8.4,32751672.9,268270174.28
2019-04-07,XEMJPY,7.8,8.082,7.695,7.99,12115173.1,95838610.67
2019-04-06,XEMJPY,8.05,8.057,7.611,7.8,16708131.7,131141781.79
2019-04-05,XEMJPY,7.402,8.12,7.402,8.05,22500505.0,176688426.01
2019-04-04,XEMJPY,7.853,8.2,7.207,7.402,42386882.2,324562404.89
2019-04-03,XEMJPY,8.15,9.2,7.52,7.853,76524328.4,638960180.13
2019-04-02,XEMJPY,6.36,8.2,6.345,8.15,56224134.7,402051721.16
2019-04-01,XEMJPY,6.124,6.411,6.08,6.36,15019501.7,93514148.55
2019-03-31,XEMJPY,5.92,6.159,5.882,6.124,9579611.2,57432893.47
2019-03-30,XEMJPY,6.178,6.19,5.853,5.92,14559583.3,87342621.11
2019-03-29,XEMJPY,5.701,6.2,5.701,6.178,27385077.5,164216433.29
2019-03-28,XEMJPY,5.576,5.75,5.513,5.701,7875177.8,44343644.83
2019-03-27,XEMJPY,5.425,5.61,5.412,5.576,6571850.1,36399114.71
2019-03-26,XEMJPY,5.402,5.488,5.32,5.425,5598376.9,30267537.69
2019-03-25,XEMJPY,5.6,5.625,5.37,5.402,7518205.2,41318326.4
2019-03-24,XEMJPY,5.576,5.664,5.52,5.6,7425911.3,41608961.29
2019-03-23,XEMJPY,5.426,5.6,5.423,5.576,5423210.8,29937212.09
2019-03-22,XEMJPY,5.393,5.5,5.368,5.426,3977774.4,21603807.44
2019-03-21,XEMJPY,5.64,5.65,5.35,5.393,11662870.1,63811329.44
2019-03-20,XEMJPY,5.492,5.64,5.46,5.64,5267283.8,29230897.43
2019-03-19,XEMJPY,5.495,5.519,5.397,5.492,4957015.5,27034632.45
2019-03-18,XEMJPY,5.595,5.659,5.42,5.495,7981691.4,44161225.09
2019-03-17,XEMJPY,5.52,5.625,5.42,5.595,6503990.4,35826981.23
2019-03-16,XEMJPY,5.52,5.64,5.43,5.52,12022347.8,66412337.31
2019-03-15,XEMJPY,5.448,5.76,5.38,5.52,17055120.6,95430398.68
2019-03-14,XEMJPY,5.1,5.57,5.09,5.448,18228386.7,96998473.11
2019-03-13,XEMJPY,5.1,5.19,5,5.1,7907271.6,40230909.49
2019-03-12,XEMJPY,4.905,5.2,4.782,5.1,13209656.8,65839859.35
2019-03-11,XEMJPY,5,5.054,4.799,4.905,9767163.3,47868907.75
2019-03-10,XEMJPY,5.111,5.111,4.798,5,9160452.3,45185657.84
2019-03-09,XEMJPY,4.594,5.546,4.5,5.111,28663778.7,146663572.46
2019-03-08,XEMJPY,4.67,4.686,4.502,4.594,6576886.1,30208257.1
2019-03-07,XEMJPY,4.635,4.8,4.631,4.67,5170154.3,24233197.61
2019-03-06,XEMJPY,4.62,4.729,4.591,4.635,6797376.7,31559696.97
2019-03-05,XEMJPY,4.44,4.68,4.39,4.62,11302141.1,51557175.34
2019-03-04,XEMJPY,4.695,4.701,4.418,4.44,9738430.8,44120629.4
2019-03-03,XEMJPY,4.738,4.75,4.66,4.695,2604889.4,12274592.14
2019-03-02,XEMJPY,4.729,4.78,4.712,4.738,2640645.2,12505883.72
2019-03-01,XEMJPY,4.681,4.78,4.67,4.729,3331980.8,15776092.95
2019-02-28,XEMJPY,4.71,4.78,4.671,4.681,5404766.8,25489984.65
2019-02-27,XEMJPY,4.755,4.82,4.631,4.71,5259967.8,24939154.37
2019-02-26,XEMJPY,4.762,4.815,4.612,4.755,7065527.3,33336907.97
2019-02-25,XEMJPY,4.679,4.794,4.605,4.762,10202003.1,47980965.92
2019-02-24,XEMJPY,5.351,5.598,4.64,4.679,37732347.2,192954090.26
2019-02-23,XEMJPY,4.82,5.388,4.8,5.351,21272677.9,108084046.13
2019-02-22,XEMJPY,4.715,4.84,4.7,4.82,4983961.8,23803098.08
2019-02-21,XEMJPY,4.755,4.87,4.7,4.715,7046260.5,33617717.76
2019-02-20,XEMJPY,4.78,4.792,4.65,4.755,6848276.0,32417180.6
2019-02-19,XEMJPY,4.627,4.826,4.614,4.78,15186568.8,71413032.13
2019-02-18,XEMJPY,4.53,4.747,4.481,4.627,19344081.0,89346056.35
2019-02-17,XEMJPY,4.51,4.585,4.376,4.53,6632938.6,29624358.37
2019-02-16,XEMJPY,4.558,4.62,4.5,4.51,5479993.1,24910778.39
2019-02-15,XEMJPY,4.63,4.964,4.513,4.558,17051107.6,80469302.74
2019-02-14,XEMJPY,4.27,4.737,4.26,4.63,15726878.2,70791759.4
2019-02-13,XEMJPY,4.12,4.31,4.102,4.27,4639607.9,19577847.63
2019-02-12,XEMJPY,4.181,4.2,4.075,4.12,3406215.8,14075851.63
2019-02-11,XEMJPY,4.315,4.35,4.155,4.181,3578743.0,15075840.89
2019-02-10,XEMJPY,4.35,4.375,4.14,4.315,7399287.7,31282993.77
2019-02-09,XEMJPY,4.312,4.55,4.22,4.35,14033608.6,61614247.77
2019-02-08,XEMJPY,4.1,4.444,3.932,4.312,16433958.7,69002015.94
2019-02-07,XEMJPY,3.82,4.26,3.78,4.1,20641820.6,83612400.57
2019-02-06,XEMJPY,3.95,3.97,3.6,3.82,13287553.5,49907060.86
2019-02-05,XEMJPY,4.099,4.099,3.87,3.95,9603497.8,38230282.09
2019-02-04,XEMJPY,4.129,4.18,4.044,4.099,7607865.2,31167900.22
2019-02-03,XEMJPY,4.372,4.383,4.051,4.129,8825102.1,37212681.37
2019-02-02,XEMJPY,4.4,4.496,4.293,4.372,6526689.3,28511661.01
2019-02-01,XEMJPY,4.29,4.53,4.16,4.4,17919663.7,77863061.07
2019-01-31,XEMJPY,5.1,5.17,4.23,4.29,38156638.3,178279460.55
2019-01-30,XEMJPY,5.081,5.25,5.043,5.1,6861690.9,35277589.75
2019-01-29,XEMJPY,5.215,5.225,4.945,5.081,6815208.7,34381241.05
2019-01-28,XEMJPY,5.696,5.71,4.8,5.215,23825144.1,125113363.02
2019-01-27,XEMJPY,5.95,5.96,5.64,5.696,6616582.4,38239509.29
2019-01-26,XEMJPY,6.005,6.04,5.94,5.95,3092014.4,18508136.22
2019-01-25,XEMJPY,6.06,6.1,6.001,6.005,3101161.6,18730750.52
2019-01-24,XEMJPY,6.002,6.08,6,6.06,4793112.7,28853311.36
2019-01-23,XEMJPY,6.109,6.14,6,6.002,7125307.3,43096294.96
2019-01-22,XEMJPY,6.09,6.17,6,6.109,4662826.5,28407763.07
2019-01-21,XEMJPY,6.05,6.12,6,6.09,2801357.1,16926378.45
2019-01-20,XEMJPY,6.256,6.289,6.01,6.05,7051813.1,43113865.48
2019-01-19,XEMJPY,6.18,6.3,6.156,6.256,5754399.4,35861942.92
2019-01-18,XEMJPY,6.154,6.211,6.13,6.18,2427682.3,14973850.22
2019-01-17,XEMJPY,6.103,6.28,6.102,6.154,5652927.3,34828809.7
2019-01-16,XEMJPY,6.039,6.14,5.984,6.103,6631606.9,40317121.43
2019-01-15,XEMJPY,6.235,6.29,5.996,6.039,6400526.6,39311370.06
2019-01-14,XEMJPY,5.95,6.299,5.922,6.235,9496364.5,58126899.13
2019-01-13,XEMJPY,6.14,6.399,5.877,5.95,13544829.5,83306103.94
2019-01-12,XEMJPY,6.266,6.29,6.03,6.14,7818944.6,47947353.54
2019-01-11,XEMJPY,5.994,6.8,5.84,6.266,21560867.7,136509714.91
2019-01-10,XEMJPY,6.92,6.95,5.875,5.994,15855412.8,99652084.18
2019-01-09,XEMJPY,6.889,6.963,6.865,6.92,3979611.0,27519282.02
2019-01-08,XEMJPY,6.94,6.997,6.812,6.889,6712880.9,46344492.99
2019-01-07,XEMJPY,7.01,7.06,6.904,6.94,12170002.6,84881585.35
2019-01-06,XEMJPY,6.925,7.098,6.865,7.01,19838332.0,137789025.28
2019-01-05,XEMJPY,6.924,7.1,6.8,6.925,9972841.0,69553775.93
2019-01-04,XEMJPY,6.85,7,6.8,6.924,6375129.5,44021600.27
2019-01-03,XEMJPY,7.074,7.089,6.8,6.85,4099246.8,28427034.32
2019-01-02,XEMJPY,7.125,7.2,6.95,7.074,7557632.1,53538334.25
2019-01-01,XEMJPY,6.922,7.175,6.9,7.125,5061504.0,35400143.61
2018-12-31,XEMJPY,7.363,7.435,6.83,6.922,21832778.4,154008981.39
2018-12-30,XEMJPY,7.212,7.529,7.15,7.363,10505852.8,77518324.41
2018-12-29,XEMJPY,7.521,7.61,7.125,7.212,7570045.1,56446512.79
2018-12-28,XEMJPY,7.001,7.647,6.89,7.521,13057882.8,94086594.04
2018-12-27,XEMJPY,7.74,7.778,6.92,7.001,9287922.9,68429213.33
2018-12-26,XEMJPY,7.6,7.85,7.5,7.74,8861947.5,67900674.01
2018-12-25,XEMJPY,8.31,8.396,7.477,7.6,22717401.8,175266472.49
