Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-02-20 10-PM,ETHUSD,145.12,146.24,145.09,145.8,3868.25,564189.34
2019-02-20 09-PM,ETHUSD,146.21,146.76,145.08,145.12,2176.94,317618.7
2019-02-20 08-PM,ETHUSD,145.61,146.55,145.24,146.21,7710.64,1125487.24
2019-02-20 07-PM,ETHUSD,145.35,145.61,144.63,145.61,2347.57,340275.23
2019-02-20 06-PM,ETHUSD,145.36,145.49,144.21,145.35,6947.92,1006869.02
2019-02-20 05-PM,ETHUSD,146.3,147,144.9,145.36,7281.85,1062628.08
2019-02-20 04-PM,ETHUSD,144.42,146.47,144.41,146.3,4420.56,643950.3
2019-02-20 03-PM,ETHUSD,145.1,145.58,143.83,144.42,3625.54,523583.95
2019-02-20 02-PM,ETHUSD,145.5,146,144.19,145.1,7175.89,1039528.95
2019-02-20 01-PM,ETHUSD,146.71,147.5,145.03,145.5,5753.93,842818.01
2019-02-20 12-PM,ETHUSD,145,147.08,144.77,146.71,4949.03,721558.0
2019-02-20 11-AM,ETHUSD,145.7,145.96,144.86,145,2792.26,405776.89
2019-02-20 10-AM,ETHUSD,143.72,146.5,143.06,145.7,6910.24,1003224.78
2019-02-20 09-AM,ETHUSD,143.37,144.23,142.95,143.72,3064.41,439796.6
2019-02-20 08-AM,ETHUSD,142.5,143.49,142.07,143.37,1901.41,271850.59
2019-02-20 07-AM,ETHUSD,141,143,141,142.5,6231.31,882762.96
2019-02-20 06-AM,ETHUSD,140.75,141.22,140.54,141,1439.01,202650.02
2019-02-20 05-AM,ETHUSD,141.01,141.6,139.51,140.75,5030.57,706740.93
2019-02-20 04-AM,ETHUSD,141.64,141.92,141,141.01,1297.32,183570.52
2019-02-20 03-AM,ETHUSD,142.16,142.44,141.44,141.64,2750.59,390332.97
2019-02-20 02-AM,ETHUSD,142.42,142.44,140.65,142.16,6958.02,985187.87
2019-02-20 01-AM,ETHUSD,141.2,142.42,140.5,142.42,5810.31,822013.75
2019-02-20 12-AM,ETHUSD,142.85,143.49,139.51,141.2,20973.29,2958452.98
2019-02-19 11-PM,ETHUSD,144,144,142.44,142.85,7046.07,1008416.12
2019-02-19 10-PM,ETHUSD,143.05,144.45,142.99,144,6467.58,930843.02
2019-02-19 09-PM,ETHUSD,145.36,146.05,142.59,143.05,16333.51,2356348.34
2019-02-19 08-PM,ETHUSD,146.38,146.38,144.86,145.36,6058.85,881054.56
2019-02-19 07-PM,ETHUSD,144.71,146.46,144.6,146.38,5340.03,778827.16
2019-02-19 06-PM,ETHUSD,145.4,145.5,144.43,144.71,5799.45,840767.09
2019-02-19 05-PM,ETHUSD,145.6,145.77,144.4,145.4,8556.36,1240658.59
2019-02-19 04-PM,ETHUSD,146.99,147.45,145,145.6,10048.94,1468508.58
2019-02-19 03-PM,ETHUSD,145.95,147.31,145.92,146.99,5896.02,865460.91
2019-02-19 02-PM,ETHUSD,147.14,147.92,145.4,145.95,9879.04,1445318.43
2019-02-19 01-PM,ETHUSD,146.08,147.97,145.8,147.14,5442.87,800198.98
2019-02-19 12-PM,ETHUSD,145.2,146.74,145.2,146.08,4019.6,587030.97
2019-02-19 11-AM,ETHUSD,145.26,145.4,144.66,145.2,1500.2,217752.32
2019-02-19 10-AM,ETHUSD,144.79,145.4,143.97,145.26,2535.96,366962.11
2019-02-19 09-AM,ETHUSD,146.71,147.28,143.6,144.79,5039.14,732207.13
2019-02-19 08-AM,ETHUSD,147.28,147.82,146.43,146.71,2957.0,434626.12
2019-02-19 07-AM,ETHUSD,145.95,147.38,145.74,147.28,1906.2,280024.39
2019-02-19 06-AM,ETHUSD,145.17,146.12,145,145.95,8760.01,1273596.21
2019-02-19 05-AM,ETHUSD,145.32,145.47,144.4,145.17,2562.48,371656.27
2019-02-19 04-AM,ETHUSD,145.51,147.15,144.53,145.32,5047.38,736084.61
2019-02-19 03-AM,ETHUSD,144.4,145.92,144.13,145.51,2481.42,360312.97
2019-02-19 02-AM,ETHUSD,145.37,146.43,144.4,144.4,3254.18,473259.75
2019-02-19 01-AM,ETHUSD,148.96,148.96,144.21,145.37,11827.61,1724029.03
2019-02-19 12-AM,ETHUSD,144.71,149.62,144.54,148.96,28849.13,4246346.15
2019-02-18 11-PM,ETHUSD,142.86,145.2,142.86,144.71,11502.06,1660798.7
2019-02-18 10-PM,ETHUSD,141.27,142.86,140.34,142.86,12613.32,1785524.39
2019-02-18 09-PM,ETHUSD,143.42,143.81,141.27,141.27,7607.91,1082424.0
2019-02-18 08-PM,ETHUSD,144.12,144.16,142.05,143.42,17957.59,2570797.64
2019-02-18 07-PM,ETHUSD,145.01,145.51,143.77,144.12,4973.14,719604.68
2019-02-18 06-PM,ETHUSD,144.35,146.04,143.69,145.01,8701.14,1264139.76
2019-02-18 05-PM,ETHUSD,143.99,144.6,142.22,144.35,16396.85,2353976.46
2019-02-18 04-PM,ETHUSD,143.37,148.59,142.52,143.99,35351.66,5147972.88
2019-02-18 03-PM,ETHUSD,142.5,144.13,141.12,143.37,7848.54,1117316.49
2019-02-18 02-PM,ETHUSD,144.32,144.78,141.82,142.5,20336.89,2913900.55
2019-02-18 01-PM,ETHUSD,142.74,145.85,141.4,144.32,25527.78,3663323.22
2019-02-18 12-PM,ETHUSD,139.07,143.2,138.55,142.74,22295.11,3137023.1
2019-02-18 11-AM,ETHUSD,136.8,139.42,136.75,139.07,7217.49,998856.47
2019-02-18 10-AM,ETHUSD,137.5,138,136.39,136.8,4437.7,608724.71
2019-02-18 09-AM,ETHUSD,135.88,138.43,135.87,137.5,5834.27,801828.83
2019-02-18 08-AM,ETHUSD,135.6,136.7,135.6,135.88,3754.87,510859.98
2019-02-18 07-AM,ETHUSD,136.56,138.12,135.6,135.6,17418.6,2382000.36
2019-02-18 06-AM,ETHUSD,136.02,136.76,135.37,136.56,10720.45,1460878.02
2019-02-18 05-AM,ETHUSD,135.62,136.39,134.6,136.02,13691.57,1856526.91
2019-02-18 04-AM,ETHUSD,136.76,136.93,134.89,135.62,7400.44,1003456.68
2019-02-18 03-AM,ETHUSD,135.41,137.48,135.26,136.76,15596.54,2130660.77
2019-02-18 02-AM,ETHUSD,132.9,136.14,132.77,135.41,16433.56,2205523.92
2019-02-18 01-AM,ETHUSD,133.24,134.97,131.82,132.9,13364.12,1781957.82
2019-02-18 12-AM,ETHUSD,132.32,133.66,131.01,133.24,14911.5,1976904.99
2019-02-17 11-PM,ETHUSD,131.84,134.4,131.84,132.32,19094.75,2540863.83
2019-02-17 10-PM,ETHUSD,128.95,132.89,128.95,131.84,12413.91,1629553.15
2019-02-17 09-PM,ETHUSD,127.8,130.83,127.8,128.95,28597.49,3701570.4
2019-02-17 08-PM,ETHUSD,127.26,127.82,126.76,127.8,6733.18,858021.83
2019-02-17 07-PM,ETHUSD,125.98,127.77,125.59,127.26,16344.05,2072027.78
2019-02-17 06-PM,ETHUSD,126.33,126.9,125.5,125.98,11258.7,1419281.02
2019-02-17 05-PM,ETHUSD,125.26,126.76,125.26,126.33,8198.27,1034229.03
2019-02-17 04-PM,ETHUSD,124.23,125.58,124.19,125.26,2542.69,318100.92
2019-02-17 03-PM,ETHUSD,124.81,125.06,124.2,124.23,5140.48,640873.12
2019-02-17 02-PM,ETHUSD,123.99,125.04,123.99,124.81,2944.9,367280.46
2019-02-17 01-PM,ETHUSD,123.38,124.44,123,123.99,3098.21,382921.92
2019-02-17 12-PM,ETHUSD,125.41,125.8,123.24,123.38,6545.06,814600.12
2019-02-17 11-AM,ETHUSD,125.3,126.5,124.94,125.41,4529.44,569375.53
2019-02-17 10-AM,ETHUSD,123.33,129,123.25,125.3,40747.54,5165597.36
2019-02-17 09-AM,ETHUSD,123,123.4,123,123.33,937.7,115489.88
2019-02-17 08-AM,ETHUSD,122.92,123.78,122.78,123,4796.62,591335.76
2019-02-17 07-AM,ETHUSD,122.48,123,122.44,122.92,1418.51,174191.91
2019-02-17 06-AM,ETHUSD,122.45,122.63,122.26,122.48,587.51,71967.62
2019-02-17 05-AM,ETHUSD,122.1,122.45,122.1,122.45,322.22,39386.27
2019-02-17 04-AM,ETHUSD,121.84,122.2,121.78,122.1,467.63,57072.34
2019-02-17 03-AM,ETHUSD,121.84,121.85,121.8,121.84,41.27,5027.64
2019-02-17 02-AM,ETHUSD,121.74,121.98,121.74,121.84,512.7,62497.36
2019-02-17 01-AM,ETHUSD,121.67,121.79,121.54,121.74,298.81,36352.79
2019-02-17 12-AM,ETHUSD,121.54,121.93,121.5,121.67,305.16,37130.93
2019-02-16 11-PM,ETHUSD,122.31,122.4,121.51,121.54,1529.21,186417.51
2019-02-16 10-PM,ETHUSD,122.35,122.45,122.14,122.31,658.01,80427.31
2019-02-16 09-PM,ETHUSD,122.52,122.59,122.21,122.35,1673.59,204896.74
2019-02-16 08-PM,ETHUSD,122.06,122.53,121.89,122.52,1714.84,209667.22
2019-02-16 07-PM,ETHUSD,121.34,122.12,121.34,122.06,755.75,92094.68
2019-02-16 06-PM,ETHUSD,121.76,121.76,121.34,121.34,3336.48,405797.59
2019-02-16 05-PM,ETHUSD,122.18,122.18,121.63,121.76,1265.62,154114.47
2019-02-16 04-PM,ETHUSD,122.31,123.78,121.93,122.18,8182.33,1005901.31
2019-02-16 03-PM,ETHUSD,122.29,122.52,122.21,122.31,760.05,93010.68
2019-02-16 02-PM,ETHUSD,121.88,122.55,121.88,122.29,1987.41,242945.93
2019-02-16 01-PM,ETHUSD,121.66,122.25,121.64,121.88,1899.76,231807.8
2019-02-16 12-PM,ETHUSD,121.71,122.25,121.3,121.66,2301.94,280499.08
2019-02-16 11-AM,ETHUSD,121.26,121.74,121.26,121.71,287.33,34930.41
2019-02-16 10-AM,ETHUSD,121.37,121.69,121.23,121.26,1455.69,176669.86
2019-02-16 09-AM,ETHUSD,121.6,121.74,121.28,121.37,674.84,82010.03
2019-02-16 08-AM,ETHUSD,121.57,121.82,121.44,121.6,922.06,112159.38
2019-02-16 07-AM,ETHUSD,121.2,121.69,121.17,121.57,1309.56,159084.35
2019-02-16 06-AM,ETHUSD,121.2,121.5,121.19,121.2,260.13,31559.24
2019-02-16 05-AM,ETHUSD,121.24,121.47,121.14,121.2,1009.1,122357.63
2019-02-16 04-AM,ETHUSD,121.32,121.66,121.21,121.24,1579.66,191858.19
2019-02-16 03-AM,ETHUSD,121.1,121.35,120.88,121.32,2872.06,347797.43
2019-02-16 02-AM,ETHUSD,120.88,121.1,120.86,121.1,383.41,46364.41
2019-02-16 01-AM,ETHUSD,120.9,121.36,120.76,120.88,1005.02,121650.61
2019-02-16 12-AM,ETHUSD,120.48,121.24,120.41,120.9,6135.35,740550.24
2019-02-15 11-PM,ETHUSD,120.32,120.55,120.15,120.48,681.97,82146.18
2019-02-15 10-PM,ETHUSD,120.51,120.51,120.26,120.32,295.89,35613.14
2019-02-15 09-PM,ETHUSD,120.05,120.79,120.05,120.51,3507.47,422724.33
2019-02-15 08-PM,ETHUSD,120.25,120.26,119.9,120.05,3644.1,437585.83
2019-02-15 07-PM,ETHUSD,120.38,120.65,120.23,120.25,5916.06,712775.0
2019-02-15 06-PM,ETHUSD,120.08,120.38,120,120.38,1230.42,147841.87
2019-02-15 05-PM,ETHUSD,120.12,120.23,120.08,120.08,993.99,119480.14
2019-02-15 04-PM,ETHUSD,120.15,120.28,119.98,120.12,3841.31,461715.1
2019-02-15 03-PM,ETHUSD,120.22,120.35,119.03,120.15,5041.3,604319.21
2019-02-15 02-PM,ETHUSD,121.65,123.14,119.9,120.22,14514.35,1764108.89
2019-02-15 01-PM,ETHUSD,121.04,121.7,121.04,121.65,1850.54,224411.24
2019-02-15 12-PM,ETHUSD,120.84,121.19,120.81,121.04,4769.75,577130.16
2019-02-15 11-AM,ETHUSD,121.34,121.91,120.7,120.84,1343.29,163097.56
2019-02-15 10-AM,ETHUSD,120.88,121.48,120.57,121.34,1603.52,194171.9
2019-02-15 09-AM,ETHUSD,121.12,121.36,120.88,120.88,471.81,57131.02
2019-02-15 08-AM,ETHUSD,121.26,121.74,121.12,121.12,1684.49,204488.17
2019-02-15 07-AM,ETHUSD,121.4,121.52,120.77,121.26,4686.46,567208.34
2019-02-15 06-AM,ETHUSD,120.98,122.5,120.98,121.4,3606.61,438901.93
2019-02-15 05-AM,ETHUSD,121.38,121.62,120.98,120.98,955.9,115856.63
2019-02-15 04-AM,ETHUSD,120.59,121.95,120.54,121.38,3732.98,453085.19
2019-02-15 03-AM,ETHUSD,120.24,120.89,120.24,120.59,4570.55,551305.61
2019-02-15 02-AM,ETHUSD,119.94,120.34,119.94,120.24,636.1,76432.74
2019-02-15 01-AM,ETHUSD,119.71,120.07,119.5,119.94,1665.83,199691.51
2019-02-15 12-AM,ETHUSD,119.37,119.81,119.12,119.71,740.08,88576.5
2019-02-14 11-PM,ETHUSD,120,120.09,118.65,119.37,3769.74,450036.56
2019-02-14 10-PM,ETHUSD,120.55,120.55,119.98,120,1498.81,180112.7
2019-02-14 09-PM,ETHUSD,120.2,120.8,119.51,120.55,5267.18,631664.03
2019-02-14 08-PM,ETHUSD,120.45,120.48,119.77,120.2,2989.64,359310.0
2019-02-14 07-PM,ETHUSD,120.7,120.85,120.33,120.45,1572.55,189711.62
2019-02-14 06-PM,ETHUSD,120.69,121.02,120.58,120.7,2057.13,248544.09
2019-02-14 05-PM,ETHUSD,120.63,121.26,120.63,120.69,3496.32,422618.91
2019-02-14 04-PM,ETHUSD,120.97,121.58,120.54,120.63,1754.9,212480.13
2019-02-14 03-PM,ETHUSD,120.27,121.45,120.27,120.97,6020.57,728765.18
2019-02-14 02-PM,ETHUSD,120.41,120.46,119.74,120.27,3911.99,470579.7
2019-02-14 01-PM,ETHUSD,119.9,120.58,119.85,120.41,1979.27,238170.9
2019-02-14 12-PM,ETHUSD,119.6,120.15,119.28,119.9,1175.31,140671.13
2019-02-14 11-AM,ETHUSD,120.27,120.55,115,119.6,21699.77,2569986.21
2019-02-14 10-AM,ETHUSD,120.84,120.84,119.82,120.27,4212.15,507025.4
2019-02-14 09-AM,ETHUSD,120.5,121.21,120.5,120.84,805.34,97247.93
2019-02-14 08-AM,ETHUSD,120.4,121.02,120.4,120.5,962.55,116288.75
2019-02-14 07-AM,ETHUSD,121,121.01,119.83,120.4,2786.76,335534.84
2019-02-14 06-AM,ETHUSD,120.67,121.24,120.64,121,12894.86,1559613.67
2019-02-14 05-AM,ETHUSD,122.69,123,120.17,120.67,6768.74,820312.19
2019-02-14 04-AM,ETHUSD,121.91,123.11,121.85,122.69,6074.36,744579.91
2019-02-14 03-AM,ETHUSD,121.76,122.02,121.5,121.91,3297.96,401615.76
2019-02-14 02-AM,ETHUSD,122.07,122.87,121.59,121.76,1404.1,171817.65
2019-02-14 01-AM,ETHUSD,122.47,122.48,121.92,122.07,6719.32,821054.47
2019-02-14 12-AM,ETHUSD,120.58,122.64,120.5,122.47,4418.57,537953.4
2019-02-13 11-PM,ETHUSD,120.36,120.99,120.28,120.58,3716.25,448117.9
2019-02-13 10-PM,ETHUSD,120.41,121.11,120.31,120.36,1101.54,132968.37
2019-02-13 09-PM,ETHUSD,120.16,120.49,120.02,120.41,1503.33,180868.41
2019-02-13 08-PM,ETHUSD,119.73,120.61,119.73,120.16,3849.0,462409.45
2019-02-13 07-PM,ETHUSD,120.67,120.77,119.73,119.73,1634.03,196490.07
2019-02-13 06-PM,ETHUSD,120.57,120.88,120.52,120.67,1224.17,147786.78
2019-02-13 05-PM,ETHUSD,120.66,120.77,120.39,120.57,3691.63,444966.29
2019-02-13 04-PM,ETHUSD,120,120.82,119.55,120.66,4290.66,516634.95
2019-02-13 03-PM,ETHUSD,120.67,120.68,119.65,120,5386.77,647580.34
2019-02-13 02-PM,ETHUSD,121.54,121.84,120.62,120.67,1605.12,194674.51
2019-02-13 01-PM,ETHUSD,121.83,122,121.37,121.54,1191.59,145022.5
2019-02-13 12-PM,ETHUSD,121.57,121.98,120.84,121.83,1811.27,219920.34
2019-02-13 11-AM,ETHUSD,121.6,121.75,120.84,121.57,2641.08,320301.25
2019-02-13 10-AM,ETHUSD,121.6,122.34,121.21,121.6,1598.56,194566.83
2019-02-13 09-AM,ETHUSD,121.71,122.03,121.35,121.6,2291.71,278644.79
2019-02-13 08-AM,ETHUSD,122.4,122.97,121.55,121.71,5313.64,650364.38
2019-02-13 07-AM,ETHUSD,123.28,123.37,121.88,122.4,2927.66,358487.84
2019-02-13 06-AM,ETHUSD,122.55,125.44,122.16,123.28,11431.97,1415082.82
2019-02-13 05-AM,ETHUSD,121.72,122.76,121.65,122.55,3149.25,385247.78
2019-02-13 04-AM,ETHUSD,122.1,122.19,121.46,121.72,1636.09,199041.06
2019-02-13 03-AM,ETHUSD,121.55,122.18,121.55,122.1,2724.74,332006.41
2019-02-13 02-AM,ETHUSD,121,121.99,120.8,121.55,3266.22,396057.9
2019-02-13 01-AM,ETHUSD,121.38,121.38,120.84,121,1839.12,222826.16
2019-02-13 12-AM,ETHUSD,121.08,121.66,120.6,121.38,8937.49,1082913.9
2019-02-12 11-PM,ETHUSD,120.24,121.19,120.22,121.08,1713.32,207230.66
2019-02-12 10-PM,ETHUSD,119.61,120.57,119.61,120.24,1826.9,219704.89
2019-02-12 09-PM,ETHUSD,121.95,121.98,119,119.61,9218.98,1111316.49
2019-02-12 08-PM,ETHUSD,121.16,122.38,121.16,121.95,2890.35,351953.02
2019-02-12 07-PM,ETHUSD,120.7,122.08,120.7,121.16,9814.13,1190793.38
2019-02-12 06-PM,ETHUSD,119.01,122.73,119.01,120.7,24390.55,2951984.25
2019-02-12 05-PM,ETHUSD,118.74,119.55,118.74,119.01,1725.06,205671.51
2019-02-12 04-PM,ETHUSD,118.61,119.2,118.57,118.74,1435.36,170867.19
2019-02-12 03-PM,ETHUSD,118.81,119.16,118.2,118.61,1958.37,232271.85
2019-02-12 02-PM,ETHUSD,119.44,119.44,118.59,118.81,1599.88,190419.36
2019-02-12 01-PM,ETHUSD,119.85,120.07,119.1,119.44,2157.6,258227.65
2019-02-12 12-PM,ETHUSD,119.1,120.25,119.1,119.85,5226.14,625427.77
2019-02-12 11-AM,ETHUSD,118.74,119.19,118.74,119.1,415.74,49485.17
2019-02-12 10-AM,ETHUSD,118.69,119,118.36,118.74,1221.03,144913.04
2019-02-12 09-AM,ETHUSD,118.95,119.19,118.38,118.69,6498.35,771605.47
2019-02-12 08-AM,ETHUSD,119.66,119.74,118.84,118.95,4509.73,537322.14
2019-02-12 07-AM,ETHUSD,119.52,119.8,119.2,119.66,4137.67,494641.77
2019-02-12 06-AM,ETHUSD,119.22,119.52,118.99,119.52,905.22,107879.16
2019-02-12 05-AM,ETHUSD,119.41,119.89,119.18,119.22,4419.63,527928.6
2019-02-12 04-AM,ETHUSD,119.06,119.97,118.85,119.41,5755.65,687078.59
2019-02-12 03-AM,ETHUSD,118.18,119.2,118.1,119.06,2213.32,262923.09
2019-02-12 02-AM,ETHUSD,117.92,118.58,117.92,118.18,807.94,95569.92
2019-02-12 01-AM,ETHUSD,118.15,118.45,117.76,117.92,4436.81,524028.55
2019-02-12 12-AM,ETHUSD,119.52,119.58,117,118.15,17572.58,2072642.56
2019-02-11 11-PM,ETHUSD,119.88,120.35,119.51,119.52,3474.74,416813.44
2019-02-11 10-PM,ETHUSD,119.49,120.14,119.23,119.88,1055.39,126368.67
2019-02-11 09-PM,ETHUSD,120.38,120.38,119.14,119.49,3554.33,425641.94
2019-02-11 08-PM,ETHUSD,120.12,120.52,119.77,120.38,2825.25,339594.49
2019-02-11 07-PM,ETHUSD,119.99,120.34,119.65,120.12,4456.31,534464.41
2019-02-11 06-PM,ETHUSD,120.56,120.59,119.56,119.99,2786.02,334201.38
2019-02-11 05-PM,ETHUSD,119.48,120.59,119.16,120.56,3311.7,396662.1
2019-02-11 04-PM,ETHUSD,120,120.03,118.43,119.48,5852.73,699153.77
2019-02-11 03-PM,ETHUSD,121.4,121.57,119.19,120,5098.9,612270.68
2019-02-11 02-PM,ETHUSD,120.49,121.55,120.49,121.4,2689.22,325594.01
2019-02-11 01-PM,ETHUSD,120.46,122,120.16,120.49,5019.16,606674.38
2019-02-11 12-PM,ETHUSD,119,120.69,118.99,120.46,7990.22,959248.36
2019-02-11 11-AM,ETHUSD,119.1,119.13,118.7,119,936.67,111486.02
2019-02-11 10-AM,ETHUSD,119.33,120.43,118.21,119.1,3826.72,456982.49
2019-02-11 09-AM,ETHUSD,119.04,119.55,118.78,119.33,695.49,82994.67
2019-02-11 08-AM,ETHUSD,119.32,119.35,118.7,119.04,592.32,70531.51
2019-02-11 07-AM,ETHUSD,119.45,119.45,119.1,119.32,1118.04,133318.65
2019-02-11 06-AM,ETHUSD,118.18,119.45,118.09,119.45,1230.48,146220.86
2019-02-11 05-AM,ETHUSD,119.19,119.19,118.13,118.18,3435.99,407495.9
2019-02-11 04-AM,ETHUSD,119.41,119.61,118.89,119.19,5582.25,665487.92
2019-02-11 03-AM,ETHUSD,119.49,119.76,118.85,119.41,5874.18,700806.43
2019-02-11 02-AM,ETHUSD,119.89,120.21,119.39,119.49,4239.19,508590.43
2019-02-11 01-AM,ETHUSD,119.81,119.89,118.94,119.89,4841.73,578407.15
2019-02-11 12-AM,ETHUSD,123.98,124.22,118.73,119.81,27401.02,3299754.54
2019-02-10 11-PM,ETHUSD,120.73,125.1,120.5,123.98,25398.37,3127835.85
2019-02-10 10-PM,ETHUSD,117.28,125,117.24,120.73,28757.76,3461916.0
2019-02-10 09-PM,ETHUSD,117.07,117.3,117.06,117.28,1973.58,231248.39
2019-02-10 08-PM,ETHUSD,117.09,117.1,116.94,117.07,1548.16,181196.9
2019-02-10 07-PM,ETHUSD,117.22,117.38,116.9,117.09,1900.35,222452.81
2019-02-10 06-PM,ETHUSD,117.21,117.46,116.93,117.22,3405.66,398887.91
2019-02-10 05-PM,ETHUSD,117.44,117.66,116.89,117.21,2397.27,281058.4
2019-02-10 04-PM,ETHUSD,116.01,117.83,115.99,117.44,7717.62,902463.77
2019-02-10 03-PM,ETHUSD,115.61,116.2,115.59,116.01,1224.25,142098.57
2019-02-10 02-PM,ETHUSD,116.17,116.33,115.56,115.61,1500.12,173869.46
2019-02-10 01-PM,ETHUSD,116.08,116.43,115.52,116.17,5528.62,641749.45
2019-02-10 12-PM,ETHUSD,116.18,116.45,115.79,116.08,1845.89,214299.8
2019-02-10 11-AM,ETHUSD,116.66,116.98,116.04,116.18,960.41,111860.05
2019-02-10 10-AM,ETHUSD,116.42,116.88,116.18,116.66,2111.2,246209.45
2019-02-10 09-AM,ETHUSD,115.9,116.47,115.87,116.42,1021.76,118703.63
2019-02-10 08-AM,ETHUSD,115.99,116.19,115.61,115.9,2089.37,242348.25
2019-02-10 07-AM,ETHUSD,115.91,116.25,114.82,115.99,7000.58,809440.58
2019-02-10 06-AM,ETHUSD,118.19,118.2,114.21,115.91,18504.48,2149689.46
2019-02-10 05-AM,ETHUSD,118.01,118.2,117.99,118.19,4875.88,575423.39
2019-02-10 04-AM,ETHUSD,117.81,118.05,117.81,118.01,756.54,89282.33
2019-02-10 03-AM,ETHUSD,118,118.06,117.7,117.81,430.77,50769.22
2019-02-10 02-AM,ETHUSD,117.83,118.19,117.83,118,673.83,79555.33
2019-02-10 01-AM,ETHUSD,117.58,118.14,117.58,117.83,1198.71,141318.63
2019-02-10 12-AM,ETHUSD,117.98,118.7,117.58,117.58,3633.75,429862.15
2019-02-09 11-PM,ETHUSD,117.84,118.5,117.75,117.98,2198.96,259618.41
2019-02-09 10-PM,ETHUSD,118.2,118.21,117.69,117.84,1710.04,201760.63
2019-02-09 09-PM,ETHUSD,117.59,118.44,117.59,118.2,1159.35,137058.66
2019-02-09 08-PM,ETHUSD,117.89,118.01,117.4,117.59,2299.19,270574.06
2019-02-09 07-PM,ETHUSD,117.38,117.94,117.35,117.89,581.06,68317.27
2019-02-09 06-PM,ETHUSD,117.07,117.55,116.89,117.38,1285.79,150678.15
2019-02-09 05-PM,ETHUSD,117.62,117.62,116.6,117.07,2198.6,257334.41
2019-02-09 04-PM,ETHUSD,117.5,117.95,116.75,117.62,7068.49,828742.56
2019-02-09 03-PM,ETHUSD,118.64,118.84,117.38,117.5,5220.31,615399.32
2019-02-09 02-PM,ETHUSD,118.34,119.95,118.05,118.64,6442.2,767207.01
2019-02-09 01-PM,ETHUSD,117.45,118.67,117.45,118.34,1440.39,170038.86
2019-02-09 12-PM,ETHUSD,118.28,118.79,117.45,117.45,4974.33,586617.95
2019-02-09 11-AM,ETHUSD,118.37,118.7,118.04,118.28,1013.94,120044.12
2019-02-09 10-AM,ETHUSD,117.94,118.7,117.82,118.37,1088.16,128824.3
2019-02-09 09-AM,ETHUSD,117.81,118.29,117.36,117.94,1229.4,144884.15
2019-02-09 08-AM,ETHUSD,117.86,118.82,117.36,117.81,4727.67,558594.14
2019-02-09 07-AM,ETHUSD,117.12,118,116.98,117.86,2268.25,266989.29
2019-02-09 06-AM,ETHUSD,117.17,117.44,117,117.12,1202.86,141009.68
2019-02-09 05-AM,ETHUSD,117.54,117.54,117,117.17,598.17,70125.98
2019-02-09 04-AM,ETHUSD,117.18,117.64,117.18,117.54,1591.23,186857.38
2019-02-09 03-AM,ETHUSD,117.32,117.47,116.85,117.18,534.8,62666.21
2019-02-09 02-AM,ETHUSD,117.23,117.57,116.7,117.32,2057.39,240926.99
2019-02-09 01-AM,ETHUSD,118.23,118.53,116.84,117.23,1607.09,188990.27
2019-02-09 12-AM,ETHUSD,118.07,118.57,117.35,118.23,6951.15,821301.32
2019-02-08 11-PM,ETHUSD,116.7,118.51,116.12,118.07,6598.06,776627.62
2019-02-08 10-PM,ETHUSD,117.42,117.75,116.2,116.7,1995.2,233311.19
2019-02-08 09-PM,ETHUSD,117.67,118.01,116.06,117.42,14982.06,1753179.74
2019-02-08 08-PM,ETHUSD,118.74,118.75,117.4,117.67,4767.38,562757.37
2019-02-08 07-PM,ETHUSD,117.77,118.97,117.68,118.74,7945.42,942347.65
2019-02-08 06-PM,ETHUSD,118.39,118.91,117.38,117.77,5640.65,665564.49
2019-02-08 05-PM,ETHUSD,119.21,119.34,115.47,118.39,24867.27,2933896.47
2019-02-08 04-PM,ETHUSD,110.92,122.36,110.39,119.21,81368.89,9491518.28
2019-02-08 03-PM,ETHUSD,107.61,111.41,107.59,110.92,25168.37,2748546.95
2019-02-08 02-PM,ETHUSD,107.5,108.63,107.25,107.61,7098.53,764864.24
2019-02-08 01-PM,ETHUSD,107.02,107.69,106.98,107.5,5530.16,593398.05
2019-02-08 12-PM,ETHUSD,107.17,107.75,106.83,107.02,4180.49,448075.29
2019-02-08 11-AM,ETHUSD,106.99,107.67,106.76,107.17,4091.41,438214.25
2019-02-08 10-AM,ETHUSD,106.46,107.4,106.37,106.99,3203.42,342039.81
2019-02-08 09-AM,ETHUSD,104.05,110.1,104.05,106.46,27504.16,2938673.62
2019-02-08 08-AM,ETHUSD,103.3,104.98,103.26,104.05,5251.48,548209.95
2019-02-08 07-AM,ETHUSD,103.77,103.77,103.23,103.3,1203.47,124435.38
2019-02-08 06-AM,ETHUSD,103.91,103.95,103.63,103.77,962.99,99971.27
2019-02-08 05-AM,ETHUSD,103.36,104.09,103.34,103.91,3009.16,312284.41
2019-02-08 04-AM,ETHUSD,103.45,103.45,103.33,103.36,213.18,22035.02
2019-02-08 03-AM,ETHUSD,102.79,103.48,102.69,103.45,445.5,45966.59
2019-02-08 02-AM,ETHUSD,103.01,103.44,102.37,102.79,5923.13,608617.25
2019-02-08 01-AM,ETHUSD,102.99,103.13,102.94,103.01,761.39,78468.09
2019-02-08 12-AM,ETHUSD,103.32,103.32,102.73,102.99,5722.39,589377.12
