Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2019-01-10,BCHUSD,160.67,160.67,132.09,132.09,3.492,472.33
2019-01-09,BCHUSD,163,163,160.67,160.67,0.03687,5.924
2019-01-08,BCHUSD,163,163,163,163,0.0,0.0
2019-01-07,BCHUSD,163,163,163,163,0.0,0.0
2019-01-06,BCHUSD,163,163,163,163,0.0,0.0
2019-01-05,BCHUSD,163,163,163,163,0.0,0.0
2019-01-04,BCHUSD,163,163,163,163,0.0,0.0
2019-01-03,BCHUSD,164.32,170,163,163,2.001,332.04
2019-01-02,BCHUSD,150.07,164.32,150.07,164.32,7.629,1248.24
2019-01-01,BCHUSD,150.07,150.07,150.07,150.07,0.0,0.0
2018-12-31,BCHUSD,171.07,171.07,150.07,150.07,34.76,5335.23
2018-12-30,BCHUSD,171.07,171.07,171.07,171.07,0.0,0.0
2018-12-29,BCHUSD,171,171.07,171,171.07,0.7974,136.41
2018-12-28,BCHUSD,151.81,228.94,145.14,171,97.18,15067.32
2018-12-27,BCHUSD,173.41,173.41,145.59,151.81,49.85,7891.56
2018-12-26,BCHUSD,175,175,167.49,173.41,2.237,376.37
2018-12-25,BCHUSD,190.97,190.97,175,175,0.1346,23.81
2018-12-24,BCHUSD,195.02,211.74,190.97,190.97,183.25,37319.04
2018-12-23,BCHUSD,198,198,181.23,195.02,5.985,1168.92
2018-12-22,BCHUSD,188.48,198,188.48,198,0.1413,27.98
2018-12-21,BCHUSD,192.61,231,181.81,188.48,151.52,30167.72
2018-12-20,BCHUSD,126.05,203.37,126.05,192.61,199.64,34604.45
2018-12-19,BCHUSD,175.9,175.9,113.39,126.05,129.26,15354.0
2018-12-18,BCHUSD,88.43,175.9,85.86,175.9,104.61,9185.0
2018-12-17,BCHUSD,80.84,88.43,80.84,88.43,0.3022,26.72
2018-12-16,BCHUSD,80.84,80.84,80.84,80.84,0.0,0.0
2018-12-15,BCHUSD,80.84,80.84,80.84,80.84,0.0,0.0
2018-12-14,BCHUSD,90,90,80.84,80.84,0.2075,16.78
2018-12-13,BCHUSD,97.69,97.69,90,90,0.3607,33.79
2018-12-12,BCHUSD,104.26,104.26,96.94,97.69,2.079,203.18
2018-12-11,BCHUSD,101.85,104.26,93.23,104.26,1.453,142.22
2018-12-10,BCHUSD,244.99,244.99,101.85,101.85,0.08377,14.61
2018-12-09,BCHUSD,96.11,245,96.11,244.99,0.034,8.33
2018-12-08,BCHUSD,105.62,245,96.11,96.11,0.06677,10.13
2018-12-07,BCHUSD,112.87,112.87,96.8,105.62,29.29,2960.23
2018-12-06,BCHUSD,132.56,132.56,112.48,112.87,40.53,4729.66
2018-12-05,BCHUSD,149.46,149.46,130.2,132.56,18.47,2624.87
2018-12-04,BCHUSD,157.13,157.5,147.11,149.46,24.95,3841.72
2018-12-03,BCHUSD,169.54,169.54,156.17,157.13,31.05,5015.11
2018-12-02,BCHUSD,169.54,169.54,169.54,169.54,0.0,0.0
2018-12-01,BCHUSD,169.54,169.54,169.54,169.54,0.0,0.0
2018-11-30,BCHUSD,175.5,179.65,167.16,169.54,42.87,7433.68
2018-11-29,BCHUSD,187.26,187.26,175.5,175.5,16.1,2913.75
2018-11-28,BCHUSD,176.46,196.83,176.46,187.26,19.84,3802.95
2018-11-27,BCHUSD,173.86,176.77,169.15,176.46,10.64,1825.85
2018-11-26,BCHUSD,194.2,201.54,166.93,173.86,26.17,4879.34
2018-11-25,BCHUSD,195,195,175.3,194.2,0.3585,67.69
2018-11-24,BCHUSD,200.91,200.91,195,195,0.4952,97.12
2018-11-23,BCHUSD,228.55,239.74,42,200.91,4.715,887.41
2018-11-22,BCHUSD,228.55,228.55,228.55,228.55,0.0,0.0
2018-11-21,BCHUSD,228.55,228.55,228.55,228.55,0.0,0.0
2018-11-20,BCHUSD,255,277.38,207.26,228.55,1.512,366.36
2018-11-19,BCHUSD,551,551,255,255,0.5385,152.93
2018-11-18,BCHUSD,336.96,551,336.96,551,0.2511,106.76
2018-11-17,BCHUSD,563.48,563.48,336.96,336.96,0.2369,85.59
2018-11-16,BCHUSD,420,568,375.36,563.48,0.7237,361.36
2018-11-15,BCHUSD,434.07,465,408.04,420,1.352,596.26
2018-11-14,BCHUSD,515.55,515.55,434.07,434.07,0.4948,230.33
2018-11-13,BCHUSD,499.72,644,499.72,515.55,42.81,22345.56
2018-11-12,BCHUSD,538.38,538.38,498.45,499.72,9.386,4810.88
2018-11-11,BCHUSD,538.38,538.38,538.38,538.38,0.0,0.0
2018-11-10,BCHUSD,538.38,538.38,538.38,538.38,0.0,0.0
2018-11-09,BCHUSD,587.57,589.56,538.19,538.38,21.66,11875.73
2018-11-08,BCHUSD,616.49,616.49,583.2,587.57,1.805,1056.41
2018-11-07,BCHUSD,619.13,627.33,615,616.49,8.37,5193.36
2018-11-06,BCHUSD,645,645,603.55,619.13,0.1034,62.71
2018-11-05,BCHUSD,645,645,645,645,0.0,0.0
2018-11-04,BCHUSD,645,645,645,645,0.0,0.0
