Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume USD
2018-04-24,LSKUSD,13.99,13.99,10.2,12.51,117.24,1382.46
2018-04-23,LSKUSD,11.82,13.99,11.5,13.99,208.91,2471.25
2018-04-22,LSKUSD,11.92,11.92,11.82,11.82,5.867,69.35
2018-04-21,LSKUSD,11.92,11.92,11.92,11.92,0.2401,2.862
2018-04-20,LSKUSD,11.02,11.93,10.18,11.92,27.05,299.74
2018-04-19,LSKUSD,10.48,11.3,10.2,11.02,44.85,504.07
2018-04-18,LSKUSD,10.48,10.48,10.48,10.48,0.0,0.0
2018-04-17,LSKUSD,10.47,10.48,10.47,10.48,1.763,18.48
2018-04-16,LSKUSD,10.49,10.49,10.47,10.47,2.01,21.04
2018-04-15,LSKUSD,10.49,10.49,10.49,10.49,0.0,0.0
2018-04-14,LSKUSD,10.95,10.95,10.47,10.49,5.741,60.21
2018-04-13,LSKUSD,8.75,10.99,8.75,10.95,71.88,757.55
2018-04-12,LSKUSD,8.1,8.75,8.1,8.75,5.721,49.95
2018-04-11,LSKUSD,8.03,8.73,8.03,8.1,1.696,14.13
2018-04-10,LSKUSD,8.02,8.6,8.02,8.03,9.397,76.85
2018-04-09,LSKUSD,9.46,9.46,8.02,8.02,6.537,56.08
2018-04-08,LSKUSD,7.26,9.46,7.26,9.46,14.84,131.82
2018-04-07,LSKUSD,7.09,7.26,7.09,7.26,0.025,0.1815
2018-04-06,LSKUSD,8.88,8.88,7.08,7.09,1.931,13.68
2018-04-05,LSKUSD,8.9,8.9,8.9,8.9,0.0,0.0
2018-04-04,LSKUSD,8.03,9.01,8.03,8.9,49.93,448.43
2018-04-03,LSKUSD,7,9.24,6.5,8.03,106.6,811.21
2018-04-02,LSKUSD,7.27,7.42,7,7,7.135,52.48
2018-04-01,LSKUSD,7.8,8.79,6.95,7.27,175.97,1264.44
2018-03-31,LSKUSD,7.5,7.8,7.5,7.8,0.7459,5.818
2018-03-30,LSKUSD,8,8.1,7.5,7.5,347.82,2711.81
2018-03-29,LSKUSD,9.99,9.99,7.1,8,470.15,4072.49
2018-03-28,LSKUSD,10.4,10.4,9.95,9.99,435.19,4355.81
2018-03-27,LSKUSD,11,11.5,10.4,10.4,110.7,1180.31
2018-03-26,LSKUSD,12.44,12.44,11,11,64.62,711.09
2018-03-25,LSKUSD,12.89,12.89,11.12,12.44,6.636,80.97
2018-03-24,LSKUSD,11.93,12.89,11.93,12.89,2.715,35.0
2018-03-23,LSKUSD,12.26,12.26,11.61,11.93,164.83,1923.61
2018-03-22,LSKUSD,13.66,13.66,10.6,12.26,98.28,1169.11
2018-03-21,LSKUSD,12.16,14.08,12.16,13.66,17.5,243.21
2018-03-20,LSKUSD,12.16,12.16,12.16,12.16,0.0,0.0
2018-03-19,LSKUSD,12.01,14.2,12.01,12.16,7.811,95.0
2018-03-18,LSKUSD,12.5,14.2,11,12.01,304.5,3782.44
2018-03-17,LSKUSD,13.51,14.9,12.5,12.5,8.518,110.39
2018-03-16,LSKUSD,13,14.7,13,13.51,46.24,663.78
2018-03-15,LSKUSD,12.5,14.69,11.2,13,539.81,6510.5
2018-03-14,LSKUSD,14.01,14.97,12.5,12.5,506.04,6777.74
2018-03-13,LSKUSD,14.42,14.5,14.01,14.01,153.54,2194.97
2018-03-12,LSKUSD,14.34,14.81,14.34,14.42,93.23,1357.71
2018-03-11,LSKUSD,14.85,14.9,14.34,14.34,78.37,1159.26
2018-03-10,LSKUSD,15.57,15.75,14.81,14.85,47.41,709.63
2018-03-09,LSKUSD,16.11,17.29,14.8,15.57,474.48,7207.88
2018-03-08,LSKUSD,16,18.39,15.95,16.11,196.31,3265.78
2018-03-07,LSKUSD,17.79,17.97,15.5,16,170.66,2778.65
2018-03-06,LSKUSD,19.4,19.4,16.33,17.79,475.0,8584.67
2018-03-05,LSKUSD,19.48,19.56,18.3,19.4,71.78,1352.09
2018-03-04,LSKUSD,18.52,19.95,18.43,19.48,140.33,2639.1
2018-03-03,LSKUSD,18.72,20.67,18.2,18.52,106.89,1999.17
2018-03-02,LSKUSD,19.56,20.9,18.72,18.72,108.62,2162.88
2018-03-01,LSKUSD,21.05,21.42,18,19.56,446.28,9126.79
2018-02-28,LSKUSD,19.85,21.05,19,21.05,103.45,2014.47
2018-02-27,LSKUSD,20.66,21.18,19.8,19.85,228.89,4573.24
2018-02-26,LSKUSD,20.5,21.41,20,20.66,36.7,756.29
2018-02-25,LSKUSD,21.4,21.4,19.21,20.5,58.49,1158.28
2018-02-24,LSKUSD,21.75,23,20.02,21.4,514.38,11210.71
2018-02-23,LSKUSD,20.75,22.5,19,21.75,410.59,8536.81
2018-02-22,LSKUSD,21.15,29.7,20.01,20.75,406.57,9329.76
2018-02-21,LSKUSD,26.99,26.99,21.15,21.15,209.76,4849.3
2018-02-20,LSKUSD,28.51,31.98,21.1,26.99,1439.58,38969.8
2018-02-19,LSKUSD,29,31.95,28.5,28.51,306.34,8952.87
2018-02-18,LSKUSD,32.32,33,27.52,29,476.09,14131.47
2018-02-17,LSKUSD,31.99,35.05,27.64,32.32,708.92,22929.6
2018-02-16,LSKUSD,31.6,31.99,30.61,31.99,44.39,1401.7
2018-02-15,LSKUSD,27.01,31.93,27.01,31.6,386.11,11600.77
2018-02-14,LSKUSD,29.12,29.12,26.24,27.01,223.24,6099.21
2018-02-13,LSKUSD,28.83,29.12,26.1,29.12,271.87,7537.76
2018-02-12,LSKUSD,24.22,29.13,24.22,28.83,133.28,3746.43
2018-02-11,LSKUSD,28,28.28,23.25,24.22,107.27,2626.34
2018-02-10,LSKUSD,27.97,30,24.02,28,353.01,9981.24
2018-02-09,LSKUSD,23.31,29.97,23.31,27.97,999.01,25793.93
2018-02-08,LSKUSD,21.15,23.54,20.94,23.31,236.17,5258.5
2018-02-07,LSKUSD,18.71,21.3,16.23,21.15,700.81,13680.64
2018-02-06,LSKUSD,17,18.9,11.88,18.71,1489.36,22162.75
2018-02-05,LSKUSD,19.51,21.45,13.9,17,1984.17,32483.14
2018-02-04,LSKUSD,23.03,25.99,19.31,19.51,187.67,4219.52
2018-02-03,LSKUSD,20.98,24.03,19.02,23.03,94.68,2170.97
2018-02-02,LSKUSD,22.87,24.13,15.21,20.98,1003.22,19517.15
2018-02-01,LSKUSD,23.12,27.27,21.2,22.87,561.64,12592.44
2018-01-31,LSKUSD,23.84,28,20,23.12,1633.68,38590.75
2018-01-30,LSKUSD,23,25,20.51,23.84,548.13,12023.15
2018-01-29,LSKUSD,23.9,23.9,22.01,23,98.4,2258.22
2018-01-28,LSKUSD,23.12,23.9,22.91,23.9,154.72,3586.08
2018-01-27,LSKUSD,21.02,23.39,21.02,23.12,50.32,1163.77
2018-01-26,LSKUSD,21.69,24,20.5,21.02,172.52,3737.27
2018-01-25,LSKUSD,22,25,21.07,21.69,209.63,4787.84
2018-01-24,LSKUSD,22.88,22.92,20,22,118.9,2454.74
2018-01-23,LSKUSD,21.95,23,19.52,22.88,226.3,4766.8
2018-01-22,LSKUSD,23.87,23.87,20,21.95,477.51,10114.52
2018-01-21,LSKUSD,26.3,26.37,21.2,23.87,740.87,17941.38
2018-01-20,LSKUSD,25.1,26.38,23.31,26.3,353.67,8708.39
2018-01-19,LSKUSD,27,27,23,25.1,55.32,1386.74
2018-01-18,LSKUSD,26,29.68,23,27,640.24,16845.02
2018-01-17,LSKUSD,26,26.99,0.5,26,2532.08,27329.63
2018-01-16,LSKUSD,30.95,30.95,18,26,1377.98,33312.27
2018-01-15,LSKUSD,28.64,31.4,28.64,30.95,158.36,4811.34
2018-01-14,LSKUSD,30.05,30.85,28.4,28.64,343.05,9944.19
2018-01-13,LSKUSD,32.1,32.31,30.01,30.05,636.13,19497.7
2018-01-12,LSKUSD,26.6,34,26,32.1,874.67,26631.06
2018-01-11,LSKUSD,32.33,32.33,26.5,26.6,1226.74,34692.21
2018-01-10,LSKUSD,31.52,39.9,29.61,32.33,1070.95,34699.84
2018-01-09,LSKUSD,32.35,39.04,30.8,31.52,1085.18,35987.69
2018-01-08,LSKUSD,34.65,36.76,30.94,32.35,706.82,23003.11
2018-01-07,LSKUSD,31.4,42,30.55,34.65,1287.87,46995.72
2018-01-06,LSKUSD,25.37,32.9,22.1,31.4,1326.93,36615.22
2018-01-05,LSKUSD,23.85,27.5,22.52,25.37,1037.39,26227.21
2018-01-04,LSKUSD,22.01,24.88,20.8,23.85,503.91,11929.25
2018-01-03,LSKUSD,24.14,24.78,20.76,22.01,528.58,11906.75
2018-01-02,LSKUSD,24,24.97,20.52,24.14,762.61,17645.52
2018-01-01,LSKUSD,22.01,24.5,20.02,24,125.28,2946.02
2017-12-31,LSKUSD,21.21,25.5,18.89,22.01,1294.75,28651.88
2017-12-30,LSKUSD,24.1,26.16,20.8,21.21,956.49,21598.68
2017-12-29,LSKUSD,26,37.99,22.31,24.1,1495.36,38545.7
2017-12-28,LSKUSD,25.8,27.5,23.61,26,265.06,6831.25
2017-12-27,LSKUSD,25.73,27.6,20.8,25.8,586.0,14846.03
2017-12-26,LSKUSD,24.22,26.95,23.7,25.73,601.75,15021.13
2017-12-25,LSKUSD,21.01,24.8,20,24.22,577.17,13449.46
2017-12-24,LSKUSD,23.22,23.22,17,21.01,596.65,12113.26
2017-12-23,LSKUSD,22.03,25,21,23.22,538.43,12263.22
2017-12-22,LSKUSD,26,29.74,10.1,22.03,2324.23,49707.01
2017-12-21,LSKUSD,20.01,29.79,20.01,26,2118.59,55444.33
2017-12-20,LSKUSD,18.38,22.45,17,20.01,1998.64,38337.77
2017-12-19,LSKUSD,16.7,20,16,18.38,2446.63,44681.77
2017-12-18,LSKUSD,13.3,19.59,13.01,16.7,2883.98,44607.23
2017-12-17,LSKUSD,10.12,16,9.98,13.3,2850.45,33851.99
2017-12-16,LSKUSD,10,10.36,9.03,10.12,1283.07,12933.64
2017-12-15,LSKUSD,10.19,10.84,8.6,10,1198.17,11683.81
2017-12-14,LSKUSD,9.59,11,6.52,10.19,4486.1,41172.05
2017-12-13,LSKUSD,8.98,9.59,8.41,9.59,2235.28,20477.09
2017-12-12,LSKUSD,8.28,9,8.04,8.98,1544.48,13350.28
2017-12-11,LSKUSD,8.19,8.39,7.71,8.28,649.99,5328.32
2017-12-10,LSKUSD,8.15,8.31,6.75,8.19,981.2,7505.63
2017-12-09,LSKUSD,8.02,8.39,6.06,8.15,1526.1,11543.88
2017-12-08,LSKUSD,7.93,8.4,7.4,8.02,1657.02,13320.31
2017-12-07,LSKUSD,9.7,9.7,7.45,7.93,1986.47,16436.35
2017-12-06,LSKUSD,9.51,9.98,8.74,9.7,1893.04,17435.72
2017-12-05,LSKUSD,8.47,10,8.31,9.51,1790.23,16330.17
2017-12-04,LSKUSD,7.45,8.48,7.39,8.47,4891.75,39381.0
2017-12-03,LSKUSD,7.73,7.73,7.73,7.73,0.0,0.0
2017-12-02,LSKUSD,7.7,7.73,7.7,7.73,141.76,1092.82
2017-12-01,LSKUSD,7.35,7.7,6.86,7.7,1486.54,11076.24
2017-11-30,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-29,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-28,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-27,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-26,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-25,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-24,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-23,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-22,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-21,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-20,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-19,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-18,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-17,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-16,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-15,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-14,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-13,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-12,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-11,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-10,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-09,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-08,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-07,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-06,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-05,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-04,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-03,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-02,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-11-01,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-31,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-30,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-29,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-28,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-27,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-26,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-25,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-24,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-23,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-22,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-21,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-20,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-19,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-18,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-17,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-16,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-15,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-14,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-13,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-12,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-11,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-10,LSKUSD,4.9,4.9,4.9,4.9,0.0,0.0
2017-10-09,LSKUSD,4.9,4.9,4.9,4.9,27.54,134.95
2017-10-08,LSKUSD,5.41,5.5,4.52,4.8,1024.91,5154.71
2017-10-07,LSKUSD,5.35,5.46,5.04,5.14,203.97,1080.76
2017-10-06,LSKUSD,5.52,5.85,5.35,5.36,244.85,1332.75
2017-10-05,LSKUSD,5.65,5.84,5.5,5.52,131.34,734.93
2017-10-04,LSKUSD,5.62,5.75,5.62,5.75,27.15,155.27
2017-10-03,LSKUSD,5.49,5.95,5.34,5.61,99.29,553.92
2017-10-02,LSKUSD,5.61,5.82,5.51,5.51,667.16,3728.8
2017-10-01,LSKUSD,6.04,6.23,6,6,97.21,588.92
2017-09-30,LSKUSD,6.18,6.2,5.91,6.12,1066.18,6330.53
2017-09-29,LSKUSD,6.2,6.24,5.78,5.96,1723.97,10571.54
2017-09-28,LSKUSD,6.37,6.5,6.18,6.2,7953.51,49582.93
2017-09-27,LSKUSD,6.27,6.6,6.12,6.36,185.82,1169.89
2017-09-26,LSKUSD,5.99,6.8,5.99,6.12,388.34,2440.91
2017-09-25,LSKUSD,5.99,5.99,5.99,5.99,0.0,0.0
2017-09-24,LSKUSD,5.99,5.99,5.99,5.99,0.0,0.0
2017-09-23,LSKUSD,5.99,5.99,5.99,5.99,0.0,0.0
2017-09-22,LSKUSD,6.15,6.49,5.74,5.99,1082.7,6592.55
2017-09-21,LSKUSD,6.01,6.55,5.65,6.15,1281.35,7833.53
2017-09-20,LSKUSD,6.5,6.65,6.01,6.01,1690.47,10848.55
2017-09-19,LSKUSD,6.86,6.88,6.5,6.5,1571.33,10314.38
2017-09-18,LSKUSD,6.01,6.9,5.93,6.86,1069.52,6979.5
2017-09-17,LSKUSD,5.96,6.13,5.5,6.01,627.44,3600.63
2017-09-16,LSKUSD,6.17,6.86,5.6,5.96,779.66,4691.89
2017-09-15,LSKUSD,5.19,6.2,4.51,6.17,2360.09,12968.84
2017-09-14,LSKUSD,7.07,7.4,3.01,5.19,9578.4,55703.35
2017-09-13,LSKUSD,7.64,7.65,6.51,7.07,6745.74,47736.26
2017-09-12,LSKUSD,7.48,7.89,7.39,7.64,896.7,6816.6
2017-09-11,LSKUSD,7.46,8,7.3,7.48,537.61,4033.65
2017-09-10,LSKUSD,7.46,8.99,7.16,7.46,1228.09,9539.52
2017-09-09,LSKUSD,7.66,7.89,7.45,7.46,612.33,4715.05
2017-09-08,LSKUSD,7.89,9.97,7.09,7.66,5085.12,39302.7
2017-09-07,LSKUSD,7.57,8,7.39,7.89,1492.67,11534.02
2017-09-06,LSKUSD,6.9,7.63,6.03,7.57,2776.1,20012.81
2017-09-05,LSKUSD,6.75,7.4,6,6.9,2009.61,13326.09
2017-09-04,LSKUSD,7.85,7.85,6,6.75,5491.58,34644.94
2017-09-03,LSKUSD,6.95,7.85,6.8,7.85,541.72,3892.16
2017-09-02,LSKUSD,7.75,8.14,6.93,6.95,2042.12,15129.45
2017-09-01,LSKUSD,7.04,8.97,7.04,7.75,2746.17,21453.31
2017-08-31,LSKUSD,6.24,7.07,6.01,7.04,4351.7,29170.37
2017-08-30,LSKUSD,5.97,6.78,5.6,6.24,2467.39,15185.83
2017-08-29,LSKUSD,6.54,7,5.63,5.97,4928.49,31276.75
2017-08-28,LSKUSD,7.74,7.98,6,6.54,3560.66,25068.5
2017-08-27,LSKUSD,5.99,8.83,5.37,7.74,4475.34,32219.08
2017-08-26,LSKUSD,4.31,6.31,4.3,5.99,6689.62,35517.46
2017-08-25,LSKUSD,3.77,4.65,3.75,4.31,2024.55,8687.74
2017-08-24,LSKUSD,3.08,4.89,3.08,3.77,3032.88,11779.5
2017-08-23,LSKUSD,3.12,3.5,2.93,3.08,2020.84,6827.99
2017-08-22,LSKUSD,2.91,3.13,2.76,3.12,2210.92,6721.59
2017-08-21,LSKUSD,3.15,3.23,2.8,2.91,3167.82,9592.7
