Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume WAV,Volume ESUSD
2019-01-02,WAVESUSD,3.377,3.418,3.3,3.359,1305.41,4350.9
2019-01-01,WAVESUSD,3.43,3.49,3.283,3.377,902.53,3047.48
2018-12-31,WAVESUSD,3.272,3.532,3.173,3.43,3078.7,10493.36
2018-12-30,WAVESUSD,3.2,3.4,3.101,3.272,912.59,2965.53
2018-12-29,WAVESUSD,3.38,3.44,3.2,3.2,978.53,3247.76
2018-12-28,WAVESUSD,3.21,3.47,3.169,3.38,1980.92,6637.25
2018-12-27,WAVESUSD,3.38,3.5,3.151,3.21,2246.03,7568.83
2018-12-26,WAVESUSD,3.447,3.636,3.32,3.38,2344.76,8125.22
2018-12-25,WAVESUSD,3.95,3.95,3.4,3.447,6338.15,23585.85
2018-12-24,WAVESUSD,3.902,4.16,3.8,3.95,3914.49,15623.06
2018-12-23,WAVESUSD,4.14,4.3,3.83,3.902,4812.77,19525.45
2018-12-22,WAVESUSD,3.59,4.321,3.31,4.14,7606.81,29936.32
2018-12-21,WAVESUSD,4.3,4.4,3.35,3.59,6809.66,25258.97
2018-12-20,WAVESUSD,4.12,4.8,3.75,4.3,10936.57,47378.7
2018-12-19,WAVESUSD,3.64,5,3.55,4.12,18502.32,78965.55
2018-12-18,WAVESUSD,2.677,3.831,2.64,3.64,16436.01,52156.77
2018-12-17,WAVESUSD,2.511,2.75,2.45,2.677,5073.75,13387.92
2018-12-16,WAVESUSD,2.63,2.63,2.4,2.511,3314.4,8442.5
2018-12-15,WAVESUSD,2.513,2.675,2.422,2.63,1353.45,3509.18
2018-12-14,WAVESUSD,2.31,2.725,2.256,2.513,10486.04,26051.83
2018-12-13,WAVESUSD,2.08,2.48,1.9,2.31,14985.08,34071.08
2018-12-12,WAVESUSD,1.763,2.111,1.73,2.08,5726.25,11441.56
2018-12-11,WAVESUSD,1.632,1.77,1.61,1.763,684.78,1159.8
2018-12-10,WAVESUSD,1.739,1.78,1.6,1.632,1190.6,1982.78
2018-12-09,WAVESUSD,1.662,1.79,1.63,1.739,2215.05,3806.19
2018-12-08,WAVESUSD,1.57,1.72,1.55,1.662,983.61,1574.91
2018-12-07,WAVESUSD,1.66,1.702,1.452,1.57,3443.22,5364.37
2018-12-06,WAVESUSD,2.01,2.2,1.66,1.66,4162.93,7725.98
2018-12-05,WAVESUSD,2.255,2.458,1.922,2.01,9517.71,20789.67
2018-12-04,WAVESUSD,1.59,2.48,1.522,2.255,22382.4,47457.96
2018-12-03,WAVESUSD,1.623,1.702,1.485,1.59,4458.6,6936.19
2018-12-02,WAVESUSD,1.402,1.675,1.402,1.623,1693.66,2654.53
2018-12-01,WAVESUSD,1.28,1.555,1.28,1.402,4531.9,6391.12
2018-11-30,WAVESUSD,1.23,1.33,1.19,1.28,3304.22,4164.83
2018-11-29,WAVESUSD,1.182,1.296,1.12,1.23,1446.96,1765.84
2018-11-28,WAVESUSD,1.066,1.255,1.066,1.182,1915.94,2229.55
2018-11-27,WAVESUSD,1.065,1.098,1.043,1.066,1297.82,1384.84
2018-11-26,WAVESUSD,1.11,1.198,1.033,1.065,4017.87,4439.26
2018-11-25,WAVESUSD,1.08,1.181,1.011,1.11,2789.72,3107.86
2018-11-24,WAVESUSD,1.198,1.255,1.08,1.08,1661.72,1950.02
2018-11-23,WAVESUSD,1.204,1.236,1.149,1.198,823.53,974.57
2018-11-22,WAVESUSD,1.21,1.255,1.203,1.204,3019.81,3714.25
2018-11-21,WAVESUSD,1.19,1.28,1.121,1.21,3577.05,4352.75
2018-11-20,WAVESUSD,1.34,1.4,1.15,1.19,4167.74,5162.95
2018-11-19,WAVESUSD,1.686,1.716,1.33,1.34,6046.01,9170.89
2018-11-18,WAVESUSD,1.621,1.796,1.602,1.686,1125.65,1861.69
2018-11-17,WAVESUSD,1.642,1.646,1.593,1.621,811.08,1311.26
2018-11-16,WAVESUSD,1.661,1.697,1.6,1.642,1586.5,2596.11
2018-11-15,WAVESUSD,1.68,1.752,1.59,1.661,1089.62,1791.58
2018-11-14,WAVESUSD,1.81,1.81,1.6,1.68,4319.01,7171.23
2018-11-13,WAVESUSD,1.8,1.822,1.74,1.81,1073.67,1914.82
