Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2019-04-22,BCHUSD,301.46,318.12,300.01,300.1,24.93,7620.36
2019-04-21,BCHUSD,310.62,338,300.01,301.46,4.585,1407.07
2019-04-20,BCHUSD,317.5,330,310.62,310.62,1.759,568.6
2019-04-19,BCHUSD,315.57,327.14,306.49,317.5,3.504,1118.16
2019-04-18,BCHUSD,322.26,331.06,315.57,315.57,6.61,2126.3
2019-04-17,BCHUSD,332.85,338,321.24,322.26,2.895,952.56
2019-04-16,BCHUSD,328,342.74,322.16,332.85,5.087,1679.3
2019-04-15,BCHUSD,303,350,298.07,330,36.12,11790.08
2019-04-14,BCHUSD,293,303,285.69,303,5.172,1525.6
2019-04-13,BCHUSD,295.21,302.26,284.8,293,3.199,934.83
2019-04-12,BCHUSD,288.61,298,273,295.21,2.902,814.91
2019-04-11,BCHUSD,304.5,304.5,276.66,288.61,30.89,8946.22
2019-04-10,BCHUSD,302.71,323.58,302.71,304.5,1.16,360.19
2019-04-09,BCHUSD,301.19,323.68,300,302.71,0.5047,157.02
2019-04-08,BCHUSD,325.69,335,301.19,301.19,2.636,843.81
2019-04-07,BCHUSD,323.54,335,318,325.69,0.09192,29.91
2019-04-06,BCHUSD,302.93,330,290,323.54,0.5182,158.05
2019-04-05,BCHUSD,295.14,305,278.37,302.93,0.3442,104.0
2019-04-04,BCHUSD,277,327.99,253,295.14,1.612,468.17
2019-04-03,BCHUSD,249.99,348,249.99,277,1.468,434.95
2019-04-02,BCHUSD,169.89,249.99,169.89,249.99,0.9936,207.64
2019-04-01,BCHUSD,170.98,173.75,169.89,169.89,0.1342,23.06
2019-03-31,BCHUSD,169.56,173.54,166.83,170.98,0.2766,46.81
2019-03-30,BCHUSD,169.53,170.18,169.18,169.56,0.02552,4.328
2019-03-29,BCHUSD,174,177,168.31,169.53,0.3949,69.61
2019-03-28,BCHUSD,172.19,174,167.02,174,0.04938,8.43
2019-03-27,BCHUSD,165.5,179.99,165.5,172.19,2.221,394.03
2019-03-26,BCHUSD,173.89,173.89,147.86,165.5,1.891,307.56
2019-03-25,BCHUSD,169.07,179.99,163.36,173.89,0.649,111.17
2019-03-24,BCHUSD,174.27,176.05,162,169.07,0.3869,65.42
2019-03-23,BCHUSD,160.5,176.04,160.5,174.27,0.5156,89.01
2019-03-22,BCHUSD,148.18,168.46,148.18,160.5,0.09651,15.75
2019-03-21,BCHUSD,158.29,167.4,145,148.18,0.26,41.89
2019-03-20,BCHUSD,162.11,162.94,149.56,158.29,0.08441,13.41
2019-03-19,BCHUSD,177.25,177.25,149.74,162.11,0.1217,20.06
2019-03-18,BCHUSD,160.09,177.25,160.09,177.25,0.2795,49.52
2019-03-17,BCHUSD,157.03,163.79,140,160.09,0.6166,93.37
2019-03-16,BCHUSD,146.11,157.03,146.11,157.03,0.01884,2.958
2019-03-15,BCHUSD,135.47,146.11,135.47,146.11,0.002043,0.2985
2019-03-14,BCHUSD,134.03,137.66,134.03,135.47,0.09268,12.72
2019-03-13,BCHUSD,135.08,135.08,134.03,134.03,0.002945,0.3947
2019-03-12,BCHUSD,133.66,135.78,133.66,135.78,0.1168,15.65
2019-03-11,BCHUSD,136.31,136.35,133.66,133.66,0.1439,19.61
2019-03-10,BCHUSD,140.94,140.94,136.15,136.31,0.02944,4.009
2019-03-09,BCHUSD,132.73,141.5,132.73,140.94,0.7487,102.87
2019-03-08,BCHUSD,132.97,135,132.97,135,0.1242,16.6
2019-03-07,BCHUSD,138.5,138.5,132.97,132.97,0.19,25.98
2019-03-06,BCHUSD,139.5,148.89,137.75,138.5,0.01889,2.663
2019-03-05,BCHUSD,126.61,139.5,126.61,139.5,0.0879,12.26
2019-03-04,BCHUSD,522.07,522.07,126.61,126.61,0.02483,3.144
2019-03-03,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-03-02,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-03-01,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-28,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-27,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-26,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-25,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-24,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-23,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-22,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-21,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-20,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-19,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-18,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-17,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-16,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-15,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-14,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-13,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-12,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-11,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-10,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-09,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-08,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-07,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-06,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-05,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-04,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-03,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-02,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-02-01,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-31,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-30,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-29,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-28,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-27,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-26,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-25,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-24,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-23,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-22,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-21,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-20,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-19,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-18,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-17,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-16,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-15,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-14,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-13,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-12,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-11,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-10,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-09,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-08,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-07,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-06,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-05,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-04,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-03,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-02,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2019-01-01,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-31,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-30,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-29,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-28,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-27,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-26,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-25,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-24,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-23,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-22,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-21,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-20,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-19,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-18,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-17,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-16,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-15,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-14,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-13,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-12,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-11,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-10,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-09,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-08,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-07,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-06,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-05,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-04,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-03,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-02,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-12-01,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-30,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-29,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-28,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-27,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-26,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-25,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-24,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-23,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-22,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-21,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-20,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-19,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-18,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-17,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-16,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-15,BCHUSD,522.07,522.07,522.07,522.07,0.0,0.0
2018-11-14,BCHUSD,535,555,500,522.07,16.93,8874.74
2018-11-13,BCHUSD,535.92,566.49,525,535,21.22,11690.09
2018-11-12,BCHUSD,552.56,560.1,518.94,535.92,31.28,17024.07
2018-11-11,BCHUSD,575,581.44,540,552.56,11.16,6104.33
2018-11-10,BCHUSD,583.66,583.66,555.13,575,12.65,7192.2
2018-11-09,BCHUSD,590.61,620,552,583.66,14.71,8626.36
2018-11-08,BCHUSD,639.89,639.89,590.61,590.61,20.71,12619.07
2018-11-07,BCHUSD,645.87,665.54,625,639.89,42.58,26978.19
2018-11-06,BCHUSD,573.45,650,565.15,645.87,20.54,12395.97
2018-11-05,BCHUSD,584.66,605,555,570.15,17.57,10094.88
2018-11-04,BCHUSD,496,604.96,496,584.66,66.15,37558.99
2018-11-03,BCHUSD,477.66,509.86,473.35,496,9.596,4654.97
2018-11-02,BCHUSD,438.74,493.96,438.7,477.66,24.66,11642.34
2018-11-01,BCHUSD,458.73,458.73,438.74,438.74,2.282,1021.36
2018-10-31,BCHUSD,442.56,458.96,430.5,458.73,2.435,1067.42
2018-10-30,BCHUSD,435,458.76,430.44,442.56,23.13,10197.81
2018-10-29,BCHUSD,459,479,435,435,4.229,1887.35
2018-10-28,BCHUSD,455.75,467.38,445,459,2.303,1033.95
2018-10-27,BCHUSD,456.68,468.68,455.75,455.75,0.547,251.52
2018-10-26,BCHUSD,458.15,479,455.75,456.68,0.4268,196.36
2018-10-25,BCHUSD,479.76,479.76,456.48,458.15,0.2475,115.49
2018-10-24,BCHUSD,455.26,479.76,455.26,479.76,0.7269,336.77
2018-10-23,BCHUSD,477.7,479.82,455.26,455.26,0.4478,207.61
2018-10-22,BCHUSD,468.39,478.59,468.39,477.7,0.06048,28.43
2018-10-21,BCHUSD,467.83,478.98,460.05,468.39,1.067,500.83
2018-10-20,BCHUSD,452.28,470,452.28,467.83,1.241,576.22
2018-10-19,BCHUSD,450,463.03,450,452.28,1.82,830.6
2018-10-18,BCHUSD,462,465,450,450,1.769,810.06
2018-10-17,BCHUSD,473.72,482.38,460.28,462,0.3414,157.83
2018-10-16,BCHUSD,469.88,483.07,460.05,473.72,1.658,787.11
2018-10-15,BCHUSD,464.1,498.79,451,469.88,7.173,3400.38
2018-10-14,BCHUSD,465,479.84,464.1,464.1,1.509,702.43
2018-10-13,BCHUSD,470.8,477.79,462.91,465,1.981,919.67
2018-10-12,BCHUSD,468.84,492.4,455.66,470.8,0.8452,399.24
2018-10-11,BCHUSD,522,522,450,468.84,17.87,8688.93
2018-10-10,BCHUSD,520.82,530.55,520.82,522,0.4009,209.89
2018-10-09,BCHUSD,540.42,540.48,520.35,520.82,1.176,634.11
2018-10-08,BCHUSD,520,540.73,515.81,540.42,0.694,368.33
2018-10-07,BCHUSD,510.99,529.64,510.99,520,1.308,671.9
2018-10-06,BCHUSD,526.75,526.75,510.24,510.99,0.04245,21.84
2018-10-05,BCHUSD,519.01,530.75,507.38,526.75,1.384,713.19
2018-10-04,BCHUSD,520.4,534.92,519.01,519.01,2.656,1397.19
2018-10-03,BCHUSD,536.21,539.9,520,520.4,10.85,5734.61
2018-10-02,BCHUSD,536.51,557.73,536.21,536.21,5.785,3183.13
2018-10-01,BCHUSD,539.04,558.85,530,536.51,8.279,4551.29
2018-09-30,BCHUSD,543.5,560,535.05,539.04,5.871,3254.6
2018-09-29,BCHUSD,544.31,560.59,525,543.5,1.268,696.45
2018-09-28,BCHUSD,575.78,588.19,544.31,544.31,18.58,10534.85
2018-09-27,BCHUSD,531.5,601.34,530,575.78,41.23,23199.01
2018-09-26,BCHUSD,457,590,450.11,531.5,17.62,9255.29
2018-09-25,BCHUSD,479.15,479.15,446.19,457,6.835,3139.88
2018-09-24,BCHUSD,496,523,462.47,479.15,5.923,2793.55
2018-09-23,BCHUSD,495,534.5,484,496,2.352,1176.95
2018-09-22,BCHUSD,511.02,511.02,484,495,4.171,2058.79
2018-09-21,BCHUSD,489.63,515.12,459.17,511.02,11.36,5571.26
2018-09-20,BCHUSD,448.11,490,445.53,489.63,3.062,1455.54
2018-09-19,BCHUSD,478.58,478.58,428.85,448.11,1.067,494.35
2018-09-18,BCHUSD,437.37,478.58,425.97,478.58,3.018,1331.3
2018-09-17,BCHUSD,470.41,480,434.33,437.37,9.845,4347.33
2018-09-16,BCHUSD,457.48,470.41,436,470.41,1.856,841.53
2018-09-15,BCHUSD,500,500,457.48,457.48,0.3497,163.45
2018-09-14,BCHUSD,476.98,500,436,500,2.394,1138.24
2018-09-13,BCHUSD,447,490.58,447,476.98,19.32,9141.72
2018-09-12,BCHUSD,459.14,483.98,420.1,447,10.84,4759.19
2018-09-11,BCHUSD,490,496.88,449,459.14,7.364,3457.87
2018-09-10,BCHUSD,467,516.9,467,490,5.872,2937.57
2018-09-09,BCHUSD,501,519.32,467,467,8.025,4082.84
2018-09-08,BCHUSD,519.05,528,492,501,13.21,6696.38
2018-09-07,BCHUSD,530.2,558.81,510.25,519.05,5.818,3029.41
2018-09-06,BCHUSD,549,582.67,501,530.2,7.044,3758.24
2018-09-05,BCHUSD,640,641,542.98,549,5.906,3470.15
2018-09-04,BCHUSD,629.18,715,629.18,640,1.341,874.52
2018-09-03,BCHUSD,645,655.01,623,629.18,2.011,1272.56
2018-09-02,BCHUSD,610.25,703.99,610.25,645,10.67,6870.12
2018-09-01,BCHUSD,560.68,635,547.14,610.25,5.222,3188.33
2018-08-31,BCHUSD,555.33,560.68,537.77,560.68,1.83,1014.44
2018-08-30,BCHUSD,558.62,572.12,496.95,555.33,6.345,3462.43
2018-08-29,BCHUSD,584.51,584.51,552.17,558.62,3.159,1792.7
2018-08-28,BCHUSD,550,595.38,523.16,584.51,3.516,1944.53
2018-08-27,BCHUSD,529.36,550,512.7,550,1.161,615.15
2018-08-26,BCHUSD,543.99,549.83,512.14,529.36,0.4883,260.19
2018-08-25,BCHUSD,533.86,559.9,532.63,543.99,0.7066,391.65
2018-08-24,BCHUSD,554.56,554.56,525.83,533.86,0.9723,517.26
2018-08-23,BCHUSD,535.02,554.56,523.26,554.56,0.06214,32.56
2018-08-22,BCHUSD,540,564.56,520,535.02,0.9384,506.54
2018-08-21,BCHUSD,540,552.54,540,540,0.2831,155.54
2018-08-20,BCHUSD,574.73,600,540,540,1.324,765.65
2018-08-19,BCHUSD,603.26,608.95,557.45,574.73,0.5394,313.63
2018-08-18,BCHUSD,580.14,604.43,550.07,603.26,2.399,1364.57
2018-08-17,BCHUSD,534.45,650.21,527.2,580.14,3.242,1823.41
2018-08-16,BCHUSD,519.54,544.89,517.46,534.45,1.378,738.26
2018-08-15,BCHUSD,526.97,549.1,508.5,519.54,7.269,3978.4
2018-08-14,BCHUSD,558.53,572.88,450,526.97,6.839,3704.92
2018-08-13,BCHUSD,586.36,639.5,555,558.53,7.404,4309.79
2018-08-12,BCHUSD,621.16,630.36,581,586.36,3.497,2077.49
2018-08-11,BCHUSD,556.3,630.36,556.3,621.16,5.373,3215.73
2018-08-10,BCHUSD,645.65,653.52,550,556.3,7.587,4627.14
2018-08-09,BCHUSD,620.81,660.24,618.48,645.65,3.399,2176.14
2018-08-08,BCHUSD,689.76,694.47,605,620.81,15.54,10042.81
2018-08-07,BCHUSD,716.6,742.97,677.54,689.76,31.4,21935.64
2018-08-06,BCHUSD,730.57,750.58,712.17,716.6,1.276,923.57
2018-08-05,BCHUSD,758.71,758.71,727,730.57,0.7027,517.71
2018-08-04,BCHUSD,762.35,762.35,730.3,758.71,1.535,1138.69
2018-08-03,BCHUSD,750.1,763.32,741.24,762.35,1.061,804.18
2018-08-02,BCHUSD,776.08,797.59,750.1,750.1,2.142,1663.12
2018-08-01,BCHUSD,781.51,798.12,748.88,776.08,5.731,4449.19
2018-07-31,BCHUSD,810.34,823,781,781.51,4.029,3235.49
2018-07-30,BCHUSD,821,838.54,794.55,810.34,6.4,5189.16
2018-07-29,BCHUSD,822.4,844.06,817.6,821,9.924,8164.91
2018-07-28,BCHUSD,824.48,828.32,801,822.4,5.494,4470.91
2018-07-27,BCHUSD,800,826.26,785,824.48,10.94,8828.96
2018-07-26,BCHUSD,850,858.1,800,800,7.166,6024.98
2018-07-25,BCHUSD,864.98,871.96,816.2,850,7.502,6358.48
2018-07-24,BCHUSD,791.4,873,791,864.98,13.53,11394.66
2018-07-23,BCHUSD,791.51,833,790.67,791.4,8.111,6601.89
2018-07-22,BCHUSD,797.56,814.39,770.11,791.51,3.924,3104.72
2018-07-21,BCHUSD,786.47,803.49,762.12,797.56,4.12,3217.64
2018-07-20,BCHUSD,829.79,830,776.02,786.47,25.35,20344.29
2018-07-19,BCHUSD,813.42,847.17,800,829.79,5.314,4347.76
2018-07-18,BCHUSD,840,874.82,802,813.42,19.92,17072.23
2018-07-17,BCHUSD,800,860.38,779.66,840,30.05,24769.02
2018-07-16,BCHUSD,740.11,800,727.24,800,27.74,21806.06
2018-07-15,BCHUSD,714.58,748,712.86,740.11,7.377,5414.64
2018-07-14,BCHUSD,708.83,732.93,704.89,714.58,1.559,1121.07
2018-07-13,BCHUSD,706.29,733.41,706.29,708.83,2.731,1959.27
2018-07-12,BCHUSD,721.63,721.63,691.23,706.29,4.893,3431.74
2018-07-11,BCHUSD,712,739.82,707.16,721.63,3.69,2669.22
2018-07-10,BCHUSD,745.03,748.73,711,712,8.098,5885.42
2018-07-09,BCHUSD,756.61,770.97,738.85,745.03,3.926,2965.01
2018-07-08,BCHUSD,763.38,794.55,756.61,756.61,9.884,7612.03
2018-07-07,BCHUSD,745,763.38,716,763.38,9.62,7115.78
2018-07-06,BCHUSD,758.27,760.95,683.18,745,20.02,14085.53
2018-07-05,BCHUSD,767.33,789.87,737,758.27,6.778,5150.67
2018-07-04,BCHUSD,780,810.52,760,767.33,14.1,11006.54
2018-07-03,BCHUSD,790,844,779.09,780,13.83,11275.12
2018-07-02,BCHUSD,755.63,800,737.09,790,15.49,11989.72
2018-07-01,BCHUSD,742.35,755.63,733.85,755.63,2.581,1907.15
2018-06-30,BCHUSD,724.3,793.45,709.46,742.35,17.74,13366.54
2018-06-29,BCHUSD,684.69,737.9,675.21,724.3,11.37,7787.98
2018-06-28,BCHUSD,722.21,738.81,684.69,684.69,5.662,3996.91
2018-06-27,BCHUSD,730.11,740.49,700.45,722.21,4.432,3155.13
2018-06-26,BCHUSD,776.45,776.45,723.27,730.11,6.9,5113.77
2018-06-25,BCHUSD,761,786.68,722.85,776.45,20.18,15722.75
2018-06-24,BCHUSD,779.7,787,675.07,761,9.181,6634.92
2018-06-23,BCHUSD,790.18,820,778,779.7,5.597,4417.13
2018-06-22,BCHUSD,889.86,889.86,775.85,790.18,16.9,13757.35
2018-06-21,BCHUSD,903,915.9,875.95,889.86,6.632,5927.98
2018-06-20,BCHUSD,921.38,930.48,858.13,903,9.832,8806.95
2018-06-19,BCHUSD,892.08,945,889.35,921.38,6.452,5958.07
2018-06-18,BCHUSD,904,910,851.86,892.08,2.582,2287.68
2018-06-17,BCHUSD,877.86,904,866.67,904,1.008,887.2
2018-06-16,BCHUSD,884.51,896.65,852,877.86,3.099,2710.79
2018-06-15,BCHUSD,930.36,940,884.51,884.51,4.939,4487.23
2018-06-14,BCHUSD,880.33,931,876.81,930.36,4.218,3847.06
2018-06-13,BCHUSD,913,935,856.2,880.33,7.931,7087.81
2018-06-12,BCHUSD,992.68,1003.22,913,913,9.663,9320.53
2018-06-11,BCHUSD,975.4,1029.09,950,992.68,9.105,8879.99
2018-06-10,BCHUSD,1106,1106,951,975.4,11.23,11489.41
2018-06-09,BCHUSD,1119.22,1148,1106,1106,6.496,7291.04
2018-06-08,BCHUSD,1140.97,1152.69,1092.46,1119.22,5.173,5864.79
2018-06-07,BCHUSD,1131.35,1160,1130,1140.97,5.355,6118.67
2018-06-06,BCHUSD,1160,1167.89,1100,1131.35,14.71,16657.46
2018-06-05,BCHUSD,1141.59,1188.58,1081.64,1160,16.33,18353.35
2018-06-04,BCHUSD,1182.18,1220,1100,1141.59,34.76,39795.5
2018-06-03,BCHUSD,1121.61,1204,1108.79,1182.18,16.0,18688.86
2018-06-02,BCHUSD,1023.87,1147.9,1023.87,1121.61,6.767,7435.06
2018-06-01,BCHUSD,1037.02,1068.51,1023.87,1023.87,2.59,2674.02
2018-05-31,BCHUSD,1035,1070,1024.2,1037.02,4.885,5107.3
2018-05-30,BCHUSD,1044.57,1070.93,1000,1035,7.46,7730.3
2018-05-29,BCHUSD,976.95,1060.33,942.04,1044.57,8.875,9035.6
2018-05-28,BCHUSD,1061.09,1061.09,940,976.95,11.01,10944.69
2018-05-27,BCHUSD,1073.71,1081.77,1040.18,1061.09,2.45,2600.17
2018-05-26,BCHUSD,1075.97,1121.68,1063.03,1073.71,4.489,4876.1
2018-05-25,BCHUSD,1117.24,1183,1065.85,1075.97,4.428,4886.69
2018-05-24,BCHUSD,1072.87,1148,1008.6,1117.24,14.64,16035.04
2018-05-23,BCHUSD,1196.73,1209.03,1039.44,1072.87,23.23,25625.07
2018-05-22,BCHUSD,1269.98,1289.65,1190,1196.73,8.646,10626.67
2018-05-21,BCHUSD,1304.17,1327.01,1260,1269.98,7.596,9788.28
2018-05-20,BCHUSD,1202,1356.2,1191.87,1304.17,11.12,14212.26
2018-05-19,BCHUSD,1231,1274,1194.8,1202,11.82,14347.71
2018-05-18,BCHUSD,1243.23,1345.75,1182.97,1231,30.38,37271.11
2018-05-17,BCHUSD,1337.63,1400,1220.23,1243.23,28.72,37602.32
2018-05-16,BCHUSD,1367.24,1404.92,1300,1337.63,15.03,20175.42
2018-05-15,BCHUSD,1470,1494.36,1367.24,1367.24,29.33,42636.06
2018-05-14,BCHUSD,1555.28,1555.28,1404.17,1470,32.94,48645.53
2018-05-13,BCHUSD,1530,1579.04,1482.41,1555.28,10.71,16393.37
2018-05-12,BCHUSD,1420.72,1578.98,1325.28,1530,32.36,46807.36
2018-05-11,BCHUSD,1563.05,1577.43,1340,1420.72,39.08,56243.03
2018-05-10,BCHUSD,1647.38,1700,1563.05,1563.05,18.05,29595.28
2018-05-09,BCHUSD,1621.66,1707.27,1501,1647.38,18.04,28972.88
2018-05-08,BCHUSD,1666.33,1700,1576.28,1621.66,20.75,34043.36
2018-05-07,BCHUSD,1756.92,1766.35,1595,1666.33,28.32,46388.13
2018-05-06,BCHUSD,1748.54,1832.8,1650,1756.92,41.07,70897.02
2018-05-05,BCHUSD,1510.01,1749.44,1502.5,1748.54,55.17,90529.77
2018-05-04,BCHUSD,1503.94,1520,1460.02,1510.01,19.38,28862.13
2018-05-03,BCHUSD,1460.54,1546.9,1458.35,1503.94,44.09,66290.41
2018-05-02,BCHUSD,1375.96,1490,1340.3,1460.54,36.48,52415.13
2018-05-01,BCHUSD,1365,1399.11,1288,1375.96,22.76,30206.43
2018-04-30,BCHUSD,1431.33,1457.5,1365,1365,17.72,24848.48
2018-04-29,BCHUSD,1379.18,1459,1367.4,1431.33,29.84,42385.66
2018-04-28,BCHUSD,1330,1407.37,1330,1379.18,12.81,17597.16
2018-04-27,BCHUSD,1405,1422.07,1330,1330,36.03,49808.1
2018-04-26,BCHUSD,1266.32,1420,1260,1405,45.49,60901.02
2018-04-25,BCHUSD,1426.68,1451.34,1223.4,1266.32,137.63,180851.16
2018-04-24,BCHUSD,1448,1610.88,1406,1426.68,85.5,129685.4
2018-04-23,BCHUSD,1208.88,1457,1208.88,1448,83.71,116344.14
2018-04-22,BCHUSD,1150.67,1280.99,1100.74,1208.88,53.74,65123.67
2018-04-21,BCHUSD,1134.68,1196.72,1015.51,1150.67,78.12,86154.84
2018-04-20,BCHUSD,980,1175,948.24,1134.68,75.96,81732.62
2018-04-19,BCHUSD,894.2,988.89,886.55,980,35.08,33055.38
