Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume BTC
2018-11-13,XVGBTC,2.0e-06,2.02e-06,1.93e-06,1.93e-06,365331.17,0.7246
2018-11-12,XVGBTC,2.02e-06,2.04e-06,1.98e-06,2.0e-06,179153.25,0.3594
2018-11-11,XVGBTC,2.07e-06,2.07e-06,2.01e-06,2.02e-06,210601.92,0.4302
2018-11-10,XVGBTC,2.07e-06,2.08e-06,2.03e-06,2.07e-06,112528.33,0.2312
2018-11-09,XVGBTC,2.09e-06,2.1e-06,2.06e-06,2.07e-06,369278.07,0.7658
2018-11-08,XVGBTC,2.14e-06,2.14e-06,2.05e-06,2.09e-06,508314.51,1.063
2018-11-07,XVGBTC,2.13e-06,2.16e-06,2.1e-06,2.14e-06,345224.76,0.734
2018-11-06,XVGBTC,2.1e-06,2.15e-06,2.09e-06,2.13e-06,304687.43,0.6462
2018-11-05,XVGBTC,2.17e-06,2.18e-06,2.1e-06,2.1e-06,577133.56,1.233
2018-11-04,XVGBTC,2.18e-06,2.21e-06,2.14e-06,2.17e-06,2578355.71,5.578
2018-11-03,XVGBTC,2.16e-06,2.21e-06,2.16e-06,2.18e-06,313291.76,0.6852
2018-11-02,XVGBTC,2.17e-06,2.17e-06,2.14e-06,2.16e-06,205761.7,0.4441
2018-11-01,XVGBTC,2.16e-06,2.18e-06,2.15e-06,2.17e-06,257106.5,0.555
2018-10-31,XVGBTC,2.15e-06,2.18e-06,2.15e-06,2.16e-06,474081.9,1.026
2018-10-30,XVGBTC,2.19e-06,2.2e-06,2.14e-06,2.15e-06,338815.2,0.7348
2018-10-29,XVGBTC,2.27e-06,2.29e-06,2.17e-06,2.19e-06,601719.69,1.34
2018-10-28,XVGBTC,2.24e-06,2.3e-06,2.23e-06,2.27e-06,550929.81,1.248
2018-10-27,XVGBTC,2.25e-06,2.33e-06,2.21e-06,2.24e-06,3098484.05,7.03
2018-10-26,XVGBTC,2.25e-06,2.29e-06,2.21e-06,2.25e-06,1145871.3,2.556
2018-10-25,XVGBTC,2.23e-06,2.26e-06,2.2e-06,2.25e-06,265770.78,0.5934
2018-10-24,XVGBTC,2.22e-06,2.29e-06,2.18e-06,2.23e-06,472503.27,1.061
2018-10-23,XVGBTC,2.18e-06,2.25e-06,2.16e-06,2.22e-06,278665.33,0.61
2018-10-22,XVGBTC,2.22e-06,2.26e-06,2.15e-06,2.18e-06,1006030.43,2.198
2018-10-21,XVGBTC,2.19e-06,2.25e-06,2.19e-06,2.22e-06,234785.08,0.5219
2018-10-20,XVGBTC,2.22e-06,2.22e-06,2.18e-06,2.19e-06,316530.86,0.6962
2018-10-19,XVGBTC,2.16e-06,2.22e-06,2.15e-06,2.22e-06,386096.44,0.8418
2018-10-18,XVGBTC,2.21e-06,2.24e-06,2.16e-06,2.16e-06,423544.72,0.9317
2018-10-17,XVGBTC,2.19e-06,2.26e-06,2.16e-06,2.21e-06,2447472.54,5.342
2018-10-16,XVGBTC,2.21e-06,2.22e-06,2.15e-06,2.19e-06,164959.42,0.3607
2018-10-15,XVGBTC,2.24e-06,2.24e-06,2.12e-06,2.21e-06,807547.02,1.768
2018-10-14,XVGBTC,2.25e-06,2.3e-06,2.23e-06,2.24e-06,350539.71,0.7911
2018-10-13,XVGBTC,2.26e-06,2.31e-06,2.24e-06,2.25e-06,358302.59,0.8167
2018-10-12,XVGBTC,2.28e-06,2.35e-06,2.22e-06,2.26e-06,678497.96,1.539
2018-10-11,XVGBTC,2.51e-06,2.51e-06,2.28e-06,2.28e-06,1417192.24,3.303
2018-10-10,XVGBTC,2.41e-06,2.53e-06,2.35e-06,2.51e-06,790406.19,1.921
2018-10-09,XVGBTC,2.43e-06,2.45e-06,2.36e-06,2.41e-06,770641.96,1.848
2018-10-08,XVGBTC,2.37e-06,2.47e-06,2.36e-06,2.43e-06,991164.24,2.402
2018-10-07,XVGBTC,2.34e-06,2.42e-06,2.29e-06,2.37e-06,414330.51,0.9732
2018-10-06,XVGBTC,2.35e-06,2.42e-06,2.33e-06,2.34e-06,272141.41,0.6455
2018-10-05,XVGBTC,2.37e-06,2.43e-06,2.31e-06,2.35e-06,413165.61,0.9682
2018-10-04,XVGBTC,2.29e-06,2.43e-06,2.27e-06,2.37e-06,739828.6,1.748
2018-10-03,XVGBTC,2.33e-06,2.34e-06,2.25e-06,2.29e-06,1090938.98,2.491
2018-10-02,XVGBTC,2.45e-06,2.51e-06,2.31e-06,2.33e-06,637237.1,1.517
2018-10-01,XVGBTC,2.29e-06,2.65e-06,2.29e-06,2.45e-06,2208090.86,5.509
2018-09-30,XVGBTC,2.23e-06,2.38e-06,2.21e-06,2.29e-06,1312843.12,2.977
2018-09-29,XVGBTC,2.15e-06,2.28e-06,2.14e-06,2.23e-06,515141.3,1.139
2018-09-28,XVGBTC,2.22e-06,2.22e-06,2.14e-06,2.15e-06,489958.78,1.065
2018-09-27,XVGBTC,2.12e-06,2.24e-06,2.12e-06,2.22e-06,1245956.47,2.718
2018-09-26,XVGBTC,2.16e-06,2.19e-06,2.12e-06,2.12e-06,595161.21,1.287
2018-09-25,XVGBTC,2.19e-06,2.2e-06,2.08e-06,2.16e-06,806042.26,1.724
2018-09-24,XVGBTC,2.29e-06,2.3e-06,2.16e-06,2.19e-06,769144.77,1.71
2018-09-23,XVGBTC,2.24e-06,2.36e-06,2.22e-06,2.29e-06,670587.56,1.542
2018-09-22,XVGBTC,2.39e-06,2.39e-06,2.21e-06,2.24e-06,999198.52,2.253
2018-09-21,XVGBTC,2.22e-06,2.41e-06,2.18e-06,2.39e-06,2969935.78,6.712
2018-09-20,XVGBTC,2.11e-06,2.24e-06,2.1e-06,2.22e-06,1514916.33,3.29
2018-09-19,XVGBTC,2.09e-06,2.15e-06,2.08e-06,2.11e-06,1345982.94,2.847
2018-09-18,XVGBTC,2.04e-06,2.11e-06,1.99e-06,2.09e-06,952133.3,1.959
2018-09-17,XVGBTC,2.1e-06,2.13e-06,2.02e-06,2.04e-06,821438.5,1.707
2018-09-16,XVGBTC,2.07e-06,2.13e-06,2.02e-06,2.1e-06,487107.47,1.008
2018-09-15,XVGBTC,2.04e-06,2.08e-06,2.01e-06,2.07e-06,458603.74,0.9374
2018-09-14,XVGBTC,2.09e-06,2.09e-06,1.99e-06,2.04e-06,884012.67,1.807
2018-09-13,XVGBTC,2.02e-06,2.16e-06,2.0e-06,2.09e-06,1627128.58,3.397
2018-09-12,XVGBTC,1.93e-06,2.06e-06,1.82e-06,2.02e-06,2496127.61,4.8
2018-09-11,XVGBTC,2.02e-06,2.06e-06,1.91e-06,1.93e-06,1260985.3,2.516
2018-09-10,XVGBTC,2.06e-06,2.12e-06,2.0e-06,2.02e-06,1099105.29,2.262
2018-09-09,XVGBTC,2.1e-06,2.15e-06,2.01e-06,2.06e-06,1023995.26,2.137
2018-09-08,XVGBTC,2.19e-06,2.23e-06,2.05e-06,2.1e-06,1376661.97,2.95
2018-09-07,XVGBTC,2.26e-06,2.32e-06,2.15e-06,2.19e-06,905451.6,2.002
2018-09-06,XVGBTC,2.18e-06,2.27e-06,2.11e-06,2.26e-06,1123791.56,2.453
2018-09-05,XVGBTC,2.45e-06,2.55e-06,2.17e-06,2.18e-06,1352938.66,3.123
2018-09-04,XVGBTC,2.47e-06,2.7e-06,2.45e-06,2.45e-06,1637767.23,4.222
2018-09-03,XVGBTC,2.56e-06,2.56e-06,2.4e-06,2.47e-06,1135772.67,2.806
2018-09-02,XVGBTC,2.43e-06,2.78e-06,2.41e-06,2.56e-06,2800692.14,7.284
2018-09-01,XVGBTC,2.06e-06,2.66e-06,2.05e-06,2.43e-06,3008772.54,7.178
2018-08-31,XVGBTC,2.03e-06,2.09e-06,2.0e-06,2.06e-06,626675.85,1.278
2018-08-30,XVGBTC,2.1e-06,2.13e-06,1.96e-06,2.03e-06,1102890.84,2.235
2018-08-29,XVGBTC,2.2e-06,2.28e-06,2.08e-06,2.1e-06,1182238.48,2.529
2018-08-28,XVGBTC,2.1e-06,2.25e-06,2.1e-06,2.2e-06,1101049.58,2.413
2018-08-27,XVGBTC,2.04e-06,2.12e-06,2.0e-06,2.1e-06,999078.66,2.076
2018-08-26,XVGBTC,2.04e-06,2.07e-06,2.0e-06,2.04e-06,554527.29,1.131
2018-08-25,XVGBTC,2.03e-06,2.06e-06,1.96e-06,2.04e-06,837198.95,1.684
2018-08-24,XVGBTC,1.95e-06,2.05e-06,1.91e-06,2.03e-06,959691.99,1.899
2018-08-23,XVGBTC,1.96e-06,2.0e-06,1.9e-06,1.95e-06,783363.59,1.53
2018-08-22,XVGBTC,2.05e-06,2.19e-06,1.92e-06,1.96e-06,711833.17,1.454
2018-08-21,XVGBTC,2.08e-06,2.17e-06,1.97e-06,2.05e-06,1010510.11,2.072
2018-08-20,XVGBTC,2.23e-06,2.25e-06,2.06e-06,2.08e-06,638927.75,1.377
2018-08-19,XVGBTC,2.15e-06,2.27e-06,2.1e-06,2.23e-06,904119.14,1.984
2018-08-18,XVGBTC,2.31e-06,2.37e-06,2.06e-06,2.15e-06,1556478.32,3.484
2018-08-17,XVGBTC,1.87e-06,2.36e-06,1.84e-06,2.31e-06,3135904.34,6.932
2018-08-16,XVGBTC,1.84e-06,1.94e-06,1.77e-06,1.87e-06,702632.73,1.288
2018-08-15,XVGBTC,1.83e-06,1.92e-06,1.81e-06,1.84e-06,1455209.96,2.709
2018-08-14,XVGBTC,1.89e-06,1.95e-06,1.68e-06,1.83e-06,2475501.18,4.382
2018-08-13,XVGBTC,2.14e-06,2.14e-06,1.87e-06,1.89e-06,976775.84,1.94
2018-08-12,XVGBTC,2.14e-06,2.35e-06,2.08e-06,2.14e-06,1058815.55,2.285
2018-08-11,XVGBTC,2.31e-06,2.31e-06,2.05e-06,2.14e-06,1519497.56,3.29
2018-08-10,XVGBTC,2.41e-06,2.43e-06,2.29e-06,2.31e-06,873389.37,2.054
2018-08-09,XVGBTC,2.41e-06,2.45e-06,2.32e-06,2.41e-06,646576.64,1.558
2018-08-08,XVGBTC,2.6e-06,2.64e-06,2.37e-06,2.41e-06,1102357.25,2.71
2018-08-07,XVGBTC,2.63e-06,2.68e-06,2.6e-06,2.6e-06,462843.79,1.218
2018-08-06,XVGBTC,2.69e-06,2.74e-06,2.62e-06,2.63e-06,684656.96,1.818
2018-08-05,XVGBTC,2.64e-06,2.75e-06,2.64e-06,2.69e-06,523543.44,1.408
2018-08-04,XVGBTC,2.67e-06,2.72e-06,2.6e-06,2.64e-06,526998.38,1.391
2018-08-03,XVGBTC,2.78e-06,2.85e-06,2.61e-06,2.67e-06,1049625.59,2.805
2018-08-02,XVGBTC,2.99e-06,3.03e-06,2.75e-06,2.78e-06,1954960.03,5.488
2018-08-01,XVGBTC,3.15e-06,3.2e-06,2.97e-06,2.99e-06,543309.72,1.649
2018-07-31,XVGBTC,2.95e-06,3.25e-06,2.92e-06,3.15e-06,1769878.82,5.477
2018-07-30,XVGBTC,2.88e-06,3.03e-06,2.83e-06,2.95e-06,577026.98,1.684
2018-07-29,XVGBTC,2.88e-06,2.95e-06,2.86e-06,2.88e-06,229646.72,0.6625
2018-07-28,XVGBTC,2.89e-06,2.95e-06,2.86e-06,2.88e-06,333879.47,0.9671
2018-07-27,XVGBTC,2.93e-06,2.97e-06,2.87e-06,2.89e-06,526211.54,1.536
2018-07-26,XVGBTC,3.01e-06,3.1e-06,2.93e-06,2.93e-06,562813.41,1.696
2018-07-25,XVGBTC,2.81e-06,3.08e-06,2.8e-06,3.01e-06,522815.66,1.562
2018-07-24,XVGBTC,2.93e-06,2.99e-06,2.79e-06,2.81e-06,904037.47,2.603
2018-07-23,XVGBTC,3.07e-06,3.13e-06,2.93e-06,2.93e-06,649990.94,1.956
2018-07-22,XVGBTC,3.17e-06,3.17e-06,3.05e-06,3.07e-06,646154.3,2.01
2018-07-21,XVGBTC,3.08e-06,3.29e-06,3.08e-06,3.17e-06,301843.84,0.9603
2018-07-20,XVGBTC,3.34e-06,3.42e-06,3.06e-06,3.08e-06,826403.27,2.653
2018-07-19,XVGBTC,3.55e-06,3.6e-06,3.34e-06,3.34e-06,631003.54,2.201
2018-07-18,XVGBTC,3.58e-06,3.75e-06,3.51e-06,3.55e-06,855962.17,3.127
2018-07-17,XVGBTC,3.71e-06,3.71e-06,3.55e-06,3.58e-06,654524.59,2.376
2018-07-16,XVGBTC,3.64e-06,3.74e-06,3.57e-06,3.71e-06,364006.19,1.331
2018-07-15,XVGBTC,3.54e-06,3.69e-06,3.49e-06,3.64e-06,324809.39,1.16
2018-07-14,XVGBTC,3.54e-06,3.58e-06,3.44e-06,3.54e-06,274730.36,0.9647
2018-07-13,XVGBTC,3.44e-06,3.75e-06,3.44e-06,3.54e-06,951226.56,3.376
2018-07-12,XVGBTC,3.47e-06,3.5e-06,3.38e-06,3.44e-06,415298.01,1.427
2018-07-11,XVGBTC,3.42e-06,3.53e-06,3.38e-06,3.47e-06,568342.21,1.965
2018-07-10,XVGBTC,3.69e-06,3.78e-06,2.84e-06,3.42e-06,1915023.45,6.622
2018-07-09,XVGBTC,3.85e-06,3.86e-06,3.69e-06,3.69e-06,668080.59,2.515
2018-07-08,XVGBTC,3.83e-06,3.92e-06,3.8e-06,3.85e-06,281007.33,1.087
2018-07-07,XVGBTC,3.69e-06,3.85e-06,3.68e-06,3.83e-06,522273.41,1.966
2018-07-06,XVGBTC,3.8e-06,3.85e-06,3.63e-06,3.69e-06,337534.82,1.253
2018-07-05,XVGBTC,4.01e-06,4.06e-06,3.76e-06,3.8e-06,363971.19,1.423
2018-07-04,XVGBTC,4.02e-06,4.15e-06,3.9e-06,4.01e-06,526290.63,2.104
2018-07-03,XVGBTC,4.18e-06,4.25e-06,3.96e-06,4.02e-06,581070.03,2.377
2018-07-02,XVGBTC,3.99e-06,4.23e-06,3.84e-06,4.18e-06,977190.94,3.966
2018-07-01,XVGBTC,3.67e-06,4.07e-06,3.58e-06,3.99e-06,630616.07,2.327
2018-06-30,XVGBTC,3.61e-06,3.85e-06,3.61e-06,3.67e-06,690931.41,2.561
2018-06-29,XVGBTC,3.61e-06,3.64e-06,3.52e-06,3.61e-06,560373.3,1.999
2018-06-28,XVGBTC,3.67e-06,3.7e-06,3.61e-06,3.61e-06,351770.27,1.285
2018-06-27,XVGBTC,3.7e-06,3.75e-06,3.58e-06,3.67e-06,361820.97,1.32
2018-06-26,XVGBTC,3.81e-06,3.9e-06,3.7e-06,3.7e-06,328015.15,1.242
2018-06-25,XVGBTC,3.83e-06,3.92e-06,3.74e-06,3.81e-06,482836.05,1.85
2018-06-24,XVGBTC,3.92e-06,4.1e-06,3.68e-06,3.83e-06,564521.35,2.152
2018-06-23,XVGBTC,4.14e-06,4.19e-06,3.92e-06,3.92e-06,418808.55,1.686
2018-06-22,XVGBTC,4.18e-06,4.21e-06,4.03e-06,4.14e-06,587689.68,2.42
2018-06-21,XVGBTC,4.3e-06,4.36e-06,4.1e-06,4.18e-06,891443.6,3.768
2018-06-20,XVGBTC,4.44e-06,4.44e-06,4.11e-06,4.3e-06,1201054.66,5.165
2018-06-19,XVGBTC,4.32e-06,4.49e-06,4.26e-06,4.44e-06,816560.69,3.566
2018-06-18,XVGBTC,4.29e-06,4.46e-06,4.21e-06,4.32e-06,555274.58,2.381
2018-06-17,XVGBTC,4.32e-06,4.36e-06,4.26e-06,4.29e-06,323092.75,1.387
2018-06-16,XVGBTC,4.39e-06,4.45e-06,4.26e-06,4.32e-06,373364.26,1.622
2018-06-15,XVGBTC,4.52e-06,4.57e-06,4.39e-06,4.39e-06,489609.91,2.198
2018-06-14,XVGBTC,4.3e-06,4.75e-06,4.29e-06,4.52e-06,1000403.01,4.527
2018-06-13,XVGBTC,4.24e-06,4.34e-06,4.06e-06,4.3e-06,840870.61,3.513
2018-06-12,XVGBTC,4.7e-06,4.72e-06,4.2e-06,4.24e-06,1174328.65,5.188
2018-06-11,XVGBTC,4.65e-06,4.93e-06,4.53e-06,4.7e-06,886773.71,4.123
2018-06-10,XVGBTC,4.92e-06,5.03e-06,4.55e-06,4.65e-06,800946.15,3.89
2018-06-09,XVGBTC,5.08e-06,5.12e-06,4.89e-06,4.92e-06,788131.77,3.943
2018-06-08,XVGBTC,4.96e-06,5.14e-06,4.82e-06,5.08e-06,847292.45,4.209
2018-06-07,XVGBTC,5.05e-06,5.09e-06,4.93e-06,4.96e-06,714654.74,3.583
2018-06-06,XVGBTC,5.19e-06,5.2e-06,5.03e-06,5.05e-06,945114.97,4.834
2018-06-05,XVGBTC,5.21e-06,5.37e-06,5.06e-06,5.19e-06,904633.66,4.693
2018-06-04,XVGBTC,5.5e-06,5.52e-06,5.15e-06,5.21e-06,1924482.88,10.14
2018-06-03,XVGBTC,5.28e-06,5.63e-06,5.25e-06,5.5e-06,1735763.66,9.381
2018-06-02,XVGBTC,5.11e-06,5.41e-06,5.06e-06,5.28e-06,1681118.53,8.79
2018-06-01,XVGBTC,5.2e-06,5.26e-06,5.05e-06,5.11e-06,1423961.36,7.284
2018-05-31,XVGBTC,5.1e-06,5.28e-06,5.02e-06,5.2e-06,1526094.14,7.883
2018-05-30,XVGBTC,5.18e-06,5.3e-06,4.98e-06,5.1e-06,1815686.0,9.32
2018-05-29,XVGBTC,4.98e-06,5.4e-06,4.92e-06,5.18e-06,2130595.59,11.04
2018-05-28,XVGBTC,5.47e-06,5.73e-06,4.9e-06,4.98e-06,1666142.01,8.778
2018-05-27,XVGBTC,5.45e-06,5.49e-06,5.37e-06,5.47e-06,1132531.93,6.158
2018-05-26,XVGBTC,5.5e-06,5.63e-06,5.41e-06,5.45e-06,595890.59,3.28
2018-05-25,XVGBTC,5.79e-06,5.84e-06,5.47e-06,5.5e-06,726651.98,4.088
2018-05-24,XVGBTC,5.48e-06,5.8e-06,5.31e-06,5.79e-06,2055509.86,11.35
2018-05-23,XVGBTC,5.85e-06,5.87e-06,5.22e-06,5.48e-06,3293089.46,18.36
2018-05-22,XVGBTC,6.42e-06,6.44e-06,5.5e-06,5.85e-06,1757229.0,10.51
2018-05-21,XVGBTC,6.65e-06,6.65e-06,6.35e-06,6.42e-06,765172.55,4.964
2018-05-20,XVGBTC,6.45e-06,6.74e-06,6.37e-06,6.65e-06,704474.36,4.613
2018-05-19,XVGBTC,6.48e-06,6.55e-06,6.37e-06,6.45e-06,501441.94,3.235
2018-05-18,XVGBTC,6.4e-06,6.62e-06,6.3e-06,6.48e-06,1011468.96,6.494
2018-05-17,XVGBTC,6.7e-06,6.82e-06,6.35e-06,6.4e-06,1352981.41,8.888
2018-05-16,XVGBTC,6.69e-06,6.74e-06,6.44e-06,6.7e-06,946238.1,6.199
2018-05-15,XVGBTC,6.77e-06,6.96e-06,6.64e-06,6.69e-06,680682.71,4.647
2018-05-14,XVGBTC,7.15e-06,7.18e-06,6.77e-06,6.77e-06,959436.28,6.626
2018-05-13,XVGBTC,6.85e-06,7.24e-06,6.74e-06,7.15e-06,2052245.0,14.34
2018-05-12,XVGBTC,6.91e-06,7.1e-06,6.53e-06,6.85e-06,2618060.61,17.91
2018-05-11,XVGBTC,7.66e-06,7.76e-06,6.63e-06,6.91e-06,3402303.88,24.24
2018-05-10,XVGBTC,8.14e-06,8.19e-06,7.66e-06,7.66e-06,1513453.86,12.04
2018-05-09,XVGBTC,7.97e-06,8.32e-06,7.63e-06,8.14e-06,2364615.44,19.09
2018-05-08,XVGBTC,8.07e-06,8.3e-06,7.82e-06,7.97e-06,2467890.31,19.84
2018-05-07,XVGBTC,7.91e-06,8.2e-06,7.58e-06,8.07e-06,1986242.03,15.47
2018-05-06,XVGBTC,8.01e-06,8.15e-06,7.6e-06,7.91e-06,1976628.32,15.42
2018-05-05,XVGBTC,8.22e-06,8.35e-06,7.91e-06,8.01e-06,1758204.02,14.23
2018-05-04,XVGBTC,8.09e-06,8.55e-06,7.89e-06,8.22e-06,1598543.95,13.07
2018-05-03,XVGBTC,8.76e-06,8.95e-06,8.05e-06,8.09e-06,2314271.09,19.69
2018-05-02,XVGBTC,8.74e-06,9.2e-06,8.6e-06,8.76e-06,2247155.52,19.95
2018-05-01,XVGBTC,8.26e-06,9.31e-06,7.9e-06,8.74e-06,3201090.25,27.83
2018-04-30,XVGBTC,7.48e-06,8.79e-06,7.19e-06,8.26e-06,2028003.04,15.91
2018-04-29,XVGBTC,7.62e-06,7.73e-06,7.31e-06,7.48e-06,994422.09,7.459
2018-04-28,XVGBTC,7.53e-06,7.81e-06,7.5e-06,7.62e-06,877082.38,6.711
2018-04-27,XVGBTC,7.56e-06,8.07e-06,7.4e-06,7.53e-06,1502480.36,11.59
2018-04-26,XVGBTC,6.85e-06,7.72e-06,6.85e-06,7.56e-06,2115572.99,15.62
2018-04-25,XVGBTC,7.01e-06,7.39e-06,6.3e-06,6.85e-06,2266966.58,15.63
2018-04-24,XVGBTC,7.66e-06,7.78e-06,7.0e-06,7.01e-06,2374695.6,17.44
2018-04-23,XVGBTC,7.81e-06,7.94e-06,7.66e-06,7.66e-06,1479503.0,11.51
2018-04-22,XVGBTC,7.69e-06,8.18e-06,7.52e-06,7.81e-06,1663947.89,13.02
2018-04-21,XVGBTC,7.82e-06,8.2e-06,7.54e-06,7.69e-06,2541360.1,19.67
2018-04-20,XVGBTC,8.93e-06,8.93e-06,7.76e-06,7.82e-06,2485307.85,20.86
2018-04-19,XVGBTC,7.93e-06,9.2e-06,7.38e-06,8.93e-06,3666201.92,30.42
2018-04-18,XVGBTC,9.25e-06,9.98e-06,7.79e-06,7.93e-06,5577964.07,49.41
2018-04-17,XVGBTC,1.15e-05,1.399e-05,8.8e-06,9.25e-06,5060447.37,57.12
2018-04-16,XVGBTC,1.075e-05,1.204e-05,9.67e-06,1.15e-05,2435853.92,25.98
2018-04-15,XVGBTC,1.088e-05,1.161e-05,1.038e-05,1.075e-05,1830605.98,19.85
2018-04-14,XVGBTC,1.167e-05,1.215e-05,1.034e-05,1.088e-05,1582403.47,17.83
2018-04-13,XVGBTC,1.146e-05,1.235e-05,1.119e-05,1.167e-05,1474855.86,17.28
2018-04-12,XVGBTC,1.195e-05,1.235e-05,1.04e-05,1.146e-05,1896165.53,22.34
2018-04-11,XVGBTC,1.24e-05,1.253e-05,1.15e-05,1.195e-05,2134534.55,25.62
2018-04-10,XVGBTC,1.056e-05,1.309e-05,1.01e-05,1.24e-05,4239268.54,49.13
2018-04-09,XVGBTC,9.14e-06,1.057e-05,8.86e-06,1.056e-05,4737515.14,45.64
2018-04-08,XVGBTC,9.08e-06,9.3e-06,8.75e-06,9.14e-06,3334248.49,30.03
2018-04-07,XVGBTC,8.7e-06,9.41e-06,8.5e-06,9.08e-06,3914598.66,35.36
2018-04-06,XVGBTC,8.12e-06,8.86e-06,7.88e-06,8.7e-06,3026786.36,24.96
2018-04-05,XVGBTC,8.4e-06,9.03e-06,7.33e-06,8.12e-06,3596071.04,29.61
2018-04-04,XVGBTC,9.58e-06,9.75e-06,8.26e-06,8.4e-06,3168120.94,28.38
2018-04-03,XVGBTC,6.79e-06,1.01e-05,6.76e-06,9.58e-06,4056128.5,34.33
2018-04-02,XVGBTC,6.51e-06,6.84e-06,6.36e-06,6.79e-06,1204558.54,7.891
2018-04-01,XVGBTC,5.69e-06,6.69e-06,5.5e-06,6.51e-06,2132533.81,13.34
2018-03-31,XVGBTC,5.33e-06,5.72e-06,5.21e-06,5.69e-06,1364826.48,7.533
2018-03-30,XVGBTC,5.19e-06,5.4e-06,5.06e-06,5.33e-06,957356.7,5.02
2018-03-29,XVGBTC,5.24e-06,5.58e-06,4.96e-06,5.19e-06,1342807.09,7.075
2018-03-28,XVGBTC,5.11e-06,5.43e-06,5.05e-06,5.24e-06,1020936.91,5.381
2018-03-27,XVGBTC,5.44e-06,6.55e-06,5.03e-06,5.11e-06,3088632.7,17.85
2018-03-26,XVGBTC,4.89e-06,5.7e-06,4.4e-06,5.44e-06,1872630.66,9.376
2018-03-25,XVGBTC,5.25e-06,5.25e-06,4.7e-06,4.89e-06,1052245.55,5.139
2018-03-24,XVGBTC,4.4e-06,5.35e-06,4.3e-06,5.25e-06,2263939.14,11.32
2018-03-23,XVGBTC,4.41e-06,4.69e-06,4.05e-06,4.4e-06,1622804.48,7.095
2018-03-22,XVGBTC,3.76e-06,4.65e-06,3.6e-06,4.41e-06,1345164.32,5.422
2018-03-21,XVGBTC,3.9e-06,4.04e-06,3.7e-06,3.76e-06,709587.85,2.738
2018-03-20,XVGBTC,3.64e-06,3.98e-06,3.53e-06,3.9e-06,1693332.92,6.297
2018-03-19,XVGBTC,3.52e-06,3.88e-06,3.22e-06,3.64e-06,888306.18,3.198
2018-03-18,XVGBTC,3.6e-06,3.69e-06,3.2e-06,3.52e-06,980193.16,3.417
2018-03-17,XVGBTC,3.94e-06,4.03e-06,3.6e-06,3.6e-06,852072.98,3.211
2018-03-16,XVGBTC,3.79e-06,4.1e-06,3.71e-06,3.94e-06,1458604.43,5.701
2018-03-15,XVGBTC,3.78e-06,4.06e-06,3.6e-06,3.79e-06,1689173.81,6.313
2018-03-14,XVGBTC,3.98e-06,4.06e-06,3.6e-06,3.78e-06,1226995.44,4.832
2018-03-13,XVGBTC,4.12e-06,4.14e-06,3.9e-06,3.98e-06,893201.4,3.614
2018-03-12,XVGBTC,4.12e-06,4.17e-06,4.04e-06,4.12e-06,912124.1,3.74
2018-03-11,XVGBTC,4.07e-06,4.27e-06,4.06e-06,4.12e-06,1079989.45,4.474
2018-03-10,XVGBTC,4.26e-06,4.53e-06,4.06e-06,4.07e-06,1496724.35,6.406
2018-03-09,XVGBTC,4.17e-06,4.35e-06,3.79e-06,4.26e-06,2505739.07,10.19
2018-03-08,XVGBTC,4.4e-06,4.58e-06,4.11e-06,4.17e-06,1729406.01,7.462
2018-03-07,XVGBTC,4.56e-06,4.71e-06,4.0e-06,4.4e-06,1202088.23,5.225
2018-03-06,XVGBTC,4.74e-06,4.88e-06,4.5e-06,4.56e-06,891613.99,4.168
2018-03-05,XVGBTC,4.85e-06,4.98e-06,4.68e-06,4.74e-06,686460.85,3.313
2018-03-04,XVGBTC,4.83e-06,5.11e-06,4.8e-06,4.85e-06,536299.35,2.648
2018-03-03,XVGBTC,5.45e-06,5.48e-06,4.81e-06,4.83e-06,667672.32,3.396
2018-03-02,XVGBTC,5.35e-06,5.82e-06,5.25e-06,5.45e-06,828199.79,4.533
2018-03-01,XVGBTC,5.23e-06,6.2e-06,5.06e-06,5.35e-06,1137183.27,6.32
2018-02-28,XVGBTC,5.59e-06,5.77e-06,5.16e-06,5.23e-06,760859.12,4.11
2018-02-27,XVGBTC,5.97e-06,5.98e-06,5.4e-06,5.59e-06,811919.58,4.645
2018-02-26,XVGBTC,6.01e-06,6.17e-06,5.92e-06,5.97e-06,740736.03,4.462
2018-02-25,XVGBTC,5.98e-06,6.27e-06,5.85e-06,6.01e-06,715615.33,4.312
2018-02-24,XVGBTC,6.09e-06,6.19e-06,5.86e-06,5.98e-06,828825.1,4.973
2018-02-23,XVGBTC,6.09e-06,6.44e-06,5.69e-06,6.09e-06,1072386.34,6.547
2018-02-22,XVGBTC,6.15e-06,6.5e-06,5.88e-06,6.09e-06,962253.72,5.898
2018-02-21,XVGBTC,6.27e-06,6.74e-06,6.0e-06,6.15e-06,726775.5,4.557
2018-02-20,XVGBTC,7.41e-06,7.41e-06,6.25e-06,6.27e-06,1153148.72,7.859
2018-02-19,XVGBTC,7.25e-06,7.74e-06,7.2e-06,7.41e-06,1035863.55,7.706
2018-02-18,XVGBTC,8.27e-06,8.28e-06,7.05e-06,7.25e-06,1323449.7,9.889
2018-02-17,XVGBTC,6.74e-06,8.5e-06,6.53e-06,8.27e-06,2103923.23,16.03
