Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2018-07-11,BTCEUR,5440.01,5513.35,5400.37,5513.35,104.19,568885.4
2018-07-10,BTCEUR,5677.37,5843.99,5412.16,5440.01,113.47,633979.34
2018-07-09,BTCEUR,5690.86,5797.28,5655.31,5677.37,108.66,620587.79
2018-07-08,BTCEUR,5723,5843.76,5650,5690.86,72.56,416893.6
2018-07-07,BTCEUR,5630.08,5723,5570,5723,59.3,333032.84
2018-07-06,BTCEUR,5579.99,5707.59,5546.15,5630.08,103.0,574964.87
2018-07-05,BTCEUR,5700.38,5721.58,5560,5579.99,102.03,576834.89
2018-07-04,BTCEUR,5614.93,5848.76,5515.09,5700.38,103.48,586261.8
2018-07-03,BTCEUR,5682.1,5739.99,5491.38,5614.93,95.67,541712.58
2018-07-02,BTCEUR,5450,5746.4,5387.44,5682.1,100.92,551762.96
2018-07-01,BTCEUR,5431.73,5472.69,5328.8,5450,64.66,349360.54
2018-06-30,BTCEUR,5323,5472.69,5050,5431.73,71.83,389006.98
2018-06-29,BTCEUR,5119.35,5390,5018.09,5323,97.64,496892.02
2018-06-28,BTCEUR,5319.91,5376.91,5097.64,5119.35,96.3,506926.64
2018-06-27,BTCEUR,5277.22,5379.93,5160.02,5319.91,105.01,551970.53
2018-06-26,BTCEUR,5435.98,5442.37,5269.18,5277.22,116.89,626909.1
2018-06-25,BTCEUR,5272.79,5442.39,5260,5435.98,121.02,645853.36
2018-06-24,BTCEUR,5340.35,5429.98,5019,5272.79,66.87,339992.94
2018-06-23,BTCEUR,5200.33,5426.55,5200,5340.35,62.82,329145.06
2018-06-22,BTCEUR,5801,5848.95,5200.33,5200.33,105.37,573130.12
2018-06-21,BTCEUR,5823.54,5899.99,5759.99,5801,106.75,621659.56
2018-06-20,BTCEUR,5804.97,5891.85,5656.65,5823.54,101.86,585101.74
2018-06-19,BTCEUR,5765.65,5891.84,5760,5804.97,107.71,624646.46
2018-06-18,BTCEUR,5622.58,5880.96,5538.91,5765.65,111.35,623565.01
2018-06-17,BTCEUR,5596.22,5638.81,5538.92,5622.58,65.95,368373.84
2018-06-16,BTCEUR,5530.01,5642.38,5500,5596.22,69.01,388402.3
2018-06-15,BTCEUR,5766.32,5875.96,5530,5530.01,115.69,653363.79
2018-06-14,BTCEUR,5479.66,5884.6,5332.96,5766.32,112.79,623822.33
2018-06-13,BTCEUR,5540,5730.38,5331.96,5479.66,130.49,735284.72
2018-06-12,BTCEUR,5871.44,6049.99,5522.09,5540,118.76,690678.72
2018-06-11,BTCEUR,5815,5871.44,5700.48,5871.44,101.25,582148.9
2018-06-10,BTCEUR,6480.04,6480.04,5731.92,5815,49.64,303960.12
2018-06-09,BTCEUR,6480.16,6549.97,6480.04,6480.04,45.16,292942.72
2018-06-08,BTCEUR,6579.89,6580,6400.01,6480.16,65.62,427355.22
2018-06-07,BTCEUR,6503.92,6579.99,6498,6579.89,88.6,578789.66
2018-06-06,BTCEUR,6549.85,6860,6400,6503.92,54.7,357123.1
2018-06-05,BTCEUR,6430.96,6556.07,6326.97,6549.85,7.439,47540.21
2018-06-04,BTCEUR,6596.3,6630.76,6415,6430.96,24.69,159953.96
2018-06-03,BTCEUR,6557,6619.96,6445,6596.3,4.189,27612.1
2018-06-02,BTCEUR,6450.16,6750,6396.8,6557,1.892,12529.38
2018-06-01,BTCEUR,6431,6860,6335,6450.16,2.583,16599.86
2018-05-31,BTCEUR,6322.24,6868.88,6240.96,6431,1.503,9713.21
2018-05-30,BTCEUR,6445.29,6711.59,6186.98,6322.24,5.206,33621.68
2018-05-29,BTCEUR,6268.98,6680.96,6092.77,6445.29,7.977,50666.22
2018-05-28,BTCEUR,6274.67,6348.99,6124.99,6268.98,28.98,181459.8
2018-05-27,BTCEUR,6288.09,6511.78,6221.94,6274.67,4.731,29690.78
2018-05-26,BTCEUR,6408.68,6538,6280,6288.09,6.139,39642.73
2018-05-25,BTCEUR,6566.57,6689.61,6255.96,6408.68,46.45,298150.33
2018-05-24,BTCEUR,6548.3,6710.43,6250.01,6566.57,62.2,398355.45
2018-05-23,BTCEUR,7244.96,7244.96,6412.58,6548.3,109.19,746146.0
2018-05-22,BTCEUR,7368.18,7375.99,6871.01,7244.96,11.1,78191.16
2018-05-21,BTCEUR,7240.08,7376,7240.08,7368.18,8.861,64227.57
2018-05-20,BTCEUR,6982.17,7299.99,6969.91,7240.08,7.414,52652.73
2018-05-19,BTCEUR,6989.17,7196.8,6922.09,6982.17,1.79,12533.19
2018-05-18,BTCEUR,7038.13,7196.8,6850,6989.17,20.42,141938.16
2018-05-17,BTCEUR,7183.96,7249.99,6953,7038.13,56.82,398007.66
2018-05-16,BTCEUR,7155.84,7500,6911.58,7183.96,3.775,27016.92
2018-05-15,BTCEUR,7253.88,7388.36,7149.01,7155.84,14.62,106703.14
2018-05-14,BTCEUR,7323,7596.8,7022.09,7253.88,3.781,27496.56
2018-05-13,BTCEUR,7121.99,7839,7003.42,7323,1.475,10839.12
2018-05-12,BTCEUR,7071.69,7226.68,6889,7121.99,1.678,11806.62
2018-05-11,BTCEUR,7639.55,7777,7002.27,7071.69,31.26,230930.9
2018-05-10,BTCEUR,7854.03,7889.99,7639.55,7639.55,35.77,278305.04
2018-05-09,BTCEUR,7753.12,7886.07,7654.1,7854.03,4.009,31085.31
2018-05-08,BTCEUR,7820,7904.59,7670,7753.12,5.505,42961.51
2018-05-07,BTCEUR,7888.68,7941.76,7700.01,7820,25.37,198293.34
2018-05-06,BTCEUR,8096.41,8096.41,7850.05,7888.68,1.886,14942.89
2018-05-05,BTCEUR,7983.54,8173.83,7983.53,8096.41,4.298,34742.81
2018-05-04,BTCEUR,8074.01,8123.07,7810,7983.54,48.42,390950.49
2018-05-03,BTCEUR,7697.29,8074.01,7562.2,8074.01,9.786,76946.55
2018-05-02,BTCEUR,7553.73,7699.99,7470.97,7697.29,47.36,359721.07
2018-05-01,BTCEUR,7646.82,7711.48,7368.99,7553.73,38.78,293897.32
2018-04-30,BTCEUR,7757,7757,7253.31,7646.82,39.88,292119.27
2018-04-29,BTCEUR,7672.98,7869,7600.01,7757,4.057,31220.25
2018-04-28,BTCEUR,7488.96,7786.29,7480,7672.98,1.852,14266.98
2018-04-27,BTCEUR,7639,7929.43,7480,7488.96,31.66,244080.44
2018-04-26,BTCEUR,7343,7640,7122.09,7639,9.917,72369.2
2018-04-25,BTCEUR,7899.99,7918.75,7275.43,7343,49.88,378789.07
2018-04-24,BTCEUR,7339.98,7900,7276.01,7899.99,7.66,58221.9
2018-04-23,BTCEUR,7198.65,7346.84,7157.51,7339.98,13.82,100565.92
2018-04-22,BTCEUR,7131.99,7329.43,7129.03,7198.65,5.775,41737.9
2018-04-21,BTCEUR,7001,7190,6740.01,7131.99,51.23,356028.13
2018-04-20,BTCEUR,6703.6,7099.99,6703.6,7001,59.78,418301.93
2018-04-19,BTCEUR,6770.96,6849.99,6628.96,6703.6,3.842,25982.0
2018-04-18,BTCEUR,6711,6770.96,6440,6770.96,7.275,47838.0
2018-04-17,BTCEUR,6576.07,6880.96,6422,6711,33.73,220953.35
2018-04-16,BTCEUR,6900,7001,6558.87,6576.07,19.06,126257.56
2018-04-15,BTCEUR,6668,6900,6591,6900,9.948,67021.68
2018-04-14,BTCEUR,6642,6889,6576.19,6668,31.19,205259.67
2018-04-13,BTCEUR,6400,6900,6358,6642,9.75,65075.7
2018-04-12,BTCEUR,5780.96,6600,5532,6400,62.4,388834.99
2018-04-11,BTCEUR,5562,5794.97,5562,5780.96,3.29,18598.59
2018-04-10,BTCEUR,5471.96,5870,5457,5562,2.886,16112.73
2018-04-09,BTCEUR,5714.52,6130,5451,5471.96,38.16,212139.86
2018-04-08,BTCEUR,5680,5790,5680,5714.52,4.125,23548.04
2018-04-07,BTCEUR,5406,5822.09,5406,5680,3.18,17910.39
2018-04-06,BTCEUR,5499.99,5500,5400.01,5406,0.9556,5220.95
2018-04-05,BTCEUR,5699.98,5870,5500,5670,25.63,142423.85
2018-04-04,BTCEUR,6130.95,6132.97,5540,5699.98,37.11,218679.58
2018-04-03,BTCEUR,5710,6298.72,5705.26,6130.95,6.55,39415.26
2018-04-02,BTCEUR,5719,5881,5552.4,5710,2.695,15468.41
2018-04-01,BTCEUR,5905,5940,5301,5719,9.269,51782.21
2018-03-31,BTCEUR,5645,5999.64,5596.91,5905,4.167,24121.49
2018-03-30,BTCEUR,6123.57,6153.99,5347.75,5645,8.165,47503.2
2018-03-29,BTCEUR,6581,6639,5800.2,6123.57,43.05,269586.19
2018-03-28,BTCEUR,6523,6822.09,6366.96,6581,21.53,139263.48
2018-03-27,BTCEUR,6582.95,6999,6380.96,6523,5.713,37842.23
2018-03-26,BTCEUR,7116.72,7116.72,6400,6582.95,22.06,148171.33
2018-03-25,BTCEUR,7000,7122.04,6915.01,7116.72,4.424,30963.69
2018-03-24,BTCEUR,7205.02,7379.99,7000,7000,7.537,54508.71
2018-03-23,BTCEUR,7089.99,7205.02,6456.01,7205.02,51.9,350116.71
2018-03-22,BTCEUR,7348,7384.98,6943.42,7089.99,25.87,183702.31
2018-03-21,BTCEUR,7243.84,7479,6916.09,7348,100.92,718054.94
2018-03-20,BTCEUR,7079.99,7390,6310,7243.84,86.49,605874.42
2018-03-19,BTCEUR,6670,7198,6670,7079.99,28.75,196812.1
2018-03-18,BTCEUR,6811,6811.69,6071.45,6670,7.002,44672.02
2018-03-17,BTCEUR,6900,7199,6401,6811,42.65,283028.46
2018-03-16,BTCEUR,6797,7229,6636,6900,14.06,98652.7
2018-03-15,BTCEUR,6900,7140,6440,6797,28.73,193005.71
2018-03-14,BTCEUR,7516.89,7899,6630,6900,97.73,697580.68
2018-03-13,BTCEUR,7500,7935,7300.03,7516.89,11.09,83961.72
2018-03-12,BTCEUR,7905.05,8296,7440,7500,21.99,173451.0
2018-03-11,BTCEUR,7775,8179,7150,7905.05,7.978,59887.87
2018-03-10,BTCEUR,7800,7999,7502,7775,7.839,60600.6
2018-03-09,BTCEUR,7752,7995,7067.09,7800,96.69,741511.3
2018-03-08,BTCEUR,8387.97,8399,7715.45,7752,46.26,371874.32
2018-03-07,BTCEUR,8650.41,8944.98,7800,8387.97,35.74,298362.31
2018-03-06,BTCEUR,9330,9330,8150,8650.41,40.59,357555.79
2018-03-05,BTCEUR,9246.26,9437,8618.14,9330,61.64,555167.48
2018-03-04,BTCEUR,9243.6,9490,8732.2,9246.26,25.43,226991.72
2018-03-03,BTCEUR,8937,9389.96,8874.91,9243.6,8.844,80908.27
2018-03-02,BTCEUR,8937.2,9199,8732.2,8937,41.53,371807.52
2018-03-01,BTCEUR,8619.02,9099.99,8619.02,8937.2,8.726,76207.87
2018-02-28,BTCEUR,8703.05,9009.32,8619.02,8619.02,16.35,142183.92
2018-02-27,BTCEUR,8383.06,8860,8258.12,8703.05,24.46,213200.96
2018-02-26,BTCEUR,8035.99,8785,7715.45,8383.06,18.7,151899.59
2018-02-25,BTCEUR,7899.5,8249.99,7712.48,8035.99,10.37,82102.82
2018-02-24,BTCEUR,8320.98,8537.76,7712.48,7899.5,28.16,225648.92
2018-02-23,BTCEUR,8023.19,8559.98,7914.59,8320.98,2.642,21848.44
2018-02-22,BTCEUR,8500,9003.22,7910.01,8023.19,29.55,245873.2
2018-02-21,BTCEUR,9221,9275.29,8300.38,8500,40.73,362715.95
2018-02-20,BTCEUR,8999.99,9606.69,8980.91,9221,41.88,389894.41
2018-02-19,BTCEUR,8500,9079.19,8430.01,8999.99,23.37,206319.71
2018-02-18,BTCEUR,8911.69,9316.76,8310,8500,12.25,106378.83
2018-02-17,BTCEUR,8243,8949.01,8197,8911.69,16.67,144114.38
2018-02-16,BTCEUR,8193.94,8399,7856.72,8243,33.0,269328.28
2018-02-15,BTCEUR,7777.4,8200,7650,8193.94,25.59,204604.52
2018-02-14,BTCEUR,7000,7791.9,6903.97,7777.4,26.51,197076.59
2018-02-13,BTCEUR,7271.01,7271.01,6850,7000,47.53,332391.24
2018-02-12,BTCEUR,6615.5,7285,6615.5,7271.01,42.95,304506.61
2018-02-11,BTCEUR,6972.56,6995,6450,6615.5,46.77,314636.67
2018-02-10,BTCEUR,7040,7400,6752,6972.56,11.3,80360.63
2018-02-09,BTCEUR,6741.11,7388,6405.24,7040,18.2,124500.3
2018-02-08,BTCEUR,6387.96,7600,6387.55,6741.11,55.74,380994.97
2018-02-07,BTCEUR,6050.13,7250.22,5820,6387.96,37.8,244368.82
2018-02-06,BTCEUR,5500,6390,4705,6050.13,40.66,232426.48
2018-02-05,BTCEUR,6596.87,6850,5236.85,5500,84.14,483519.84
2018-02-04,BTCEUR,7249.88,7506.72,6360.12,6596.87,18.04,122187.02
2018-02-03,BTCEUR,7198.19,7699.88,6452.99,7249.88,10.25,73163.81
2018-02-02,BTCEUR,7348.95,8400,6262.22,7198.19,155.34,1043019.5
2018-02-01,BTCEUR,8239.3,8239.4,6938.36,7348.95,134.81,1002942.91
2018-01-31,BTCEUR,8020,8700,7800,8239.3,44.63,360130.26
2018-01-30,BTCEUR,9083.37,9083.37,8000,8020,108.2,933580.93
2018-01-29,BTCEUR,9380,9386.2,9012.36,9083.37,34.41,313235.74
2018-01-28,BTCEUR,9100,9489.98,9021,9380,28.48,265612.22
2018-01-27,BTCEUR,9200,9499.99,8582.59,9100,21.89,198090.84
2018-01-26,BTCEUR,9107.7,9485,8582.59,9200,26.28,235425.46
2018-01-25,BTCEUR,9100.3,10450,8806,9107.7,42.27,394150.3
2018-01-24,BTCEUR,9035,9314,8800,9100.3,30.11,267332.78
2018-01-23,BTCEUR,8994.98,10300,8500,9035,80.25,710523.66
2018-01-22,BTCEUR,9769.3,9919,8500,8994.98,78.91,736780.17
2018-01-21,BTCEUR,10629.8,10632,9280,9769.3,21.53,211823.43
2018-01-20,BTCEUR,9618,12282,9618,10629.8,18.68,198584.54
2018-01-19,BTCEUR,9561,10198.8,9519.04,9618,42.18,408228.51
2018-01-18,BTCEUR,9327.99,11028,7100,9561,29.2,279133.74
2018-01-17,BTCEUR,9598,10000,7601,9327.99,91.13,775783.68
2018-01-16,BTCEUR,11696.95,11696.95,8190.15,9598,204.62,2124701.41
2018-01-15,BTCEUR,11370,12388.46,11346.65,11696.95,16.32,193694.13
2018-01-14,BTCEUR,11999,12048.41,11301,11370,15.16,175529.44
2018-01-13,BTCEUR,11785,13000,11610.01,11999,8.046,97235.55
2018-01-12,BTCEUR,11501,12290,11491.17,11785,13.44,156863.28
2018-01-11,BTCEUR,12396,12998,11493.17,11501,31.87,381314.32
2018-01-10,BTCEUR,12896.9,12996.89,12014.19,12396,51.24,631581.43
2018-01-09,BTCEUR,13174.97,13365,12550.45,12896.9,28.62,366571.99
2018-01-08,BTCEUR,13480,13750,12811.38,13174.97,43.54,570359.25
2018-01-07,BTCEUR,14110,14110,13300.21,13480,5.456,74833.7
2018-01-06,BTCEUR,14200,14347.95,13204,14110,10.17,140383.54
2018-01-05,BTCEUR,12730.01,14379.98,12730.01,14200,20.72,278643.87
2018-01-04,BTCEUR,12741.73,13115,12400,12730.01,13.48,172098.39
2018-01-03,BTCEUR,12660.02,13334.98,12606.93,12741.73,15.9,207111.57
2018-01-02,BTCEUR,11902.22,13599.99,11650.98,12660.02,18.23,225641.79
2018-01-01,BTCEUR,11605.55,12698.1,11605.55,11902.22,1.103,13178.6
2017-12-31,BTCEUR,11200,12780,11000.11,11605.55,13.0,153443.18
2017-12-30,BTCEUR,12789,12800,11200,11200,83.8,994551.32
2017-12-29,BTCEUR,12999,13050.67,12001,12789,9.994,126668.39
2017-12-28,BTCEUR,13485,13777.27,12227,12999,48.39,619227.74
2017-12-27,BTCEUR,13557.1,14666,13119.17,13485,29.81,404573.55
2017-12-26,BTCEUR,12640,14047,12325,13557.1,8.777,117199.8
2017-12-25,BTCEUR,12300,12899.99,11651.1,12640,4.838,60046.29
2017-12-24,BTCEUR,13194.98,13441.76,11601,12300,9.363,117158.34
2017-12-23,BTCEUR,12825.63,15300,12631.01,13194.98,26.76,372253.5
2017-12-22,BTCEUR,14225.99,14900,11108.32,12825.63,107.46,1393294.92
2017-12-21,BTCEUR,14970,15300,13665.02,14225.99,212.18,3027824.57
2017-12-20,BTCEUR,15499,21799,14188,14970,82.86,1265995.52
2017-12-19,BTCEUR,15950,16300,15050,15499,54.82,857292.0
2017-12-18,BTCEUR,15515.52,15962,14500,15950,19.66,304947.61
2017-12-17,BTCEUR,15999.99,16175,14770,15515.52,10.35,163377.82
2017-12-16,BTCEUR,14700,15999.99,14670.01,15999.99,16.45,251235.65
2017-12-15,BTCEUR,13995,15153.66,13750.98,14700,67.47,976877.56
2017-12-14,BTCEUR,13902,14241.8,13750.88,13995,15.93,221243.27
2017-12-13,BTCEUR,14200,14598,13810,13902,56.45,796580.59
2017-12-12,BTCEUR,14000.01,14599,13753,14200,114.02,1598883.69
2017-12-11,BTCEUR,12700,14599,12500.11,14000.01,24.24,338066.88
2017-12-10,BTCEUR,12489,13129,11011.03,12700,10.49,129324.81
2017-12-09,BTCEUR,13380,13649.95,11445.7,12489,17.38,216458.09
2017-12-08,BTCEUR,14279.9,14499.99,12400,13380,70.75,908014.57
2017-12-07,BTCEUR,11998,14499.99,11362.07,14279.9,49.56,646876.31
2017-12-06,BTCEUR,9961.07,12000,9500,11998,35.07,377106.72
2017-12-05,BTCEUR,9619.95,10100,9400.01,9961.07,27.69,272045.25
2017-12-04,BTCEUR,9299.99,9699.99,9128.61,9619.95,31.79,303627.92
2017-12-03,BTCEUR,9248.99,9248.99,9248.99,9248.99,0.0,0.0
2017-12-02,BTCEUR,9028.03,9260,9001,9248.99,4.306,39441.85
2017-12-01,BTCEUR,8318.82,9250,8060,9028.03,28.81,254539.61
2017-11-30,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-29,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-28,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-27,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-26,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-25,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-24,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-23,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-22,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-21,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-20,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-19,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-18,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-17,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-16,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-15,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-14,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-13,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-12,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-11,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-10,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-09,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-08,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-07,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-06,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-05,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-04,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-03,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-02,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-11-01,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-31,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-30,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-29,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-28,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-27,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-26,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-25,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-24,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-23,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-22,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-21,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-20,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-19,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-18,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-17,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-16,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-15,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-14,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-13,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-12,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-11,BTCEUR,4018,4018,4018,4018,0.0,0.0
2017-10-10,BTCEUR,3964,4018,3964,4018,0.01867,74.87
2017-10-09,BTCEUR,3860,3960,3860,3949.85,1.583,6174.04
2017-10-08,BTCEUR,3754.49,3919,3745.02,3860,3.391,12919.59
2017-10-07,BTCEUR,3715.1,3772.96,3713,3772.96,0.5191,1956.67
2017-10-06,BTCEUR,3759.96,3784.93,3740,3775,12.29,46382.84
2017-10-05,BTCEUR,3610.95,3754,3584.09,3754,0.3543,1309.76
2017-10-04,BTCEUR,3645.01,3676.91,3500,3610.95,2.068,7449.6
2017-10-03,BTCEUR,3695.04,3791,3642.05,3642.05,0.6209,2271.53
2017-10-02,BTCEUR,3660,3845,3660,3799,1.379,5165.34
2017-10-01,BTCEUR,3665.71,3665.99,3561.03,3658.64,1.957,7132.22
2017-09-30,BTCEUR,3549,3670,3490.02,3665.71,3.568,12852.38
2017-09-29,BTCEUR,3589,3589,3350,3530,1.544,5422.19
2017-09-28,BTCEUR,3524.02,3596,3420,3548.26,2.965,10284.17
2017-09-27,BTCEUR,3369.36,3499.26,3325,3441.14,3.594,12166.02
2017-09-26,BTCEUR,3335,3378.61,3270.9,3369.36,1.516,5060.59
2017-09-25,BTCEUR,3136,3136,3136,3136,0.0,0.0
2017-09-24,BTCEUR,3136,3136,3136,3136,0.0,0.0
2017-09-23,BTCEUR,3136,3136,3136,3136,0.0,0.0
2017-09-22,BTCEUR,3144.97,3240,3050,3136,10.67,33306.06
2017-09-21,BTCEUR,3379.99,3380,3060.06,3144.97,137.3,450880.05
2017-09-20,BTCEUR,3370,3469.99,3344.5,3379.99,11.09,37419.49
2017-09-19,BTCEUR,3470,3518.07,3344.52,3370,66.11,224704.67
2017-09-18,BTCEUR,3134.22,3554,2828.74,3470,22.26,74631.21
2017-09-17,BTCEUR,3155.04,3244.99,3007.01,3134.22,5.185,16035.65
2017-09-16,BTCEUR,3130.71,3369.97,2900.02,3155.04,28.26,90215.77
2017-09-15,BTCEUR,2780.51,3449,2511,3130.71,31.47,89944.51
2017-09-14,BTCEUR,3429.99,3497.5,2780.51,2780.51,140.59,436442.24
2017-09-13,BTCEUR,3697.95,3720,3200,3429.99,289.82,1044338.23
2017-09-12,BTCEUR,3739.99,4198,3697.95,3697.95,154.3,587858.32
2017-09-11,BTCEUR,3716.5,3859.9,3709.16,3739.99,34.09,126892.67
2017-09-10,BTCEUR,3710.01,3874.99,3710,3716.5,7.967,29649.83
2017-09-09,BTCEUR,3720.02,3880,3710,3710.01,7.947,29966.5
2017-09-08,BTCEUR,3916.01,4247,3710,3720.02,77.32,291345.73
2017-09-07,BTCEUR,3911.03,4168.5,3900,3916.01,5.306,21200.07
2017-09-06,BTCEUR,3930,4199,3865,3911.03,9.11,36736.26
2017-09-05,BTCEUR,3728,3940,3711.02,3930,7.017,26684.17
2017-09-04,BTCEUR,3889.29,4026.7,3711.02,3728,17.02,63991.37
2017-09-03,BTCEUR,3950,4030,3805.01,3889.29,5.29,20774.75
2017-09-02,BTCEUR,4160,4187.77,3900,3950,11.97,47832.69
2017-09-01,BTCEUR,3999,4160,3979.5,4160,12.29,50497.31
2017-08-31,BTCEUR,3874.5,4180,3820.01,3999,19.26,75630.77
2017-08-30,BTCEUR,3865,3889,3758,3874.5,14.31,55124.34
2017-08-29,BTCEUR,3694.99,3890.99,3639.44,3865,5.116,19323.24
2017-08-28,BTCEUR,3668.01,3700.99,3600,3694.99,7.764,28476.65
2017-08-27,BTCEUR,3660.1,3798.99,3655,3668.01,7.13,26471.86
2017-08-26,BTCEUR,3815.03,3893.99,3650,3660.1,3.859,14348.74
2017-08-25,BTCEUR,3610.27,4299,3610.02,3815.03,19.15,73476.35
2017-08-24,BTCEUR,3531.01,3702,3530.02,3610.27,32.79,118649.9
2017-08-23,BTCEUR,3521,3673,3520,3531.01,7.811,28209.95
2017-08-22,BTCEUR,3372.01,3631.67,3250.01,3521,38.63,136197.18
2017-08-21,BTCEUR,3600,3698,3372.01,3372.01,11.67,41044.99
2017-08-20,BTCEUR,3698,3698.99,3505,3600,3.898,14149.44
2017-08-19,BTCEUR,3596.37,3699.97,3435.05,3698,27.42,100132.69
2017-08-18,BTCEUR,3746,3952.02,3369.84,3596.37,66.46,245058.66
2017-08-17,BTCEUR,3699,4399.65,3650.02,3746,7.795,29750.25
2017-08-16,BTCEUR,3433.63,3700,3358,3699,11.64,42089.34
2017-08-15,BTCEUR,3698.72,3799,3290.24,3433.63,9.15,32828.55
2017-08-14,BTCEUR,3450,3799.87,3450,3698.72,16.3,58910.82
2017-08-13,BTCEUR,3320,3650,3050,3450,8.793,29571.24
2017-08-12,BTCEUR,3149.99,3375,3118.16,3320,4.164,13488.88
2017-08-11,BTCEUR,2929.29,3149.99,2929.29,3149.99,7.571,23121.59
2017-08-10,BTCEUR,2851.67,3044,2851.67,2929.29,8.302,24449.59
2017-08-09,BTCEUR,2900,2959.75,2700,2851.67,9.065,25885.25
2017-08-08,BTCEUR,2804.16,2920,2739,2900,4.034,11478.99
2017-08-07,BTCEUR,2699.99,2888.99,2640,2804.16,9.688,27015.09
2017-08-06,BTCEUR,2660,2779.95,2625,2699.99,5.827,15534.47
2017-08-05,BTCEUR,2412.6,2795,2412.6,2660,13.8,36350.26
2017-08-04,BTCEUR,2374.99,2487.99,2372,2412.6,3.5,8388.95
2017-08-03,BTCEUR,2319.63,2374.99,2200.07,2374.99,19.95,45902.52
2017-08-02,BTCEUR,2428,2428,2150.01,2319.63,11.06,25448.04
2017-08-01,BTCEUR,2490,2490,2318,2428,7.034,16934.54
2017-07-31,BTCEUR,2359.99,2501,2247.22,2490,10.57,25208.98
2017-07-30,BTCEUR,2339.99,2389.96,2203,2359.99,2.074,4827.32
2017-07-29,BTCEUR,2391.87,2391.87,2200.01,2339.99,3.569,8074.5
2017-07-28,BTCEUR,2367.97,2398.98,2309.09,2391.87,2.328,5506.04
2017-07-27,BTCEUR,2179,2397,2179,2367.97,17.9,41196.19
2017-07-26,BTCEUR,2230.91,2267.76,2129.99,2179,1.703,3702.49
2017-07-25,BTCEUR,2382.6,2382.6,2100.04,2230.91,12.89,29299.73
2017-07-24,BTCEUR,2376,2385.99,2282.01,2382.6,7.123,16680.58
2017-07-23,BTCEUR,2386,2386,2292.81,2376,3.253,7642.34
2017-07-22,BTCEUR,2276,2386,2276,2386,19.4,46121.36
2017-07-21,BTCEUR,2340.96,2386,2231.01,2276,15.81,37196.45
2017-07-20,BTCEUR,1940.02,2360,1940.02,2340.96,57.0,124442.04
